id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-070-01-A,"{""question"": ""What is the threshold age for considering psychiatric disorders in the elderly according to the definition proposed by the WHO?"", ""option_a"": ""55 years"", ""option_b"": ""60 years"", ""option_c"": ""65 years"", ""option_d"": ""70 years"", ""correct_option"": ""C""}",Definition,What is the threshold age for considering psychiatric disorders in the elderly according to the definition proposed by the WHO?,55 years,60 years,65 years,70 years,c
OIC-162-29-B,"{""question"": ""What is the recommended treatment for early secondary syphilis in a patient with a penicillin allergy?"", ""option_a"": ""A single dose of benzathine penicillin G IM 2.4 million units"", ""option_b"": ""Doxycycline for 14 days"", ""option_c"": ""Doxycycline for 28 days"", ""option_d"": ""A single dose of benzathine penicillin G IM 2.4 million units once a week for 3 weeks"", ""correct_option"": ""B""}",,What is the recommended treatment for early secondary syphilis in a patient with a penicillin allergy?,A single dose of benzathine penicillin G IM 2.4 million units,Doxycycline for 14 days,Doxycycline for 28 days,A single dose of benzathine penicillin G IM 2.4 million units once a week for 3 weeks,b
OIC-156-16-B,"{""question"": ""Which of the following is the reference diagnostic examination for spondylodiscitis?"", ""option_a"": ""CT scan with contrast medium"", ""option_b"": ""Bone scintigraphy"", ""option_c"": ""Cardiac ultrasound"", ""option_d"": ""MRI"", ""correct_option"": ""D""}",Complementary examinations,Which of the following is the reference diagnostic examination for spondylodiscitis?,CT scan with contrast medium,Bone scintigraphy,Cardiac ultrasound,MRI,d
OIC-186-12-B,"{""question"": ""When is a multi-allergen IgE screening test typically prescribed?"", ""option_a"": ""When a patient shows symptoms of a delayed-type allergy and an allergist is immediately available."", ""option_b"": ""When a patient shows symptoms of a respiratory or food allergy and an allergist cannot be consulted for several months."", ""option_c"": ""When a patient needs to determine the exact quantity of IgE antibodies present in their system."", ""option_d"": ""When a patient requires a fasting blood test to detect allergens."", ""correct_option"": ""B""}",,When is a multi-allergen IgE screening test typically prescribed?,When a patient shows symptoms of a delayed-type allergy and an allergist is immediately available.,When a patient shows symptoms of a respiratory or food allergy and an allergist cannot be consulted for several months.,When a patient needs to determine the exact quantity of IgE antibodies present in their system.,When a patient requires a fasting blood test to detect allergens.,b
OIC-027-36-B,"{""question"": ""Which of the following is the most appropriate method to assess nicotine dependence in pregnant women prior to initiating withdrawal support?"", ""option_a"": ""Using a blood test to measure nicotine levels"", ""option_b"": ""Administering a urine test to detect cotinine"", ""option_c"": ""Conducting the Fagerstr\u00f6m questionnaire"", ""option_d"": ""Performing a comprehensive psychological evaluation"", ""correct_option"": ""C""}",Management,Which of the following is the most appropriate method to assess nicotine dependence in pregnant women prior to initiating withdrawal support?,Using a blood test to measure nicotine levels,Administering a urine test to detect cotinine,Conducting the Fagerström questionnaire,Performing a comprehensive psychological evaluation,c
OIC-267-26-A,"{""question"": ""What is the primary diagnostic criterion for the Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH) related to urinary osmolality in hyponatremic conditions?"", ""option_a"": ""Uosm < 100 mOsm/kg H2O"", ""option_b"": ""Uosm > 300 mOsm/kg H2O"", ""option_c"": ""Uosm > 100 mOsm/kg H2O"", ""option_d"": ""Uosm = 100 mOsm/kg H2O"", ""correct_option"": ""C""}",Etiologies,What is the primary diagnostic criterion for the Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH) related to urinary osmolality in hyponatremic conditions?,Uosm < 100 mOsm/kg H2O,Uosm > 300 mOsm/kg H2O,Uosm > 100 mOsm/kg H2O,Uosm = 100 mOsm/kg H2O,c
OIC-156-13-A,"{""question"": ""In the management of suspected disco-vertebral infection, what is the recommended approach regarding antibiotic therapy before sampling?"", ""option_a"": ""Administer probabilistic antibiotic therapy immediately to prevent complications."", ""option_b"": ""Delay antibiotic therapy until after imaging and microbiological documentation are completed."", ""option_c"": ""Start antibiotic therapy as soon as symptoms appear, regardless of sampling."", ""option_d"": ""Administer a single dose of antibiotic before sampling to reduce the risk of complications."", ""correct_option"": ""B""}",Identifying the emergency,"In the management of suspected disco-vertebral infection, what is the recommended approach regarding antibiotic therapy before sampling?",Administer probabilistic antibiotic therapy immediately to prevent complications.,Delay antibiotic therapy until after imaging and microbiological documentation are completed.,"Start antibiotic therapy as soon as symptoms appear, regardless of sampling.",Administer a single dose of antibiotic before sampling to reduce the risk of complications.,b
OIC-235-09-A,"{""question"": ""Which of the following is the most common cause of acute pericarditis in its usual clinical form?"", ""option_a"": ""Bacterial infection"", ""option_b"": ""Autoimmune disorders"", ""option_c"": ""Viral infection"", ""option_d"": ""Fungal infection"", ""correct_option"": ""C""}",Etiologies,Which of the following is the most common cause of acute pericarditis in its usual clinical form?,Bacterial infection,Autoimmune disorders,Viral infection,Fungal infection,c
OIC-225-06-A,"{""question"": ""What is the primary concern when a patient presents with acute limb ischaemia?"", ""option_a"": ""The need for long-term physical therapy to restore limb function"", ""option_b"": ""The potential for chronic, low-noise evolution of occlusive vascular lesions"", ""option_c"": ""The immediate threat to the patient's vital prognosis and/or the functional prognosis of the limb"", ""option_d"": ""The likelihood of developing trophic disorders over time"", ""correct_option"": ""C""}",,What is the primary concern when a patient presents with acute limb ischaemia?,The need for long-term physical therapy to restore limb function,"The potential for chronic, low-noise evolution of occlusive vascular lesions",The immediate threat to the patient's vital prognosis and/or the functional prognosis of the limb,The likelihood of developing trophic disorders over time,c
OIC-230-08-A,"{""question"": ""In the context of cardiovascular emergencies, what is a key finding on a chest X-ray that may suggest aortic dissection?"", ""option_a"": ""Pulmonary hyperclarity"", ""option_b"": ""Ascension of a diaphragmatic cupola"", ""option_c"": ""Cardiomegaly with heart in decanter"", ""option_d"": ""Possible widening of the mediastinum"", ""correct_option"": ""D""}",Additional examinations,"In the context of cardiovascular emergencies, what is a key finding on a chest X-ray that may suggest aortic dissection?",Pulmonary hyperclarity,Ascension of a diaphragmatic cupola,Cardiomegaly with heart in decanter,Possible widening of the mediastinum,d
OIC-020-02-A,"{""question"": ""In health research methodology, what is the primary characteristic of the protocol's primary objective?"", ""option_a"": ""It can be modified during the study based on new findings."", ""option_b"": ""It is generally unique and should not be modified during the study."", ""option_c"": ""It can have multiple primary objectives to cover various aspects of the research."", ""option_d"": ""It is determined after the study begins to adapt to emerging data."", ""correct_option"": ""B""}",Definition,"In health research methodology, what is the primary characteristic of the protocol's primary objective?",It can be modified during the study based on new findings.,It is generally unique and should not be modified during the study.,It can have multiple primary objectives to cover various aspects of the research.,It is determined after the study begins to adapt to emerging data.,b
OIC-009-06-A,"{""question"": ""According to medical ethics, which of the following best describes the obligation of a doctor to inform a patient about their health and treatment?"", ""option_a"": ""Doctors should always provide detailed information about all possible risks, no matter how rare, to ensure the patient is fully informed."", ""option_b"": ""Doctors must inform patients about all risks, including those that are exceptional, if they are normally foreseeable and could result in death or invalidity."", ""option_c"": ""Doctors are only required to inform patients about the most common risks and can omit information about rare or exceptional risks."", ""option_d"": ""Doctors should provide information only if the patient explicitly asks for it, to avoid causing unnecessary anxiety."", ""correct_option"": ""B""}",Care,"According to medical ethics, which of the following best describes the obligation of a doctor to inform a patient about their health and treatment?","Doctors should always provide detailed information about all possible risks, no matter how rare, to ensure the patient is fully informed.","Doctors must inform patients about all risks, including those that are exceptional, if they are normally foreseeable and could result in death or invalidity.",Doctors are only required to inform patients about the most common risks and can omit information about rare or exceptional risks.,"Doctors should provide information only if the patient explicitly asks for it, to avoid causing unnecessary anxiety.",b
OIC-201-11-A,"{""question"": ""Which of the following is a primary advantage of living donor kidney transplants for the recipient?"", ""option_a"": ""It ensures that the recipient will not need any post-transplant medication."", ""option_b"": ""It offers better long-term survival of the transplanted organ."", ""option_c"": ""It guarantees that the recipient will never need another transplant."", ""option_d"": ""It eliminates the need for any pre-transplant preparation."", ""correct_option"": ""B""}",Management,Which of the following is a primary advantage of living donor kidney transplants for the recipient?,It ensures that the recipient will not need any post-transplant medication.,It offers better long-term survival of the transplanted organ.,It guarantees that the recipient will never need another transplant.,It eliminates the need for any pre-transplant preparation.,b
OIC-027-11-A,"{""question"": ""In the event of proven measles contagion in an unvaccinated pregnant woman, what is the recommended course of action?"", ""option_a"": ""Administer antibiotics to prevent complications."", ""option_b"": ""Immediately induce labor to prevent fetal risks."", ""option_c"": ""Administer IV immunoglobulins within 6 days of infection to provide protection for one month."", ""option_d"": ""Perform a routine cesarean section to avoid transmission during childbirth."", ""correct_option"": ""C""}",Management,"In the event of proven measles contagion in an unvaccinated pregnant woman, what is the recommended course of action?",Administer antibiotics to prevent complications.,Immediately induce labor to prevent fetal risks.,Administer IV immunoglobulins within 6 days of infection to provide protection for one month.,Perform a routine cesarean section to avoid transmission during childbirth.,c
OIC-208-04-B,"{""question"": ""Which of the following symptoms is most indicative of pulmonary hypertension (PH) rather than right heart failure complicating PH?"", ""option_a"": ""Tachycardia"", ""option_b"": ""Holosystolic murmur of tricuspid insufficiency increasing on deep inspiration"", ""option_c"": ""Hepato-jugular reflux"", ""option_d"": ""Oedema of the lower limbs"", ""correct_option"": ""B""}",Positive diagnosis,Which of the following symptoms is most indicative of pulmonary hypertension (PH) rather than right heart failure complicating PH?,Tachycardia,Holosystolic murmur of tricuspid insufficiency increasing on deep inspiration,Hepato-jugular reflux,Oedema of the lower limbs,b
OIC-288-05-A,"{""question"": ""What is the recommended diagnostic approach for external haemorrhoidal thrombosis?"", ""option_a"": ""Perform anoscopy to visualize the internal anal structures"", ""option_b"": ""Use imaging techniques such as MRI to detect internal bleeding"", ""option_c"": ""Observe for a bluish, indurated swelling and tenderness upon palpation"", ""option_d"": ""Administer a series of blood tests to measure inflammation markers"", ""correct_option"": ""C""}",Positive diagnosis,What is the recommended diagnostic approach for external haemorrhoidal thrombosis?,Perform anoscopy to visualize the internal anal structures,Use imaging techniques such as MRI to detect internal bleeding,"Observe for a bluish, indurated swelling and tenderness upon palpation",Administer a series of blood tests to measure inflammation markers,c
OIC-045-19-B,"{""question"": ""What is the primary genetic mechanism leading to Fragile X syndrome?"", ""option_a"": ""Expansion of the CGG trinucleotide repeat to more than 200 repeats, known as full mutations, in the FMR1 gene."", ""option_b"": ""Deletions of part or all of the FMR1 gene."", ""option_c"": ""Expansion of the CGG trinucleotide repeat to between 55 and 200 repeats, known as premutations, in the FMR1 gene."", ""option_d"": ""Missense variants in the FMR1 gene."", ""correct_option"": ""A""}",Positive diagnosis,What is the primary genetic mechanism leading to Fragile X syndrome?,"Expansion of the CGG trinucleotide repeat to more than 200 repeats, known as full mutations, in the FMR1 gene.",Deletions of part or all of the FMR1 gene.,"Expansion of the CGG trinucleotide repeat to between 55 and 200 repeats, known as premutations, in the FMR1 gene.",Missense variants in the FMR1 gene.,a
OIC-162-17-B,"{""question"": ""Which of the following investigations is NOT typically recommended for diagnosing an upper genital infection in women?"", ""option_a"": ""CRP and CBC"", ""option_b"": ""Sampling with speculum for direct examination and PCR for Neisseria gonorrhoeae and Chlamydia trachomatis"", ""option_c"": ""Surgical or radioguided specimen for culture and PCR for Neisseria gonorrhoeae and Chlamydia trachomatis"", ""option_d"": ""Search for mycoplasma in urine samples"", ""correct_option"": ""D""}",Additional tests,Which of the following investigations is NOT typically recommended for diagnosing an upper genital infection in women?,CRP and CBC,Sampling with speculum for direct examination and PCR for Neisseria gonorrhoeae and Chlamydia trachomatis,Surgical or radioguided specimen for culture and PCR for Neisseria gonorrhoeae and Chlamydia trachomatis,Search for mycoplasma in urine samples,d
OIC-315-05-A,"{""question"": ""Which of the following is a common complication of hyperleukocytosis in acute leukaemia?"", ""option_a"": ""Myocardial damage due to anaemia"", ""option_b"": ""Septic shock due to neutropenia"", ""option_c"": ""Leukostasis"", ""option_d"": ""Hyperkalaemia due to lysis syndrome"", ""correct_option"": ""C""}",Identification of the emergency,Which of the following is a common complication of hyperleukocytosis in acute leukaemia?,Myocardial damage due to anaemia,Septic shock due to neutropenia,Leukostasis,Hyperkalaemia due to lysis syndrome,c
OIC-245-01-A,"{""question"": ""Which of the following best defines adrenal insufficiency in children and adults?"", ""option_a"": ""A disease resulting from an excess production of cortisol by the adrenal glands."", ""option_b"": ""A condition where the adrenal glands produce too much aldosterone but not enough cortisol."", ""option_c"": ""A disease resulting from a deficit in the production of cortisol by the adrenal glands, which may be associated with a deficit in the production of aldosterone and adrenal androgen."", ""option_d"": ""A condition caused by the overproduction of pituitary ACTH leading to excessive cortisol production."", ""correct_option"": ""C""}",Definition,Which of the following best defines adrenal insufficiency in children and adults?,A disease resulting from an excess production of cortisol by the adrenal glands.,A condition where the adrenal glands produce too much aldosterone but not enough cortisol.,"A disease resulting from a deficit in the production of cortisol by the adrenal glands, which may be associated with a deficit in the production of aldosterone and adrenal androgen.",A condition caused by the overproduction of pituitary ACTH leading to excessive cortisol production.,c
OIC-075-01-A,"{""question"": ""Which of the following is the most significant risk associated with active smoking?"", ""option_a"": ""Decreased fertility"", ""option_b"": ""Bronchopulmonary cancer"", ""option_c"": ""High blood pressure"", ""option_d"": ""Skin ageing"", ""correct_option"": ""B""}",Definition,Which of the following is the most significant risk associated with active smoking?,Decreased fertility,Bronchopulmonary cancer,High blood pressure,Skin ageing,b
OIC-024-03-A,"{""question"": ""What is the primary treatment for a symptomatic ectopic pregnancy with haemodynamic instability, abdominal defence, or haemoperitoneum on ultrasound?"", ""option_a"": ""Administration of methotrexate"", ""option_b"": ""Weekly monitoring of plasma \u03b2-hCG levels"", ""option_c"": ""Diagnostic and therapeutic laparoscopy"", ""option_d"": ""Observation and abstention from treatment"", ""correct_option"": ""C""}",Identification of the emergency,"What is the primary treatment for a symptomatic ectopic pregnancy with haemodynamic instability, abdominal defence, or haemoperitoneum on ultrasound?",Administration of methotrexate,Weekly monitoring of plasma β-hCG levels,Diagnostic and therapeutic laparoscopy,Observation and abstention from treatment,c
OIC-124-09-B,"{""question"": ""Which of the following is the primary reason for combining oestrogens with a progestogen in non-hysterectomised women undergoing menopausal hormone therapy (MHT)?"", ""option_a"": ""To enhance the effectiveness of oestrogens in treating hot flushes"", ""option_b"": ""To reduce the risk of endometrial cancer induced by oestrogen treatments alone"", ""option_c"": ""To improve the absorption of oestrogens through the digestive system"", ""option_d"": ""To minimize the risk of venous thromboembolism associated with oral estrogens"", ""correct_option"": ""B""}",,Which of the following is the primary reason for combining oestrogens with a progestogen in non-hysterectomised women undergoing menopausal hormone therapy (MHT)?,To enhance the effectiveness of oestrogens in treating hot flushes,To reduce the risk of endometrial cancer induced by oestrogen treatments alone,To improve the absorption of oestrogens through the digestive system,To minimize the risk of venous thromboembolism associated with oral estrogens,b
OIC-302-14-B,"{""question"": ""Which of the following is a typical characteristic of actinic keratoses?"", ""option_a"": ""They are usually found on areas of the skin that are not exposed to the sun."", ""option_b"": ""They are always malignant and require immediate surgical removal."", ""option_c"": ""They often appear as rough, scaly patches on sun-exposed areas of the skin."", ""option_d"": ""They are primarily caused by genetic factors rather than environmental exposure."", ""correct_option"": ""C""}",Multimedia content,Which of the following is a typical characteristic of actinic keratoses?,They are usually found on areas of the skin that are not exposed to the sun.,They are always malignant and require immediate surgical removal.,"They often appear as rough, scaly patches on sun-exposed areas of the skin.",They are primarily caused by genetic factors rather than environmental exposure.,c
OIC-332-05-A,"{""question"": ""Which of the following is the primary focus when collecting elements for etiological orientation in the initial phase of evaluating a state of shock?"", ""option_a"": ""Laboratory test results"", ""option_b"": ""Radiological imaging"", ""option_c"": ""Clinical observations"", ""option_d"": ""Patient's genetic history"", ""correct_option"": ""C""}",Positive diagnosis,Which of the following is the primary focus when collecting elements for etiological orientation in the initial phase of evaluating a state of shock?,Laboratory test results,Radiological imaging,Clinical observations,Patient's genetic history,c
OIC-201-10-A,"{""question"": ""According to the French Bioethics Act, which of the following is NOT a major ethical principle governing organ donation?"", ""option_a"": ""Presumed consent"", ""option_b"": ""Compensated donation"", ""option_c"": ""Anonymity between donor and recipient"", ""option_d"": ""Free donation"", ""correct_option"": ""B""}",Definition,"According to the French Bioethics Act, which of the following is NOT a major ethical principle governing organ donation?",Presumed consent,Compensated donation,Anonymity between donor and recipient,Free donation,b
OIC-332-06-B,"{""question"": ""Which of the following is primarily used to characterise the haemodynamic profile in a patient with shock?"", ""option_a"": ""Venous arterial lactates"", ""option_b"": ""Chest X-ray"", ""option_c"": ""Cardiac echography"", ""option_d"": ""Blood ionogram and creatinine"", ""correct_option"": ""C""}",Additional tests,Which of the following is primarily used to characterise the haemodynamic profile in a patient with shock?,Venous arterial lactates,Chest X-ray,Cardiac echography,Blood ionogram and creatinine,c
OIC-191-06-A,"{""question"": ""In an immunocompromised patient with fever, what is the most appropriate initial step?"", ""option_a"": ""Administer antiviral therapy immediately."", ""option_b"": ""Wait for culture results before starting any treatment."", ""option_c"": ""Start broad-spectrum antibiotic therapy after taking microbiological samples."", ""option_d"": ""Perform a full body scan to identify the source of infection."", ""correct_option"": ""C""}",Identification of urgency,"In an immunocompromised patient with fever, what is the most appropriate initial step?",Administer antiviral therapy immediately.,Wait for culture results before starting any treatment.,Start broad-spectrum antibiotic therapy after taking microbiological samples.,Perform a full body scan to identify the source of infection.,c
OIC-005-10-A,"{""question"": ""What is the definition of a nosocomial infection?"", ""option_a"": ""An infection that was present when the patient was admitted to the hospital."", ""option_b"": ""An infection that develops within 24 hours of hospital admission."", ""option_c"": ""An infection contracted during a stay in a healthcare establishment, typically after 48 hours of hospitalization."", ""option_d"": ""An infection that is always present in the hospital environment but does not affect patients."", ""correct_option"": ""C""}",Definition,What is the definition of a nosocomial infection?,An infection that was present when the patient was admitted to the hospital.,An infection that develops within 24 hours of hospital admission.,"An infection contracted during a stay in a healthcare establishment, typically after 48 hours of hospitalization.",An infection that is always present in the hospital environment but does not affect patients.,c
OIC-186-01-B,"{""question"": ""Which type of hypersensitivity reaction is primarily mediated by IgE antibodies and is responsible for conditions such as allergic asthma and anaphylactic shock?"", ""option_a"": ""Type 2 hypersensitivity"", ""option_b"": ""Type 3 hypersensitivity"", ""option_c"": ""Type 4 hypersensitivity"", ""option_d"": ""Type 1 hypersensitivity"", ""correct_option"": ""D""}",Physiopathology,Which type of hypersensitivity reaction is primarily mediated by IgE antibodies and is responsible for conditions such as allergic asthma and anaphylactic shock?,Type 2 hypersensitivity,Type 3 hypersensitivity,Type 4 hypersensitivity,Type 1 hypersensitivity,d
OIC-187-18-A,"{""question"": ""What is the primary principle in the treatment of contact eczema?"", ""option_a"": ""Applying moisturizing cream daily until the eczema has healed"", ""option_b"": ""Avoiding contact with the allergen"", ""option_c"": ""Using antibiotics to prevent infection"", ""option_d"": ""Applying a moisturizing cream after an eczema flare-up"", ""correct_option"": ""B""}",Management,What is the primary principle in the treatment of contact eczema?,Applying moisturizing cream daily until the eczema has healed,Avoiding contact with the allergen,Using antibiotics to prevent infection,Applying a moisturizing cream after an eczema flare-up,b
OIC-039-03-A,"{""question"": ""Which of the following is a key step in the process of Intra-Uterine Insemination (IUI)?"", ""option_a"": ""The injection of recombinant hCG to trigger ovulation and synchronize it with sperm deposition."", ""option_b"": ""The use of frozen embryos for implantation."", ""option_c"": ""The transfer of embryos to the uterus after 2 to 6 days of culture."", ""option_d"": ""The surgical extraction of sperm from testicular tissue."", ""correct_option"": ""A""}",Definition,Which of the following is a key step in the process of Intra-Uterine Insemination (IUI)?,The injection of recombinant hCG to trigger ovulation and synchronize it with sperm deposition.,The use of frozen embryos for implantation.,The transfer of embryos to the uterus after 2 to 6 days of culture.,The surgical extraction of sperm from testicular tissue.,a
OIC-075-16-A,"{""question"": ""According to recent trends in smoking, how many smokers were there in 2018?"", ""option_a"": ""10 million"", ""option_b"": ""12 million"", ""option_c"": ""11 million"", ""option_d"": ""13 million"", ""correct_option"": ""C""}",Epidemiology,"According to recent trends in smoking, how many smokers were there in 2018?",10 million,12 million,11 million,13 million,c
OIC-109-04-A,"{""question"": ""Which of the following is a characteristic feature of gait disorders of cerebellar origin?"", ""option_a"": ""Intermittent claudication"", ""option_b"": ""Hemiparesis resulting in mowing"", ""option_c"": ""Static, kinetic, and locomotor cerebellar syndrome"", ""option_d"": ""Steppage gait"", ""correct_option"": ""C""}",Positive diagnosis,Which of the following is a characteristic feature of gait disorders of cerebellar origin?,Intermittent claudication,Hemiparesis resulting in mowing,"Static, kinetic, and locomotor cerebellar syndrome",Steppage gait,c
OIC-299-05-A,"{""question"": ""Which of the following symptoms is most indicative of an intracranial tumour due to increased intracranial pressure?"", ""option_a"": ""Sudden, sharp headache that is easily relieved by common painkillers"", ""option_b"": ""Gradual worsening headache that is poorly soothed by usual painkillers and recurs at the end of the night or in the morning"", ""option_c"": ""Severe headache that is always located on one side of the head"", ""option_d"": ""Headache that is always accompanied by a high fever"", ""correct_option"": ""B""}",Positive diagnosis,Which of the following symptoms is most indicative of an intracranial tumour due to increased intracranial pressure?,"Sudden, sharp headache that is easily relieved by common painkillers",Gradual worsening headache that is poorly soothed by usual painkillers and recurs at the end of the night or in the morning,Severe headache that is always located on one side of the head,Headache that is always accompanied by a high fever,b
OIC-074-08-A,"{""question"": ""Which of the following is classified as a Selective Serotonin Reuptake Inhibitor (SRI)?"", ""option_a"": ""Venlafaxine"", ""option_b"": ""Amitriptyline"", ""option_c"": ""Citalopram"", ""option_d"": ""Mirtazapine"", ""correct_option"": ""C""}",Definition,Which of the following is classified as a Selective Serotonin Reuptake Inhibitor (SRI)?,Venlafaxine,Amitriptyline,Citalopram,Mirtazapine,c
OIC-351-03-A,"{""question"": ""Which of the following is a defining characteristic of acute delirium?"", ""option_a"": ""Presence of delusional ideas and hallucinations"", ""option_b"": ""Persistent mood elevation and grandiosity"", ""option_c"": ""Prolonged periods of apathy and withdrawal"", ""option_d"": ""Chronic cognitive impairment and memory loss"", ""correct_option"": ""A""}",Definition,Which of the following is a defining characteristic of acute delirium?,Presence of delusional ideas and hallucinations,Persistent mood elevation and grandiosity,Prolonged periods of apathy and withdrawal,Chronic cognitive impairment and memory loss,a
OIC-049-17-A,"{""question"": ""Which of the following is a key indicator of delayed puberty that should be assessed during the clinical examination?"", ""option_a"": ""Assessing the patient's dietary habits and food allergies"", ""option_b"": ""Evaluating the patient's pubertal stage using the Tanner scale and noting penis size and cryptorchidism"", ""option_c"": ""Checking for signs of recent infections and vaccinations"", ""option_d"": ""Analyzing the patient's sleep patterns and quality of sleep"", ""correct_option"": ""B""}",Positive diagnosis,Which of the following is a key indicator of delayed puberty that should be assessed during the clinical examination?,Assessing the patient's dietary habits and food allergies,Evaluating the patient's pubertal stage using the Tanner scale and noting penis size and cryptorchidism,Checking for signs of recent infections and vaccinations,Analyzing the patient's sleep patterns and quality of sleep,b
OIC-257-08-A,"{""question"": ""Which of the following statements accurately describes the use of diuretics in the treatment of generalised oedema?"", ""option_a"": ""Thiazides are the first-line diuretics for managing severe oedema due to their powerful natriuretic effect."", ""option_b"": ""Loop diuretics like furosemide and bumetanide are used in higher doses when renal function is impaired, and their injectable form can achieve greater natriuresis."", ""option_c"": ""Distal-acting diuretics such as spironolactone and amiloride are contraindicated in all cases of renal impairment."", ""option_d"": ""Albumin infusions are commonly used to manage oedema in patients with cardiac insufficiency."", ""correct_option"": ""B""}",,Which of the following statements accurately describes the use of diuretics in the treatment of generalised oedema?,Thiazides are the first-line diuretics for managing severe oedema due to their powerful natriuretic effect.,"Loop diuretics like furosemide and bumetanide are used in higher doses when renal function is impaired, and their injectable form can achieve greater natriuresis.",Distal-acting diuretics such as spironolactone and amiloride are contraindicated in all cases of renal impairment.,Albumin infusions are commonly used to manage oedema in patients with cardiac insufficiency.,b
OIC-270-03-A,"{""question"": ""Which of the following is a sign of a medical or surgical emergency in the context of acute low back pain?"", ""option_a"": ""Severe abdominal pain with no signs of intestinal obstruction"", ""option_b"": ""Sepsis and septic shock"", ""option_c"": ""Moderate dyspnea with no respiratory distress"", ""option_d"": ""Minor motor deficit with a normal neurological examination"", ""correct_option"": ""B""}",Identifying an emergency,Which of the following is a sign of a medical or surgical emergency in the context of acute low back pain?,Severe abdominal pain with no signs of intestinal obstruction,Sepsis and septic shock,Moderate dyspnea with no respiratory distress,Minor motor deficit with a normal neurological examination,b
OIC-234-16-A,"{""question"": ""Which of the following is NOT a main cause of left heart failure?"", ""option_a"": ""Ischaemic heart disease"", ""option_b"": ""Chronic respiratory insufficiency"", ""option_c"": ""Valvular heart disease"", ""option_d"": ""Cardiomyopathy"", ""correct_option"": ""B""}",Etiologies,Which of the following is NOT a main cause of left heart failure?,Ischaemic heart disease,Chronic respiratory insufficiency,Valvular heart disease,Cardiomyopathy,b
OIC-027-16-A,"{""question"": ""What is the recommended procedure for managing a pregnant woman who tests positive for the HBsAg (Hepatitis B surface antigen)?"", ""option_a"": ""Immediately perform a caesarean section to prevent transmission to the newborn."", ""option_b"": ""Refer the patient to a hepatologist and/or infectious diseases specialist to assess the progression of the hepatitis and consider antiviral treatment if necessary."", ""option_c"": ""Administer a single dose of hepatitis B vaccine to the newborn immediately after birth."", ""option_d"": ""Advise the mother to avoid breastfeeding to prevent transmission of the virus to the newborn."", ""correct_option"": ""B""}",,What is the recommended procedure for managing a pregnant woman who tests positive for the HBsAg (Hepatitis B surface antigen)?,Immediately perform a caesarean section to prevent transmission to the newborn.,Refer the patient to a hepatologist and/or infectious diseases specialist to assess the progression of the hepatitis and consider antiviral treatment if necessary.,Administer a single dose of hepatitis B vaccine to the newborn immediately after birth.,Advise the mother to avoid breastfeeding to prevent transmission of the virus to the newborn.,b
OIC-121-03-B,"{""question"": ""Which of the following methods is primarily focused on restoring impaired cognitive functions and developing compensatory strategies in patients with mental disorders?"", ""option_a"": ""Therapeutic education"", ""option_b"": ""Cognitive-behavioural therapies"", ""option_c"": ""Social skills training"", ""option_d"": ""Cognitive remediation"", ""correct_option"": ""D""}",Management,Which of the following methods is primarily focused on restoring impaired cognitive functions and developing compensatory strategies in patients with mental disorders?,Therapeutic education,Cognitive-behavioural therapies,Social skills training,Cognitive remediation,d
OIC-124-03-B,"{""question"": ""What is the primary diagnostic criterion for premature ovarian failure (POI)?"", ""option_a"": ""An increase in FSH levels below 20 IU/l combined with estradiol levels above 30 pg/ml on two occasions 4 weeks apart."", ""option_b"": ""An increase in FSH levels above 25 IU/l combined with estradiol levels below 20 pg/ml on two occasions 4 weeks apart."", ""option_c"": ""A decrease in FSH levels below 15 IU/l combined with estradiol levels above 40 pg/ml on two occasions 4 weeks apart."", ""option_d"": ""An increase in FSH levels above 30 IU/l combined with estradiol levels below 10 pg/ml on a single occasion."", ""correct_option"": ""B""}",,What is the primary diagnostic criterion for premature ovarian failure (POI)?,An increase in FSH levels below 20 IU/l combined with estradiol levels above 30 pg/ml on two occasions 4 weeks apart.,An increase in FSH levels above 25 IU/l combined with estradiol levels below 20 pg/ml on two occasions 4 weeks apart.,A decrease in FSH levels below 15 IU/l combined with estradiol levels above 40 pg/ml on two occasions 4 weeks apart.,An increase in FSH levels above 30 IU/l combined with estradiol levels below 10 pg/ml on a single occasion.,b
OIC-261-07-B,"{""question"": ""Which of the following is a main histological feature of IgA nephropathy?"", ""option_a"": ""Presence of IgG and C3 deposits on the lateral side of the basement membrane"", ""option_b"": ""Absence of any deposits in the glomeruli"", ""option_c"": ""Mesangial location of IgA deposits"", ""option_d"": ""Linear IgG deposits along the basement membrane"", ""correct_option"": ""C""}",Definition,Which of the following is a main histological feature of IgA nephropathy?,Presence of IgG and C3 deposits on the lateral side of the basement membrane,Absence of any deposits in the glomeruli,Mesangial location of IgA deposits,Linear IgG deposits along the basement membrane,c
