id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-186-10-B,"{""question"": ""What is the basis for diagnosing a reaction following a hymenoptera sting?"", ""option_a"": ""A skin prick test with a non-specific allergen"", ""option_b"": ""A blood test to measure IgE antibodies against the specific venom"", ""option_c"": ""A medical history and physical examination to identify the type of insect and symptoms"", ""option_d"": ""A biopsy to examine the affected skin tissue"", ""correct_option"": ""c""}",Positive diagnosis,What is the basis for diagnosing a reaction following a hymenoptera sting?,A skin prick test with a non-specific allergen,A blood test to measure IgE antibodies against the specific venom,A medical history and physical examination to identify the type of insect and symptoms,A biopsy to examine the affected skin tissue,c
OIC-045-01-A,"{""question"": ""What is the primary purpose of genetic counselling in the context of a particularly serious disease?"", ""option_a"": ""To provide a definitive diagnosis and treatment plan"", ""option_b"": ""To inform patients and relatives of the risk of occurrence or recurrence of a genetic disease"", ""option_c"": ""To discuss the possibility of adoption or other non-invasive options"", ""option_d"": ""To offer prenatal diagnosis and screening for trisomy 21"", ""correct_option"": ""B""}",Definition,What is the primary purpose of genetic counselling in the context of a particularly serious disease?,To provide a definitive diagnosis and treatment plan,To inform patients and relatives of the risk of occurrence or recurrence of a genetic disease,To discuss the possibility of adoption or other non-invasive options,To offer prenatal diagnosis and screening for trisomy 21,b
OIC-056-01-A,"{""question"": ""What is the definition of disability in children?"", ""option_a"": ""A situation resulting from the interaction between state of health, activities, participation, environmental and personal factors, but only if it affects daily life."", ""option_b"": ""A situation resulting from the interaction between state of health, activities, participation, environmental and personal factors, which is the same as the definition of handicap."", ""option_c"": ""A situation resulting from the interaction between state of health, activities, participation, environmental and personal factors, which is the same as the definition of illness."", ""option_d"": ""A situation resulting from the interaction between state of health, activities, participation, environmental and personal factors, which is the same as the definition of disability in adults."", ""correct_option"": ""A""}",Definition,What is the definition of disability in children?,"A situation resulting from the interaction between state of health, activities, participation, environmental and personal factors, but only if it affects daily life.","A situation resulting from the interaction between state of health, activities, participation, environmental and personal factors, which is the same as the definition of handicap.","A situation resulting from the interaction between state of health, activities, participation, environmental and personal factors, which is the same as the definition of illness.","A situation resulting from the interaction between state of health, activities, participation, environmental and personal factors, which is the same as the definition of disability in adults.",a
OIC-082-06-A,"{""question"": ""What is the most common cause of optic nerve damage?"", ""option_a"": ""Papilledema"", ""option_b"": ""Arteriosclerosis (non-arteritic optic neuropathy)"", ""option_c"": ""Horton's disease (gigantocellular arteritis)"", ""option_d"": ""Retro-bulbar optic neuritis (RBON) associated with multiple sclerosis"", ""correct_option"": ""B""}",Etiologies,What is the most common cause of optic nerve damage?,Papilledema,Arteriosclerosis (non-arteritic optic neuropathy),Horton's disease (gigantocellular arteritis),Retro-bulbar optic neuritis (RBON) associated with multiple sclerosis,b
OIC-032-06-A,"{""question"": ""What is the recommended duration of exclusive breastfeeding?"", ""option_a"": ""3 months"", ""option_b"": ""6 months"", ""option_c"": ""9 months"", ""option_d"": ""12 months"", ""correct_option"": ""B""}",Care,What is the recommended duration of exclusive breastfeeding?,3 months,6 months,9 months,12 months,b
OIC-164-11-A,"{""question"": ""What is the primary infection linked to the Varicella Zoster Virus (VZV) that causes chickenpox?"", ""option_a"": ""Herpes simplex virus"", ""option_b"": ""Human parvovirus"", ""option_c"": ""Varicella Zoster Virus (VZV)"", ""option_d"": ""Epstein-Barr virus"", ""correct_option"": ""option_c""}",Etiologies,What is the primary infection linked to the Varicella Zoster Virus (VZV) that causes chickenpox?,Herpes simplex virus,Human parvovirus,Varicella Zoster Virus (VZV),Epstein-Barr virus,option_c
OIC-225-10-A,"{""question"": ""What is the typical location of an abdominal aortic aneurysm (AAA)?"", ""option_a"": ""The thoracic aorta"", ""option_b"": ""The sub-renal segment of the abdominal aorta"", ""option_c"": ""The popliteal arteries"", ""option_d"": ""The femoral arteries"", ""correct_option"": ""B""}",Definition,What is the typical location of an abdominal aortic aneurysm (AAA)?,The thoracic aorta,The sub-renal segment of the abdominal aorta,The popliteal arteries,The femoral arteries,b
OIC-006-08-A,"{""question"": ""What is the primary function of the Samu-Centre 15?"", ""option_a"": ""To provide emergency care outside the hospital"", ""option_b"": ""To handle unscheduled admissions to public or private health establishments"", ""option_c"": ""To take charge of medical distress and provide emergency care before and during transport to the appropriate establishment"", ""option_d"": ""To participate in drawing up emergency plans and dealing with exceptional health situations"", ""correct_option"": ""C""}",Taking charge,What is the primary function of the Samu-Centre 15?,To provide emergency care outside the hospital,To handle unscheduled admissions to public or private health establishments,To take charge of medical distress and provide emergency care before and during transport to the appropriate establishment,To participate in drawing up emergency plans and dealing with exceptional health situations,c
OIC-198-18-A,"{""question"": ""What is the primary goal of hypouricemic treatment in the management of gout?"", ""option_a"": ""To treat the symptoms of gout with NSAIDs and colchicine"", ""option_b"": ""To prevent future gout attacks by lowering uric acid levels"", ""option_c"": ""To manage co-morbidities such as cardiovascular disease and renal insufficiency"", ""option_d"": ""To provide pain relief with analgesic medication"", ""correct_option"": ""B""}",Management,What is the primary goal of hypouricemic treatment in the management of gout?,To treat the symptoms of gout with NSAIDs and colchicine,To prevent future gout attacks by lowering uric acid levels,To manage co-morbidities such as cardiovascular disease and renal insufficiency,To provide pain relief with analgesic medication,b
OIC-247-14-B,"{""question"": ""When assessing macrovascular complications, which of the following is NOT a recommended test for myocardial ischemia?"", ""option_a"": ""Stress test"", ""option_b"": ""Stress ultrasound"", ""option_c"": ""Myocardial scintigraphy"", ""option_d"": ""Angiography of the coronary arteries"", ""correct_option"": ""D""}",,"When assessing macrovascular complications, which of the following is NOT a recommended test for myocardial ischemia?",Stress test,Stress ultrasound,Myocardial scintigraphy,Angiography of the coronary arteries,d
OIC-019-04-B,"{""question"": ""What is the primary source of funding for social protection resources in France?"", ""option_a"": ""Social contributions from employers and employees"", ""option_b"": ""Taxes on products and wages"", ""option_c"": ""Earmarked taxes, including the CSG and CRDS"", ""option_d"": ""State public contributions and subsidies"", ""correct_option"": ""option_b""}",,What is the primary source of funding for social protection resources in France?,Social contributions from employers and employees,Taxes on products and wages,"Earmarked taxes, including the CSG and CRDS",State public contributions and subsidies,option_b
OIC-124-03-B,"{""question"": ""Premature ovarian failure (POI) is defined by"", ""option_a"": ""primary or secondary amenorrhoea lasting more than 4 months and an increase in pituitary gonadotropins"", ""option_b"": ""primary or secondary amenorrhoea lasting more than 4 months and an increase in FSH > 25 IU/l combined with estradiol < 20 pg/ml on 2 occasions 4 weeks apart"", ""option_c"": ""before the age of 40 and an increase in FSH > 25 IU/l combined with estradiol < 20 pg/ml on 2 occasions 4 weeks apart"", ""option_d"": ""before the age of 40 and an increase in pituitary gonadotropins"", ""correct_option"": ""b""}",,Premature ovarian failure (POI) is defined by,primary or secondary amenorrhoea lasting more than 4 months and an increase in pituitary gonadotropins,primary or secondary amenorrhoea lasting more than 4 months and an increase in FSH > 25 IU/l combined with estradiol < 20 pg/ml on 2 occasions 4 weeks apart,before the age of 40 and an increase in FSH > 25 IU/l combined with estradiol < 20 pg/ml on 2 occasions 4 weeks apart,before the age of 40 and an increase in pituitary gonadotropins,b
OIC-325-20-B,"{""question"": ""What is the purpose of the ICC (Commission de Conciliation et d'Indemnisation des accidents m\u00e9dicaux) in the referral procedure?"", ""option_a"": ""To determine the extent of the damage suffered by the victim and to establish the applicable compensation scheme."", ""option_b"": ""To provide a free procedure for the victim to submit a claim form and supporting documents within 10 years of consolidation of their state of health."", ""option_c"": ""To assess the application and provide an opinion on the circumstances, causes, nature, and extent of the damage suffered by the victim within 6 months."", ""option_d"": ""To inform the victim of ONIAM's position and make a proposal for compensation within 4 months after receiving a valid request."", ""correct_option"": ""C""}",Definition,What is the purpose of the ICC (Commission de Conciliation et d'Indemnisation des accidents médicaux) in the referral procedure?,To determine the extent of the damage suffered by the victim and to establish the applicable compensation scheme.,To provide a free procedure for the victim to submit a claim form and supporting documents within 10 years of consolidation of their state of health.,"To assess the application and provide an opinion on the circumstances, causes, nature, and extent of the damage suffered by the victim within 6 months.",To inform the victim of ONIAM's position and make a proposal for compensation within 4 months after receiving a valid request.,c
OIC-256-01-A,"{""question"": ""A medical certificate stating that you have no contraindications to practising sport is required:"", ""option_a"": ""To obtain or renew a provincial sports licence"", ""option_b"": ""To take part in a sports competition if the patient is not a member of a sports federation"", ""option_c"": ""To obtain a licence by certifying to his or her federation that he or she has answered NO to each of the sections of the \""QS-SPORT\"" health questionnaire"", ""option_d"": ""To take part in a sports competition if the patient is not a member of a sports federation and has answered NO to each section of the \""QS-SPORT\"" health questionnaire"", ""correct_option"": ""B""}",Support,A medical certificate stating that you have no contraindications to practising sport is required:,To obtain or renew a provincial sports licence,To take part in a sports competition if the patient is not a member of a sports federation,"To obtain a licence by certifying to his or her federation that he or she has answered NO to each of the sections of the ""QS-SPORT"" health questionnaire","To take part in a sports competition if the patient is not a member of a sports federation and has answered NO to each section of the ""QS-SPORT"" health questionnaire",b
OIC-234-02-A,"{""question"": ""Which definition of heart failure is most closely related to the proportion of blood ejected with each beat in relation to the ventricular end-diastolic volume?"", ""option_a"": ""Heart failure with reduced ejection fraction (LVEF \u226440%)"", ""option_b"": ""Systolic heart failure or heart failure with a slightly reduced ejection fraction between 41 and 49%"", ""option_c"": ""Diastolic heart failure or heart failure with preserved ejection fraction LVEF \u226550%"", ""option_d"": ""Heart failure with reduced ejection fraction (LVEF \u226440%) and systolic heart failure or heart failure with a slightly reduced ejection fraction between 41 and 49%"", ""correct_option"": ""C""}",Definition,Which definition of heart failure is most closely related to the proportion of blood ejected with each beat in relation to the ventricular end-diastolic volume?,Heart failure with reduced ejection fraction (LVEF ≤40%),Systolic heart failure or heart failure with a slightly reduced ejection fraction between 41 and 49%,Diastolic heart failure or heart failure with preserved ejection fraction LVEF ≥50%,Heart failure with reduced ejection fraction (LVEF ≤40%) and systolic heart failure or heart failure with a slightly reduced ejection fraction between 41 and 49%,c
OIC-133-09-B,"{""question"": ""What type of establishment provides non-medical collective accommodation for elderly people with a good level of physical independence?"", ""option_a"": ""\u00c9tablissements de soins de longue dur\u00e9e (EHPAD)"", ""option_b"": ""Accueillant familiaux"", ""option_c"": ""\u00c9tablissements de vie autonome"", ""option_d"": ""\u00c9tablissements de vie en commun"", ""correct_option"": ""B""}",Care,What type of establishment provides non-medical collective accommodation for elderly people with a good level of physical independence?,Établissements de soins de longue durée (EHPAD),Accueillant familiaux,Établissements de vie autonome,Établissements de vie en commun,b
OIC-009-11-A,"{""question"": ""What is the main difference between guardianship and curatorship?"", ""option_a"": ""Guardianship is a more protective measure, while curatorship is a temporary measure."", ""option_b"": ""Guardianship is a temporary measure, while curatorship is a more protective measure."", ""option_c"": ""Guardianship is a measure for minors, while curatorship is a measure for adults."", ""option_d"": ""Guardianship is a measure for adults, while curatorship is a measure for minors."", ""correct_option"": ""A""}",,What is the main difference between guardianship and curatorship?,"Guardianship is a more protective measure, while curatorship is a temporary measure.","Guardianship is a temporary measure, while curatorship is a more protective measure.","Guardianship is a measure for minors, while curatorship is a measure for adults.","Guardianship is a measure for adults, while curatorship is a measure for minors.",a
OIC-347-11-A,"{""question"": ""What is the primary goal of emergency bladder drainage in acute urinary retention?"", ""option_a"": ""To prevent infection and promote healing"", ""option_b"": ""To lift the bladder and relieve obstruction"", ""option_c"": ""To monitor and treat obstruction lifting syndrome"", ""option_d"": ""To prevent vacuo haemorrhage and maintain endovesical volume"", ""correct_option"": ""A""}",Management,What is the primary goal of emergency bladder drainage in acute urinary retention?,To prevent infection and promote healing,To lift the bladder and relieve obstruction,To monitor and treat obstruction lifting syndrome,To prevent vacuo haemorrhage and maintain endovesical volume,a
OIC-235-14-B,"{""question"": ""The most common causes of tamponade are: "", ""option_a"": ""Purulent"", ""option_b"": ""Neoplastic"", ""option_c"": ""Tuberculosis"", ""option_d"": ""Traumatic (because of sudden onset)"", ""correct_option"": ""A""}",Etiologies,The most common causes of tamponade are: ,Purulent,Neoplastic,Tuberculosis,Traumatic (because of sudden onset),a
OIC-247-13-B,"{""question"": ""What is the diagnostic criterion for autonomic neuropathy in diabetes?"", ""option_a"": ""A) QT prolongation and variation in heart rate"", ""option_b"": ""B) Orthostatic hypotension and sweating dysregulation"", ""option_c"": ""C) Abdominal pain aggravated at night and weight loss"", ""option_d"": ""D) Bladder fullness perception defect and erectile dysfunction"", ""correct_option"": ""B""}",Positive diagnosis,What is the diagnostic criterion for autonomic neuropathy in diabetes?,A) QT prolongation and variation in heart rate,B) Orthostatic hypotension and sweating dysregulation,C) Abdominal pain aggravated at night and weight loss,D) Bladder fullness perception defect and erectile dysfunction,b
OIC-156-09-A,"{""question"": ""What is the primary goal of urgent hospital management to limit the risk of complications in septic arthritis?"", ""option_a"": ""To prescribe antibiotics and monitor for signs of improvement"", ""option_b"": ""To perform surgical intervention to drain the joint"", ""option_c"": ""To administer corticosteroids to reduce inflammation"", ""option_d"": ""To provide supportive care and observe for spontaneous resolution"", ""correct_option"": ""A""}",Identifying the emergency,What is the primary goal of urgent hospital management to limit the risk of complications in septic arthritis?,To prescribe antibiotics and monitor for signs of improvement,To perform surgical intervention to drain the joint,To administer corticosteroids to reduce inflammation,To provide supportive care and observe for spontaneous resolution,a
OIC-230-12-B,"{""question"": ""When faced with stress angina, know the main causes of functional angina"", ""option_a"": ""Tachycardias (atrial fibrillation)"", ""option_b"": ""Tight aortic stenosis"", ""option_c"": ""Anaemia"", ""option_d"": ""Hypertrophic cardiomyopathy and hyperthyroidism"", ""correct_option"": ""D""}",Etiologies,"When faced with stress angina, know the main causes of functional angina",Tachycardias (atrial fibrillation),Tight aortic stenosis,Anaemia,Hypertrophic cardiomyopathy and hyperthyroidism,d
OIC-070-10-B,"{""question"": ""When prescribing psychotropic drugs to elderly patients, what is the recommended approach to avoid iatrogenicity and favour tolerance?"", ""option_a"": ""Start with the full dose and gradually increase as needed"", ""option_b"": ""Only use one psychotropic drug per class and avoid combining them"", ""option_c"": ""Start at half the dose of a young adult and increase gradually when necessary"", ""option_d"": ""Avoid using antidepressants and thymoregulators altogether"", ""correct_option"": ""C""}",Management,"When prescribing psychotropic drugs to elderly patients, what is the recommended approach to avoid iatrogenicity and favour tolerance?",Start with the full dose and gradually increase as needed,Only use one psychotropic drug per class and avoid combining them,Start at half the dose of a young adult and increase gradually when necessary,Avoid using antidepressants and thymoregulators altogether,c
OIC-038-06-B,"{""question"": ""What is the primary cause of infertility in men with a history of chronic bronchial disease?"", ""option_a"": ""Congenital bilateral or unilateral absence of the vas deferens (genetic origin through mutation of the CFTR gene or other congenital aetiologies)"", ""option_b"": ""Previous endo-uterine procedure, menometrorrhagia"", ""option_c"": ""History of cystic fibrosis in the family"", ""option_d"": ""Previous abdomino-pelvic surgery"", ""correct_option"": ""C""}",Etiologies,What is the primary cause of infertility in men with a history of chronic bronchial disease?,Congenital bilateral or unilateral absence of the vas deferens (genetic origin through mutation of the CFTR gene or other congenital aetiologies),"Previous endo-uterine procedure, menometrorrhagia",History of cystic fibrosis in the family,Previous abdomino-pelvic surgery,c
OIC-082-07-A,"{""question"": ""In the event of a sudden drop in vision with a white, painless eye, what should be done first?"", ""option_a"": ""Perform a fundus examination to guide the diagnosis and treatment."", ""option_b"": ""Admit the patient urgently to a neurovascular unit to rule out a cerebrovascular accident (CVA) and perform a carotid ultrasound."", ""option_c"": ""Rush the patient to the operating room for emergency surgery to repair any retinal detachment."", ""option_d"": ""Perform a B-ultrasound to rule out retinal detachment if the retina is not visible on fundus examination."", ""correct_option"": ""A""}",Emergency identification,"In the event of a sudden drop in vision with a white, painless eye, what should be done first?",Perform a fundus examination to guide the diagnosis and treatment.,Admit the patient urgently to a neurovascular unit to rule out a cerebrovascular accident (CVA) and perform a carotid ultrasound.,Rush the patient to the operating room for emergency surgery to repair any retinal detachment.,Perform a B-ultrasound to rule out retinal detachment if the retina is not visible on fundus examination.,a
OIC-005-14-B,"{""question"": ""What is the primary purpose of root cause analysis in the management of medical errors?"", ""option_a"": ""To identify the immediate cause of an error and implement corrective measures"", ""option_b"": ""To analyze the organizational and systemic factors that contribute to errors and implement prevention measures"", ""option_c"": ""To review and update policies and procedures to prevent similar errors from occurring in the future"", ""option_d"": ""To assign blame and discipline staff involved in the error"", ""correct_option"": ""B""}",,What is the primary purpose of root cause analysis in the management of medical errors?,To identify the immediate cause of an error and implement corrective measures,To analyze the organizational and systemic factors that contribute to errors and implement prevention measures,To review and update policies and procedures to prevent similar errors from occurring in the future,To assign blame and discipline staff involved in the error,b
OIC-045-12-B,"{""question"": ""When is cystic fibrosis diagnosed antenatally?"", ""option_a"": ""During amniocentesis from 16 weeks of amenorrhoea"", ""option_b"": ""During chorionic villus sampling from 11 weeks of amenorrhoea"", ""option_c"": ""When a hyperechoic bowel is observed during ultrasound monitoring"", ""option_d"": ""When a parent with cystic fibrosis is known to have the disease"", ""correct_option"": ""c""}",Positive diagnosis,When is cystic fibrosis diagnosed antenatally?,During amniocentesis from 16 weeks of amenorrhoea,During chorionic villus sampling from 11 weeks of amenorrhoea,When a hyperechoic bowel is observed during ultrasound monitoring,When a parent with cystic fibrosis is known to have the disease,c
OIC-074-26-B,"{""question"": ""What is a possible serious adverse effect of modafinil?"", ""option_a"": ""Anaphylactic reaction"", ""option_b"": ""Confusion"", ""option_c"": ""Confusion, dyskinesias, and visual disturbances"", ""option_d"": ""Dyskinesias"", ""correct_option"": ""C""}",,What is a possible serious adverse effect of modafinil?,Anaphylactic reaction,Confusion,"Confusion, dyskinesias, and visual disturbances",Dyskinesias,c
OIC-099-03-A,"{""question"": ""What is the characteristic that distinguishes chronic daily headache (CCQ) from episodic headache?"", ""option_a"": ""Duration of attacks without treatment"", ""option_b"": ""Number of headache days per month"", ""option_c"": ""Frequency of drug use in the last 3 months"", ""option_d"": ""Temporal profile of headache, including duration of attacks and number of headache days per month"", ""correct_option"": ""d""}",Positive diagnosis,What is the characteristic that distinguishes chronic daily headache (CCQ) from episodic headache?,Duration of attacks without treatment,Number of headache days per month,Frequency of drug use in the last 3 months,"Temporal profile of headache, including duration of attacks and number of headache days per month",d
OIC-045-13-A,"{""question"": ""What is the primary purpose of the biochemical assay of immunoreactive trypsin (IRT) in the newborn screening for cystic fibrosis?"", ""option_a"": ""To detect the most frequent mutations in the CFTR gene"", ""option_b"": ""To identify pancreatic damage in newborns"", ""option_c"": ""To screen for other genetic disorders"", ""option_d"": ""To confirm the diagnosis of cystic fibrosis"", ""correct_option"": ""B""}",Positive diagnosis,What is the primary purpose of the biochemical assay of immunoreactive trypsin (IRT) in the newborn screening for cystic fibrosis?,To detect the most frequent mutations in the CFTR gene,To identify pancreatic damage in newborns,To screen for other genetic disorders,To confirm the diagnosis of cystic fibrosis,b
OIC-336-15-B,"{""question"": ""What is the preferred base infusion for a patient with a non-traumatic coma?"", ""option_a"": ""Glucose (hypotonic) solution"", ""option_b"": ""Physiological saline (isotonic) solution"", ""option_c"": ""Lactated Ringer's solution"", ""option_d"": ""Dextrose 5% solution with normal saline"", ""correct_option"": ""B""}",Management,What is the preferred base infusion for a patient with a non-traumatic coma?,Glucose (hypotonic) solution,Physiological saline (isotonic) solution,Lactated Ringer's solution,Dextrose 5% solution with normal saline,b
OIC-100-09-A,"{""question"": ""According to the principles of treatment and management of primary headaches, what is the purpose of seizure treatments?"", ""option_a"": ""To reduce the number of attacks in the long run"", ""option_b"": ""To relieve each seizure as specific as possible for each type of primary headache"", ""option_c"": ""To prevent future attacks from occurring"", ""option_d"": ""To manage symptoms and improve quality of life"", ""correct_option"": ""B""}",Management,"According to the principles of treatment and management of primary headaches, what is the purpose of seizure treatments?",To reduce the number of attacks in the long run,To relieve each seizure as specific as possible for each type of primary headache,To prevent future attacks from occurring,To manage symptoms and improve quality of life,b
OIC-326-07-B,"{""question"": ""What is the primary purpose of the prescriber's individual assessment of the patient's situation before prescribing a drug?"", ""option_a"": ""To determine the most effective treatment option based on public health data."", ""option_b"": ""To establish a therapeutic objective in a concerted manner with the patient, taking into account the patient's demographic characteristics, medical history, and major drug purification functions."", ""option_c"": ""To assess the benefit and risk of the drug prescription according to scientific data, mainly phase III and IV therapeutic trials."", ""option_d"": ""To evaluate the treatment on an ongoing basis, focusing on the efficacy and safety profile of the drug."", ""correct_option"": ""B""}",Management,What is the primary purpose of the prescriber's individual assessment of the patient's situation before prescribing a drug?,To determine the most effective treatment option based on public health data.,"To establish a therapeutic objective in a concerted manner with the patient, taking into account the patient's demographic characteristics, medical history, and major drug purification functions.","To assess the benefit and risk of the drug prescription according to scientific data, mainly phase III and IV therapeutic trials.","To evaluate the treatment on an ongoing basis, focusing on the efficacy and safety profile of the drug.",b
OIC-027-12-A,"{""question"": ""What is the overall transmission rate of maternal-fetal CMV infection during pregnancy?"", ""option_a"": ""15%"", ""option_b"": ""36%"", ""option_c"": ""40%"", ""option_d"": ""65%"", ""correct_option"": ""C""}",Definition,What is the overall transmission rate of maternal-fetal CMV infection during pregnancy?,15%,36%,40%,65%,c
OIC-302-02-A,"{""question"": ""What is the typical age range for the peak frequency of warts in the general population?"", ""option_a"": ""0-5 years"", ""option_b"": ""7-10 years"", ""option_c"": ""10-14 years"", ""option_d"": ""16-18 years"", ""correct_option"": ""C""}",Positive diagnosis,What is the typical age range for the peak frequency of warts in the general population?,0-5 years,7-10 years,10-14 years,16-18 years,c
OIC-234-20-A,"{""question"": ""What is the primary goal of combining loop diuretics with thiazides in the treatment of heart failure with reduced ejection fraction (HFrEF)?"", ""option_a"": ""To increase the risk of hypokalemia and hypernatremia"", ""option_b"": ""To reduce mortality, re-hospitalization for heart failure, and improve symptoms"", ""option_c"": ""To target minimum effective dose to control congestive signs"", ""option_d"": ""To improve symptoms and should be prescribed in appropriate doses"", ""correct_option"": ""d""}",Management,What is the primary goal of combining loop diuretics with thiazides in the treatment of heart failure with reduced ejection fraction (HFrEF)?,To increase the risk of hypokalemia and hypernatremia,"To reduce mortality, re-hospitalization for heart failure, and improve symptoms",To target minimum effective dose to control congestive signs,To improve symptoms and should be prescribed in appropriate doses,d
OIC-101-12-A,"{""question"": ""What is the primary cause of facial paralysis in Ramsay Hunt syndrome?"", ""option_a"": ""Viral infection of the trigeminal nerve"", ""option_b"": ""Bacterial infection of the facial nerve"", ""option_c"": ""Autoimmune disorder affecting the facial nerve"", ""option_d"": ""Tumor compression of the facial nerve"", ""correct_option"": ""A""}",Multimedia content,What is the primary cause of facial paralysis in Ramsay Hunt syndrome?,Viral infection of the trigeminal nerve,Bacterial infection of the facial nerve,Autoimmune disorder affecting the facial nerve,Tumor compression of the facial nerve,a
OIC-086-02-A,"{""question"": ""What is a common complication of entropion?"", ""option_a"": ""Dry eye syndrome"", ""option_b"": ""Trichiasis (rubbing of the eyelashes on the cornea)"", ""option_c"": ""Cicatricial entropion is a type of entropion caused by scarring of the conjunctiva"", ""option_d"": ""Entropion is a type of ectropion"", ""correct_option"": ""B""}",Positive diagnosis,What is a common complication of entropion?,Dry eye syndrome,Trichiasis (rubbing of the eyelashes on the cornea),Cicatricial entropion is a type of entropion caused by scarring of the conjunctiva,Entropion is a type of ectropion,b
OIC-162-08-A,"{""question"": ""What are the clinical signs of male urethritis?"", ""option_a"": ""Prostatitis, epididymitis, and balanitis"", ""option_b"": ""Urethral discharge, dysuria, and urethral pain"", ""option_c"": ""Prostatitis, epididymitis, and urethral pruritus"", ""option_d"": ""Urethral discharge, dysuria, and urethral pain, with or without prostatitis"", ""correct_option"": ""B""}",Positive diagnosis,What are the clinical signs of male urethritis?,"Prostatitis, epididymitis, and balanitis","Urethral discharge, dysuria, and urethral pain","Prostatitis, epididymitis, and urethral pruritus","Urethral discharge, dysuria, and urethral pain, with or without prostatitis",b
OIC-164-08-A,"{""question"": ""What is the preferred age for primary infection of infectious mononucleosis?"", ""option_a"": ""Infancy"", ""option_b"": ""Adolescence"", ""option_c"": ""Older adulthood"", ""option_d"": ""Pregnancy"", ""correct_option"": ""B""}",Etiologies,What is the preferred age for primary infection of infectious mononucleosis?,Infancy,Adolescence,Older adulthood,Pregnancy,b
OIC-242-03-A,"{""question"": ""What is the primary ophthalmological sign associated with Graves' disease?"", ""option_a"": ""Exophthalmos"", ""option_b"": ""Oedema of the conjunctiva"", ""option_c"": ""Retraction of the upper eyelid with oculopalpebral asynergy"", ""option_d"": ""Palpebral anomalies including conjunctival redness"", ""correct_option"": ""C""}",Positive diagnosis,What is the primary ophthalmological sign associated with Graves' disease?,Exophthalmos,Oedema of the conjunctiva,Retraction of the upper eyelid with oculopalpebral asynergy,Palpebral anomalies including conjunctival redness,c
OIC-197-02-B,"{""question"": ""What is the typical age range when symptoms of spondyloarthritis begin?"", ""option_a"": ""After the age of 60"", ""option_b"": ""Before the age of 45"", ""option_c"": ""Between the ages of 18 and 30"", ""option_d"": ""At any age, but most commonly after 50"", ""correct_option"": ""B""}",Epidemiology,What is the typical age range when symptoms of spondyloarthritis begin?,After the age of 60,Before the age of 45,Between the ages of 18 and 30,"At any age, but most commonly after 50",b
OIC-247-20-A,"{""question"": ""The general objectives of treatment for type 1 diabetes must balance between"", ""option_a"": ""ensuring the highest possible life expectancy and preventing chronic complications"", ""option_b"": ""ensuring the highest possible quality of life and preventing acute complications"", ""option_c"": ""ensuring the highest possible life expectancy and preventing acute complications"", ""option_d"": ""ensuring the highest possible quality of life and preventing chronic complications"", ""correct_option"": ""a""}",,The general objectives of treatment for type 1 diabetes must balance between,ensuring the highest possible life expectancy and preventing chronic complications,ensuring the highest possible quality of life and preventing acute complications,ensuring the highest possible life expectancy and preventing acute complications,ensuring the highest possible quality of life and preventing chronic complications,a
OIC-049-05-B,"{""question"": ""What is the average age of onset of peak bone growth?"", ""option_a"": ""10-12 years"", ""option_b"": ""12-14 years"", ""option_c"": ""14-16 years"", ""option_d"": ""16-18 years"", ""correct_option"": ""C""}",Physiopathology,What is the average age of onset of peak bone growth?,10-12 years,12-14 years,14-16 years,16-18 years,c
OIC-121-02-B,"{""question"": ""What is the primary aim of mental health care?"", ""option_a"": ""To cure mental illnesses completely"", ""option_b"": ""To help people recover and cope with their disability"", ""option_c"": ""To provide social support only"", ""option_d"": ""To focus solely on the individual's physical health"", ""correct_option"": ""B""}",,What is the primary aim of mental health care?,To cure mental illnesses completely,To help people recover and cope with their disability,To provide social support only,To focus solely on the individual's physical health,b
OIC-019-09-A,"{""question"": ""What is the main mission of the Caisse nationale d'assurance maladie (CNAM)?"", ""option_a"": ""To improve the health of the population and control healthcare expenditure"", ""option_b"": ""To pay for the care provided to insured persons and improve the efficiency of the healthcare system"", ""option_c"": ""To disseminate HAS recommendations to professionals and develop a support system for patients with serious pathologies"", ""option_d"": ""To conduct the 'conventionnelle policy' and price medical procedures"", ""correct_option"": ""B""}",Definition,What is the main mission of the Caisse nationale d'assurance maladie (CNAM)?,To improve the health of the population and control healthcare expenditure,To pay for the care provided to insured persons and improve the efficiency of the healthcare system,To disseminate HAS recommendations to professionals and develop a support system for patients with serious pathologies,To conduct the 'conventionnelle policy' and price medical procedures,b
OIC-187-12-A,"{""question"": ""What is the recommended treatment for maintaining remission in atopic dermatitis?"", ""option_a"": ""Using a strong dermocorticoid twice a week on the skin areas usually affected for 4 months"", ""option_b"": ""Applying a single application of emollient per day for the entire duration of treatment"", ""option_c"": ""Performing a course of phototherapy for 4 to 7 days in children with resistant lesions"", ""option_d"": ""Adhering to a strict regimen of topical immunomodulators for 6 months"", ""correct_option"": ""A""}",Management,What is the recommended treatment for maintaining remission in atopic dermatitis?,Using a strong dermocorticoid twice a week on the skin areas usually affected for 4 months,Applying a single application of emollient per day for the entire duration of treatment,Performing a course of phototherapy for 4 to 7 days in children with resistant lesions,Adhering to a strict regimen of topical immunomodulators for 6 months,a
