id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-050-12-B,"{""question"": ""What is the recommended age for surgical treatment of cryptorchidism?"", ""option_a"": ""Before the age of 1 year"", ""option_b"": ""After the age of 1 year"", ""option_c"": ""When the testicle is palpable"", ""option_d"": ""After the age of 1 year"", ""correct_option"": ""option_b""}",Management,What is the recommended age for surgical treatment of cryptorchidism?,Before the age of 1 year,After the age of 1 year,When the testicle is palpable,After the age of 1 year,option_b
OIC-347-11-A,"{""question"": ""What is the primary goal of emergency management of acute urinary retention?"", ""option_a"": ""To relieve the obstruction and restore normal urine flow"", ""option_b"": ""To prevent further complications such as haemorrhage and renal failure"", ""option_c"": ""To monitor and treat obstruction lifting syndrome"", ""option_d"": ""To perform a thorough examination of the patient's bladder and urethra"", ""correct_option"": ""option_a""}",Management,What is the primary goal of emergency management of acute urinary retention?,To relieve the obstruction and restore normal urine flow,To prevent further complications such as haemorrhage and renal failure,To monitor and treat obstruction lifting syndrome,To perform a thorough examination of the patient's bladder and urethra,option_a
OIC-020-26-A,"{""question"": ""What are the three major families of bias in estimating a parameter?"", ""option_a"": ""Selection bias, Bias of classification, Confusion bias"", ""option_b"": ""Random error, Systematic error, Attrition bias"", ""option_c"": ""Recall bias, Confounding bias, Selection bias"", ""option_d"": ""Attrition bias, Information bias, Bias of classification"", ""correct_option"": ""option_a""}",Definition,What are the three major families of bias in estimating a parameter?,"Selection bias, Bias of classification, Confusion bias","Random error, Systematic error, Attrition bias","Recall bias, Confounding bias, Selection bias","Attrition bias, Information bias, Bias of classification",option_a
OIC-047-36-B,"{""question"": ""What is the correct answer option?"", ""option_a"": ""Option A"", ""option_b"": ""Option B"", ""option_c"": ""Option C"", ""option_d"": ""Option D"", ""correct_option"": ""Option A""}",Support,What is the correct answer option?,Option A,Option B,Option C,Option D,option a
OIC-162-02-B,"{""question"": ""What is the estimated incidence of gonococcal disease in Ile-de-France?"", ""option_a"": ""men"", ""option_b"": ""women"", ""option_c"": ""Ile-de-France"", ""option_d"": ""men"", ""correct_option"": ""men""}",Epidemiology,What is the estimated incidence of gonococcal disease in Ile-de-France?,men,women,Ile-de-France,men,men
OIC-094-09-A,"{""question"": ""What is the main cause of secondary spinal pain?"", ""option_a"": ""Inflammatory"", ""option_b"": ""Osteoporotic vertebral fracture"", ""option_c"": ""Infectious"", ""option_d"": ""Tumour"", ""correct_option"": ""option_a""}",Etiologies,What is the main cause of secondary spinal pain?,Inflammatory,Osteoporotic vertebral fracture,Infectious,Tumour,option_a
OIC-176-06-B,"{""question"": ""What are the main parasites responsible for causing diarrhoea in adults and children?"", ""option_a"": ""Giardia intestinalis"", ""option_b"": ""Cryptosporidium spp"", ""option_c"": ""Microsporidia"", ""option_d"": ""Cystoisospora belli"", ""correct_option"": ""option_b""}",Etiologies,What are the main parasites responsible for causing diarrhoea in adults and children?,Giardia intestinalis,Cryptosporidium spp,Microsporidia,Cystoisospora belli,option_b
OIC-047-27-A,"{""question"": ""What is the typical growth pattern of idiopathic scoliosis in children?"", ""option_a"": ""The growth of the spine in children with idiopathic scoliosis slows down significantly around puberty."", ""option_b"": ""Idiopathic scoliosis is most often diagnosed in infants."", ""option_c"": ""Idiopathic scoliosis typically improves in children with growth, vigilance around puberty."", ""option_d"": ""Idiopathic scoliosis is most often diagnosed in children with neuromuscular diseases or polymalformative syndrome."", ""correct_option"": ""option_c""}",Positive diagnosis,What is the typical growth pattern of idiopathic scoliosis in children?,The growth of the spine in children with idiopathic scoliosis slows down significantly around puberty.,Idiopathic scoliosis is most often diagnosed in infants.,"Idiopathic scoliosis typically improves in children with growth, vigilance around puberty.",Idiopathic scoliosis is most often diagnosed in children with neuromuscular diseases or polymalformative syndrome.,option_c
OIC-009-15-B,"{""question"": ""What is the main purpose of prenatal diagnosis (PND) in France?"", ""option_a"": ""To detect genetic anomalies in the foetus"", ""option_b"": ""To prevent or treat a particularly serious condition in the foetus"", ""option_c"": ""To preserve the mother's life"", ""option_d"": ""To assess the quality of life of a foetus"", ""correct_option"": ""To detect genetic anomalies in the foetus""}",,What is the main purpose of prenatal diagnosis (PND) in France?,To detect genetic anomalies in the foetus,To prevent or treat a particularly serious condition in the foetus,To preserve the mother's life,To assess the quality of life of a foetus,to detect genetic anomalies in the foetus
OIC-161-14-A,"{""question"": ""What is the recommended duration of treatment for male urinary tract infections (MUI) if fluroroquinolones, IV C3G, or cotrimoxazole are used?"", ""option_a"": ""14 days"", ""option_b"": ""21 days"", ""option_c"": ""28 days"", ""option_d"": ""None"", ""correct_option"": ""14 days""}",Management,"What is the recommended duration of treatment for male urinary tract infections (MUI) if fluroroquinolones, IV C3G, or cotrimoxazole are used?",14 days,21 days,28 days,None,14 days
OIC-134-10-A,"{""question"": ""What is the main aetiology of pain in the elderly?"", ""option_a"": ""Osteoarthritis"", ""option_b"": ""Muscular dystrophy"", ""option_c"": ""Neurodegenerative pathology"", ""option_d"": ""Cardiovascular disease"", ""correct_option"": ""option_c""}",Positive diagnosis,What is the main aetiology of pain in the elderly?,Osteoarthritis,Muscular dystrophy,Neurodegenerative pathology,Cardiovascular disease,option_c
OIC-073-01-A,"{""question"": ""What is the primary goal of psychotherapy?"", ""option_a"": ""To cure the patient's condition"", ""option_b"": ""To provide a new perspective on the patient's thoughts and feelings"", ""option_c"": ""To improve the patient's coping skills and resilience"", ""option_d"": ""To reduce the patient's symptoms and improve their overall well-being"", ""correct_option"": ""option_b""}",Definition,What is the primary goal of psychotherapy?,To cure the patient's condition,To provide a new perspective on the patient's thoughts and feelings,To improve the patient's coping skills and resilience,To reduce the patient's symptoms and improve their overall well-being,option_b
OIC-351-03-A,"{""question"": ""What are the symptoms of acute delirium?"", ""option_a"": ""Delusional ideas"", ""option_b"": ""Hallucinations"", ""option_c"": ""Psychotic disorganisation"", ""option_d"": ""Negative psychotic symptoms"", ""correct_option"": ""option_b""}",Definition,What are the symptoms of acute delirium?,Delusional ideas,Hallucinations,Psychotic disorganisation,Negative psychotic symptoms,option_b
OIC-256-06-A,"{""question"": ""What is the primary benefit of regular physical activity for patients with chronic diseases?"", ""option_a"": ""Increased self-esteem"", ""option_b"": ""Reduced anxiety"", ""option_c"": ""Prevention of obesity and metabolic syndrome"", ""option_d"": ""Improved overall life expectancy"", ""correct_option"": ""option_c""}",Definition,What is the primary benefit of regular physical activity for patients with chronic diseases?,Increased self-esteem,Reduced anxiety,Prevention of obesity and metabolic syndrome,Improved overall life expectancy,option_c
OIC-047-28-A,"{""question"": ""What is the typical presentation of scoliosis in children?"", ""option_a"": ""Scoliosis is often associated with a history of trauma or injury."", ""option_b"": ""Scoliosis in children is typically characterized by a 'PAINLESS' appearance."", ""option_c"": ""Scoliosis in children is often diagnosed using a combination of X-rays and a 'GIBBOSITE' sign."", ""option_d"": ""Scoliosis in children is often associated with a family history of the condition."", ""correct_option"": ""option_b""}",Positive diagnosis,What is the typical presentation of scoliosis in children?,Scoliosis is often associated with a history of trauma or injury.,Scoliosis in children is typically characterized by a 'PAINLESS' appearance.,Scoliosis in children is often diagnosed using a combination of X-rays and a 'GIBBOSITE' sign.,Scoliosis in children is often associated with a family history of the condition.,option_b
OIC-207-08-B,"{""question"": ""What is the typical presentation of atelectasis in children?"", ""option_a"": ""Atelectasis is most often of bronchial origin, secondary to endoluminal, mural or extrinsic obstruction of a bronchus."", ""option_b"": ""Atelectasis is most often of bronchial origin, secondary to endoluminal obstruction of a bronchus, usually of small diameter."", ""option_c"": ""Atelectasis can also be passive (pulmonary collapse on contact with a pleural effusion or ascension of the diaphragmatic dome), or due to coiling (secondary to pleural thickening)."", ""option_d"": ""Atelectasis of bronchial origin is manifested on chest X-ray by a direct sign and indirect signs."", ""correct_option"": ""option_a""}",Positive diagnosis,What is the typical presentation of atelectasis in children?,"Atelectasis is most often of bronchial origin, secondary to endoluminal, mural or extrinsic obstruction of a bronchus.","Atelectasis is most often of bronchial origin, secondary to endoluminal obstruction of a bronchus, usually of small diameter.","Atelectasis can also be passive (pulmonary collapse on contact with a pleural effusion or ascension of the diaphragmatic dome), or due to coiling (secondary to pleural thickening).",Atelectasis of bronchial origin is manifested on chest X-ray by a direct sign and indirect signs.,option_a
OIC-132-13-B,"{""question"": ""What are the main pathophysiological features of Alzheimer's disease?"", ""option_a"": ""Amyloid plaques (extracellular lesions composed of deposits of amyloid A\u03b2 peptides resulting from abnormal cleavage of the amyloid precursor protein or APP)"", ""option_b"": ""Neurofibrillary degeneration (intracellular lesions composed of hyperphosphorylated tau (tubulin associated unit) protein; this hyperphosphorylation disrupts the functioning of microtubules and therefore intra-neuronal transport)"", ""option_c"": ""Activation of neuroinflammation"", ""option_d"": ""Neuronal loss"", ""correct_option"": ""option_a""}",Physiopathology,What are the main pathophysiological features of Alzheimer's disease?,Amyloid plaques (extracellular lesions composed of deposits of amyloid Aβ peptides resulting from abnormal cleavage of the amyloid precursor protein or APP),Neurofibrillary degeneration (intracellular lesions composed of hyperphosphorylated tau (tubulin associated unit) protein; this hyperphosphorylation disrupts the functioning of microtubules and therefore intra-neuronal transport),Activation of neuroinflammation,Neuronal loss,option_a
OIC-235-02-A,"{""question"": ""What is the typical presentation of acute pericarditis?"", ""option_a"": ""A severe headache"", ""option_b"": ""Bilateral pericarditis"", ""option_c"": ""Chest tightness"", ""option_d"": ""Dyspnea"", ""correct_option"": ""C""}",,What is the typical presentation of acute pericarditis?,A severe headache,Bilateral pericarditis,Chest tightness,Dyspnea,c
OIC-121-05-B,"{""question"": ""What is the primary purpose of legal care?"", ""option_a"": ""To provide financial support to individuals with disabilities."", ""option_b"": ""To ensure the person's safety and well-being in all aspects of life."", ""option_c"": ""To provide a temporary and rapid safeguard of justice measure."", ""option_d"": ""To protect the person's rights and interests in all aspects of life."", ""correct_option"": ""option_b""}",,What is the primary purpose of legal care?,To provide financial support to individuals with disabilities.,To ensure the person's safety and well-being in all aspects of life.,To provide a temporary and rapid safeguard of justice measure.,To protect the person's rights and interests in all aspects of life.,option_b
OIC-134-07-A,"{""question"": ""What is the main aetiology of nociceptive pain?"", ""option_a"": ""Traumatic and/or intra- and post-operative pain"", ""option_b"": ""Inflammatory pain"", ""option_c"": ""Mechanical pain"", ""option_d"": ""The 'pain of cancer'"", ""correct_option"": ""option_a""}",Positive diagnosis,What is the main aetiology of nociceptive pain?,Traumatic and/or intra- and post-operative pain,Inflammatory pain,Mechanical pain,The 'pain of cancer',option_a
OIC-107-06-A,"{""question"": ""What is the main characteristic of tics in children?"", ""option_a"": ""Tics are usually benign and isolated and occur most often in childhood."", ""option_b"": ""Tics are often associated with Tourette's disease and have a significant impact on the patient's functioning and socio-professional adaptation."", ""option_c"": ""Tics can be benign and isolated and do not have a significant impact on the patient's functioning and socio-professional adaptation."", ""option_d"": ""Tics are often associated with Tourette's disease and have a significant impact on the patient's functioning and socio-professional adaptation, and sometimes co-morbidities."", ""correct_option"": ""option_b""}",Positive diagnosis,What is the main characteristic of tics in children?,Tics are usually benign and isolated and occur most often in childhood.,Tics are often associated with Tourette's disease and have a significant impact on the patient's functioning and socio-professional adaptation.,Tics can be benign and isolated and do not have a significant impact on the patient's functioning and socio-professional adaptation.,"Tics are often associated with Tourette's disease and have a significant impact on the patient's functioning and socio-professional adaptation, and sometimes co-morbidities.",option_b
OIC-342-21-A,"{""question"": ""What is the primary goal of administering short-acting treatments in the management of a comatose seizure?"", ""option_a"": ""To immediately reverse the coma and restore consciousness"", ""option_b"": ""To suppress the seizure activity and prevent further injury"", ""option_c"": ""To provide a temporary pain relief and alleviate discomfort"", ""option_d"": ""To stimulate the brain and increase alertness"", ""correct_option"": ""option_a""}",Management,What is the primary goal of administering short-acting treatments in the management of a comatose seizure?,To immediately reverse the coma and restore consciousness,To suppress the seizure activity and prevent further injury,To provide a temporary pain relief and alleviate discomfort,To stimulate the brain and increase alertness,option_a
OIC-302-07-A,"{""question"": ""What is the primary prevention strategy for squamous cell and basal cell carcinomas?"", ""option_a"": ""Protecting against UV radiation"", ""option_b"": ""Using sunscreen and protective clothing"", ""option_c"": ""Avoiding sun exposure"", ""option_d"": ""Using tanning beds"", ""correct_option"": ""option_a""}",Management,What is the primary prevention strategy for squamous cell and basal cell carcinomas?,Protecting against UV radiation,Using sunscreen and protective clothing,Avoiding sun exposure,Using tanning beds,option_a
OIC-191-01-A,"{""question"": ""What is the definition of febrile neutropenia?"", ""option_a"": ""Fever and neutropenia < 1500/mm3 but the infectious risk is minor if PNN < 500/mm3"", ""option_b"": ""Fever and neutropenia < 500/mm3 but the infectious risk is minor if PNN < 1500/mm3"", ""option_c"": ""Fever and neutropenia < 500/mm3 but the infectious risk is minor if PNN < 1500/mm3"", ""option_d"": ""Fever and neutropenia < 1500/mm3 but the infectious risk is minor if PNN < 500/mm3"", ""correct_option"": ""option_b""}",Definition,What is the definition of febrile neutropenia?,Fever and neutropenia < 1500/mm3 but the infectious risk is minor if PNN < 500/mm3,Fever and neutropenia < 500/mm3 but the infectious risk is minor if PNN < 1500/mm3,Fever and neutropenia < 500/mm3 but the infectious risk is minor if PNN < 1500/mm3,Fever and neutropenia < 1500/mm3 but the infectious risk is minor if PNN < 500/mm3,option_b
OIC-207-12-B,"{""question"": ""What is the main cause of mediastinal mass in children?"", ""option_a"": ""Thymic tumours (benign hyperplasia, lymphoma, thymoma)"", ""option_b"": ""Germ cell tumours (mature teratomas, dermoid cysts, malignant germ cell tumours)"", ""option_c"": ""Adenopathies (lymphomas, tuberculosis...)"", ""option_d"": ""Vascular tumours"", ""correct_option"": ""option_a""}",Etiologies,What is the main cause of mediastinal mass in children?,"Thymic tumours (benign hyperplasia, lymphoma, thymoma)","Germ cell tumours (mature teratomas, dermoid cysts, malignant germ cell tumours)","Adenopathies (lymphomas, tuberculosis...)",Vascular tumours,option_a
OIC-256-01-A,"{""question"": ""What is the minimum age requirement for obtaining a medical certificate to practice sport?"", ""option_a"": ""18"", ""option_b"": ""16"", ""option_c"": ""15"", ""option_d"": ""None"", ""correct_option"": ""15""}",Support,What is the minimum age requirement for obtaining a medical certificate to practice sport?,18,16,15,None,15
OIC-326-02-A,"{""question"": ""What is the main difference between a generic drug and a biosimilar drug?"", ""option_a"": ""A generic drug is only available for certain indications, while a biosimilar drug is available for all indications."", ""option_b"": ""A generic drug is more expensive than a biosimilar drug, while a biosimilar drug is more expensive than a generic drug."", ""option_c"": ""A generic drug is only available in tablet form, while a biosimilar drug can be available in various forms."", ""option_d"": ""A generic drug has the same active ingredient as the originator drug, while a biosimilar drug has the same active ingredient as the originator drug, but may have a different excipient."", ""correct_option"": ""option_d""}",Prescribing,What is the main difference between a generic drug and a biosimilar drug?,"A generic drug is only available for certain indications, while a biosimilar drug is available for all indications.","A generic drug is more expensive than a biosimilar drug, while a biosimilar drug is more expensive than a generic drug.","A generic drug is only available in tablet form, while a biosimilar drug can be available in various forms.","A generic drug has the same active ingredient as the originator drug, while a biosimilar drug has the same active ingredient as the originator drug, but may have a different excipient.",option_d
OIC-186-14-A,"{""question"": ""What is the primary purpose of therapeutic education in food allergy?"", ""option_a"": ""To educate parents on how to read food labels to avoid allergens"", ""option_b"": ""To provide children with a personalized treatment plan"", ""option_c"": ""To promote a lifestyle change to reduce the risk of developing allergies"", ""option_d"": ""To prepare children for a possible emergency situation with food allergies"", ""correct_option"": ""option_b""}",,What is the primary purpose of therapeutic education in food allergy?,To educate parents on how to read food labels to avoid allergens,To provide children with a personalized treatment plan,To promote a lifestyle change to reduce the risk of developing allergies,To prepare children for a possible emergency situation with food allergies,option_b
OIC-161-13-A,"{""question"": ""What is the main complication of male urinary tract infections (MUTI)?"", ""option_a"": ""Severe sepsis"", ""option_b"": ""Acute urine retention"", ""option_c"": ""Urinary tract obstruction"", ""option_d"": ""Urinary tract bleeding"", ""correct_option"": ""option_a""}",Positive diagnosis,What is the main complication of male urinary tract infections (MUTI)?,Severe sepsis,Acute urine retention,Urinary tract obstruction,Urinary tract bleeding,option_a
OIC-288-11-A,"{""question"": ""What is the typical presentation of hemorrhoidal thrombosis?"", ""option_a"": ""A large, palpable mass in the rectum"", ""option_b"": ""A painless, chronic rectal bleeding"", ""option_c"": ""A sudden, severe rectal pain"", ""option_d"": ""A rare, asymptomatic condition"", ""correct_option"": ""option_b""}",Multimedia content,What is the typical presentation of hemorrhoidal thrombosis?,"A large, palpable mass in the rectum","A painless, chronic rectal bleeding","A sudden, severe rectal pain","A rare, asymptomatic condition",option_b
OIC-134-01-A,"{""question"": ""What is the definition of pain according to the International Association for the Study of Pain?"", ""option_a"": ""Pain is a physical sensation that is typically felt by the entire body, including the brain, nervous system, and muscles."", ""option_b"": ""Pain is a complex and multifaceted experience that involves emotional, social, and psychological factors."", ""option_c"": ""Pain is a natural response to tissue damage, and its absence makes it impossible to detect."", ""option_d"": ""Pain is a learned behavior that is acquired through repeated experiences."", ""correct_option"": ""option_a""}",Definition,What is the definition of pain according to the International Association for the Study of Pain?,"Pain is a physical sensation that is typically felt by the entire body, including the brain, nervous system, and muscles.","Pain is a complex and multifaceted experience that involves emotional, social, and psychological factors.","Pain is a natural response to tissue damage, and its absence makes it impossible to detect.",Pain is a learned behavior that is acquired through repeated experiences.,option_a
OIC-263-05-B,"{""question"": ""What is the typical presentation of atypical HUS?"", ""option_a"": ""Diarrhea, fatigue, anaemia, and low platelet count are typical symptoms."", ""option_b"": ""Diarrhea, fatigue, anaemia, and low platelet count are typical symptoms of typical HUS."", ""option_c"": ""Atypical HUS is often associated with gastrointestinal symptoms such as nausea, vomiting, and abdominal pain, but not bloody diarrhoea."", ""option_d"": ""Atypical HUS is often associated with gastrointestinal symptoms such as nausea, vomiting, and abdominal pain, and is more common in children."", ""correct_option"": ""option_b""}",Positive diagnosis,What is the typical presentation of atypical HUS?,"Diarrhea, fatigue, anaemia, and low platelet count are typical symptoms.","Diarrhea, fatigue, anaemia, and low platelet count are typical symptoms of typical HUS.","Atypical HUS is often associated with gastrointestinal symptoms such as nausea, vomiting, and abdominal pain, but not bloody diarrhoea.","Atypical HUS is often associated with gastrointestinal symptoms such as nausea, vomiting, and abdominal pain, and is more common in children.",option_b
OIC-020-27-B,"{""question"": ""What is the primary difference between nondifferential and differential classification bias?"", ""option_a"": ""Nondifferential classification bias occurs when the classification error on the judgement criterion (respectively on the exposure) occurs with the same probability in exposed and unexposed people (respectively according to the judgement criterion)."", ""option_b"": ""Differential classification bias occurs if the way in which the data are collected (whether exposure or judgement criterion) differs according to the group (exposure or judgement criterion)."", ""option_c"": ""Differential selection bias occurs when the way patients are selected differs between the study groups. Randomisation prevents initial differential selection bias. However, during follow-up, patients who are lost to follow-up or withdraw their consent for one of the exposure groups or for the risk of the event of interest will result in a differential selection bias."", ""option_d"": ""Selection bias occurs when the study population is not a representative sample of the population of interest, which will pose problems of external validity."", ""correct_option"": ""option_c""}",Definition,What is the primary difference between nondifferential and differential classification bias?,Nondifferential classification bias occurs when the classification error on the judgement criterion (respectively on the exposure) occurs with the same probability in exposed and unexposed people (respectively according to the judgement criterion).,Differential classification bias occurs if the way in which the data are collected (whether exposure or judgement criterion) differs according to the group (exposure or judgement criterion).,"Differential selection bias occurs when the way patients are selected differs between the study groups. Randomisation prevents initial differential selection bias. However, during follow-up, patients who are lost to follow-up or withdraw their consent for one of the exposure groups or for the risk of the event of interest will result in a differential selection bias.","Selection bias occurs when the study population is not a representative sample of the population of interest, which will pose problems of external validity.",option_c
OIC-006-02-A,"{""question"": ""What are the main methods of working in multi-professional teams in outpatient and inpatient settings?"", ""option_a"": ""The checklist in the operating theatre or for so-called 'interventional' activities (endoscopy, interventional radiology, central venous catheters, chemotherapy, etc.)"", ""option_b"": ""A multi-professional protocol"", ""option_c"": ""The checklist in the operating theatre or for so-called 'interventional' activities (endoscopy, interventional radiology, central venous catheters, chemotherapy, etc.)"", ""option_d"": ""Mortality and morbidity review (RMM)"", ""correct_option"": ""option_a""}",Definition,What are the main methods of working in multi-professional teams in outpatient and inpatient settings?,"The checklist in the operating theatre or for so-called 'interventional' activities (endoscopy, interventional radiology, central venous catheters, chemotherapy, etc.)",A multi-professional protocol,"The checklist in the operating theatre or for so-called 'interventional' activities (endoscopy, interventional radiology, central venous catheters, chemotherapy, etc.)",Mortality and morbidity review (RMM),option_a
OIC-187-16-A,"{""question"": ""What are the four main sources of contact allergens that can cause eczema?"", ""option_a"": ""Clothing products: clothing (dyes), footwear (leather, glue, rubber, etc.) and nickel accessories (costume jewellery, trouser buttons, belt buckles, etc.)."", ""option_b"": ""Cosmetics: perfume, shampoo, deodorant, hair dye, nail varnish, etc."", ""option_c"": ""Medicines for cutaneous application (topical): antiseptics, anti-inflammatory creams, etc."", ""option_d"": ""Occupational allergens"", ""correct_option"": ""option_a""}",Etiologies,What are the four main sources of contact allergens that can cause eczema?,"Clothing products: clothing (dyes), footwear (leather, glue, rubber, etc.) and nickel accessories (costume jewellery, trouser buttons, belt buckles, etc.).","Cosmetics: perfume, shampoo, deodorant, hair dye, nail varnish, etc.","Medicines for cutaneous application (topical): antiseptics, anti-inflammatory creams, etc.",Occupational allergens,option_a
OIC-136-01-B,"{""question"": ""How many anaesthetic procedures are carried out in France every year?"", ""option_a"": ""More than 10 million"", ""option_b"": ""More than 50% of these are performed on an outpatient basis"", ""option_c"": ""70% of the 5 most frequent procedures"", ""option_d"": ""More than 50% of 5"", ""correct_option"": ""option_b""}",,How many anaesthetic procedures are carried out in France every year?,More than 10 million,More than 50% of these are performed on an outpatient basis,70% of the 5 most frequent procedures,More than 50% of 5,option_b
OIC-226-11-A,"{""question"": ""What is the minimum duration of elastic compression for DVT of the lower limbs?"", ""option_a"": ""6 months"", ""option_b"": ""12 months"", ""option_c"": ""3 months"", ""option_d"": ""1 month"", ""correct_option"": ""6 months""}",,What is the minimum duration of elastic compression for DVT of the lower limbs?,6 months,12 months,3 months,1 month,6 months
OIC-325-04-B,"{""question"": ""What is the 5B rule in the context of medication circuit malfunctions?"", ""option_a"": ""Good Patient"", ""option_b"": ""Right Drug"", ""option_c"": ""Right Dose"", ""option_d"": ""Right Route"", ""correct_option"": ""option_b""}",Definition,What is the 5B rule in the context of medication circuit malfunctions?,Good Patient,Right Drug,Right Dose,Right Route,option_b
OIC-325-09-B,"{""question"": ""What is the primary method used to assess imputability in pharmacovigilance?"", ""option_a"": ""The French imputability method is based on pharmacological properties of the drug."", ""option_b"": ""Imputability is assessed by the French imputability method based on differential diagnosis."", ""option_c"": ""Imputability is assessed by the French imputability method based on bibliographical criteria."", ""option_d"": ""Imputability is assessed by the French imputability method based on chronological criteria."", ""correct_option"": ""option_b""}",Definition,What is the primary method used to assess imputability in pharmacovigilance?,The French imputability method is based on pharmacological properties of the drug.,Imputability is assessed by the French imputability method based on differential diagnosis.,Imputability is assessed by the French imputability method based on bibliographical criteria.,Imputability is assessed by the French imputability method based on chronological criteria.,option_b
OIC-227-03-A,"{""question"": ""What is the main difference between valve destruction and residual venous obstruction in the context of post-thrombotic syndrome?"", ""option_a"": ""Valve destruction and residual venous obstruction are both mechanisms that lead to venous insufficiency."", ""option_b"": ""Valve destruction and residual venous obstruction are both mechanisms that lead to venous claudication."", ""option_c"": ""Valve destruction and residual venous obstruction are both mechanisms that lead to venous claudication."", ""option_d"": ""Valve destruction and residual venous obstruction are both mechanisms that lead to venous insufficiency."", ""correct_option"": ""option_a""}",Definition,What is the main difference between valve destruction and residual venous obstruction in the context of post-thrombotic syndrome?,Valve destruction and residual venous obstruction are both mechanisms that lead to venous insufficiency.,Valve destruction and residual venous obstruction are both mechanisms that lead to venous claudication.,Valve destruction and residual venous obstruction are both mechanisms that lead to venous claudication.,Valve destruction and residual venous obstruction are both mechanisms that lead to venous insufficiency.,option_a
OIC-162-08-A,"{""question"": ""What are the common symptoms of male urethritis?"", ""option_a"": ""Urethral discharge, dysuria, and urethral pruritus"", ""option_b"": ""Urethral pain, meatite, and balanite"", ""option_c"": ""Acute or sub-acute urethral pruritus"", ""option_d"": ""Urethral discharge, meatite, and balanite"", ""correct_option"": ""option_a""}",Positive diagnosis,What are the common symptoms of male urethritis?,"Urethral discharge, dysuria, and urethral pruritus","Urethral pain, meatite, and balanite",Acute or sub-acute urethral pruritus,"Urethral discharge, meatite, and balanite",option_a
OIC-256-09-B,"{""question"": ""What is the recommended dietary allowance for children in sport?"", ""option_a"": ""3 meals and 1 snack per day"", ""option_b"": ""2 meals and 1 snack per day"", ""option_c"": ""4 meals and 1 snack per day"", ""option_d"": ""5 meals and 1 snack per day"", ""correct_option"": ""3 meals and 1 snack per day""}",,What is the recommended dietary allowance for children in sport?,3 meals and 1 snack per day,2 meals and 1 snack per day,4 meals and 1 snack per day,5 meals and 1 snack per day,3 meals and 1 snack per day
OIC-179-05-A,"{""question"": ""What is the primary goal in preventing water-related health risks?"", ""option_a"": ""Ensure access to clean water for drinking, cooking, and hygiene"", ""option_b"": ""Implement strict regulations on water treatment and distribution"", ""option_c"": ""Monitor and control the quality of water supply to prevent contamination"", ""option_d"": ""Eliminate all sources of pollution in the water supply chain"", ""correct_option"": ""option_a""}",Definition,What is the primary goal in preventing water-related health risks?,"Ensure access to clean water for drinking, cooking, and hygiene",Implement strict regulations on water treatment and distribution,Monitor and control the quality of water supply to prevent contamination,Eliminate all sources of pollution in the water supply chain,option_a
OIC-156-15-B,"{""question"": ""What is the most common complication of spondylodiscitis?"", ""option_a"": ""Neurological complications: lesion syndrome (radicular compression with sciatica or cruralgia) or sub-lesion syndrome (spinal cord compression with motor and/or sensory deficit in the lower limbs, sphincter disorders)."", ""option_b"": ""Sepsis, septic shock"", ""option_c"": ""Paravertebral abscesses"", ""option_d"": ""Epiduritis, epidural abscess"", ""correct_option"": ""option_a""}",,What is the most common complication of spondylodiscitis?,"Neurological complications: lesion syndrome (radicular compression with sciatica or cruralgia) or sub-lesion syndrome (spinal cord compression with motor and/or sensory deficit in the lower limbs, sphincter disorders).","Sepsis, septic shock",Paravertebral abscesses,"Epiduritis, epidural abscess",option_a
OIC-188-08-A,"{""question"": ""What is the minimum number of courses of systemic corticosteroid therapy required for asthma exacerbations to be rare?"", ""option_a"": ""1 course"", ""option_b"": ""2 courses"", ""option_c"": ""3 courses"", ""option_d"": ""4 courses"", ""correct_option"": ""2 courses""}",Positive diagnosis,What is the minimum number of courses of systemic corticosteroid therapy required for asthma exacerbations to be rare?,1 course,2 courses,3 courses,4 courses,2 courses
OIC-233-05-B,"{""question"": ""What is the typical electrocardiogram (ECG) pattern in severe chronic valvulopathy?"", ""option_a"": ""ST segment depression and T wave inversion in the inferior leads"", ""option_b"": ""ST segment elevation and T wave inversion in the anterior leads"", ""option_c"": ""ST segment depression and T wave inversion in the anterior leads"", ""option_d"": ""None of the above"", ""correct_option"": ""option_a""}",Additional tests,What is the typical electrocardiogram (ECG) pattern in severe chronic valvulopathy?,ST segment depression and T wave inversion in the inferior leads,ST segment elevation and T wave inversion in the anterior leads,ST segment depression and T wave inversion in the anterior leads,None of the above,option_a
OIC-267-03-A,"{""question"": ""What is the primary difference between acidosis and alkalosis?"", ""option_a"": ""Metabolic vs. respiratory"", ""option_b"": ""Metabolic vs. metabolic"", ""option_c"": ""Respiratory vs. metabolic"", ""option_d"": ""Metabolic vs. respiratory"", ""correct_option"": ""Metabolic vs. respiratory""}",Definition,What is the primary difference between acidosis and alkalosis?,Metabolic vs. respiratory,Metabolic vs. metabolic,Respiratory vs. metabolic,Metabolic vs. respiratory,metabolic vs. respiratory
OIC-049-09-A,"{""question"": ""What is the age range for precocious puberty?"", ""option_a"": ""8-9 years"", ""option_b"": ""9-10 years"", ""option_c"": ""10-11 years"", ""option_d"": ""12 years"", ""correct_option"": ""8-9 years""}",Definition,What is the age range for precocious puberty?,8-9 years,9-10 years,10-11 years,12 years,8-9 years
