id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-102-02-A,"{'question': 'How can one differentiate between monocular and binocular diplopia?', 'option_a': 'Binocular diplopia disappears when one eye is closed.', 'option_b': 'Monocular diplopia disappears when both eyes are open.', 'option_c': 'Binocular diplopia persists regardless of which eye is closed.', 'option_d': 'Monocular diplopia disappears when the affected eye is open.', 'correct_option': 'A'}",Positive diagnosis,How can one differentiate between monocular and binocular diplopia?,Binocular diplopia disappears when one eye is closed.,Monocular diplopia disappears when both eyes are open.,Binocular diplopia persists regardless of which eye is closed.,Monocular diplopia disappears when the affected eye is open.,a
OIC-102-13-B,"{'question': 'What is a common cause of monocular diplopia related to the crystalline lens?', 'option_a': 'Keratoconus', 'option_b': 'Nuclear cataract', 'option_c': 'Traumatic iridodialysis', 'option_d': 'Corneal scarring', 'correct_option': 'B'}",Positive diagnosis,What is a common cause of monocular diplopia related to the crystalline lens?,Keratoconus,Nuclear cataract,Traumatic iridodialysis,Corneal scarring,b
OIC-102-12-B,"{'question': 'What is the recommended imaging procedure for suspected intracranial aneurysm causing recent acute binocular diplopia?', 'option_a': 'Cerebral arteriography', 'option_b': 'Optical coherence tomography', 'option_c': 'Ultrasound of the eye', 'option_d': 'X-ray of the skull', 'correct_option': 'a'}",Complementary examinations,What is the recommended imaging procedure for suspected intracranial aneurysm causing recent acute binocular diplopia?,Cerebral arteriography,Optical coherence tomography,Ultrasound of the eye,X-ray of the skull,a
OIC-102-05-B,"{'question': 'Which condition is characterized by an outward deviation of the eye?', 'option_a': 'Esotropia', 'option_b': 'Exotropia', 'option_c': 'Hypertropia', 'option_d': 'Hypotropia', 'correct_option': 'B'}",,Which condition is characterized by an outward deviation of the eye?,Esotropia,Exotropia,Hypertropia,Hypotropia,b
OIC-102-10-A,"{'question': 'Which clinical feature is most indicative of myasthenia gravis in a patient presenting with diplopia?', 'option_a': 'Constant muscle weakness', 'option_b': 'Fluctuating paralysis worsening during the day', 'option_c': 'Bilateral ptosis', 'option_d': 'Improvement with rest', 'correct_option': 'B'}",Positive diagnosis,Which clinical feature is most indicative of myasthenia gravis in a patient presenting with diplopia?,Constant muscle weakness,Fluctuating paralysis worsening during the day,Bilateral ptosis,Improvement with rest,b
OIC-102-04-B,"{'question': 'What is the main difference between ductions and vergences in terms of eye movements?', 'option_a': 'Ductions involve monocular movements, while vergences involve bilateral movements.', 'option_b': 'Ductions involve inward movements, while vergences involve outward movements.', 'option_c': 'Ductions involve bilateral movements, while vergences involve monocular movements.', 'option_d': 'Ductions involve movements in the same direction, while vergences involve opposite directions.', 'correct_option': 'd'}",,What is the main difference between ductions and vergences in terms of eye movements?,"Ductions involve monocular movements, while vergences involve bilateral movements.","Ductions involve inward movements, while vergences involve outward movements.","Ductions involve bilateral movements, while vergences involve monocular movements.","Ductions involve movements in the same direction, while vergences involve opposite directions.",d
OIC-102-03-B,"{'question': 'Which test is used to identify the paralyzed muscle in oculomotor paralysis?', 'option_a': 'Cover-test', 'option_b': 'Hess-Lancaster test', 'option_c': 'Red lens examination', 'option_d': 'Investigation of intrinsic motricity', 'correct_option': 'B'}",Positive diagnosis,Which test is used to identify the paralyzed muscle in oculomotor paralysis?,Cover-test,Hess-Lancaster test,Red lens examination,Investigation of intrinsic motricity,b
OIC-102-09-B,"{'question': 'What is the significance of VI nerve paralysis in the context of intracranial hypertonia?', 'option_a': 'It indicates a specific lesion location.', 'option_b': 'It is caused by intracranial hypertension without localizing value.', 'option_c': 'It suggests a cerebellar lesion.', 'option_d': 'It confirms damage to the oculomotor nuclei.', 'correct_option': 'B'}",Positive diagnosis,What is the significance of VI nerve paralysis in the context of intracranial hypertonia?,It indicates a specific lesion location.,It is caused by intracranial hypertension without localizing value.,It suggests a cerebellar lesion.,It confirms damage to the oculomotor nuclei.,b
OIC-102-01-B,"{'question': 'What is the primary function of the medial longitudinal fasciculus (FLM) in the context of cranial nerves III, IV, and VI?', 'option_a': 'Connects the oculomotor nerve to the optic nerve.', 'option_b': 'Facilitates coordinated eye movements by connecting nucleus VI to the contralateral nucleus III.', 'option_c': 'Supplies blood to the oculomotor muscles.', 'option_d': 'Controls the dilation and constriction of the pupil.', 'correct_option': 'B'}",Physiopathology,"What is the primary function of the medial longitudinal fasciculus (FLM) in the context of cranial nerves III, IV, and VI?",Connects the oculomotor nerve to the optic nerve.,Facilitates coordinated eye movements by connecting nucleus VI to the contralateral nucleus III.,Supplies blood to the oculomotor muscles.,Controls the dilation and constriction of the pupil.,b
OIC-102-11-A,"{'question': 'What is the recommended course of action when acute III paralysis is suspected with pupillary signs and pain?', 'option_a': 'Delay examination until symptoms persist', 'option_b': 'Perform urgent neuroradiological exploration', 'option_c': 'Prescribe pain medication and monitor', 'option_d': 'Consider vascular risk factors first', 'correct_option': 'B'}",Identification of the emergency,What is the recommended course of action when acute III paralysis is suspected with pupillary signs and pain?,Delay examination until symptoms persist,Perform urgent neuroradiological exploration,Prescribe pain medication and monitor,Consider vascular risk factors first,b
OIC-307-03-B,"{'question': 'When suspecting a bone tumor, which test is used to rule out multiple myeloma?', 'option_a': 'C-reactive protein test', 'option_b': 'Blood count analysis', 'option_c': 'Serum protein electrophoresis', 'option_d': 'Calcium level test', 'correct_option': 'C'}",Additional tests,"When suspecting a bone tumor, which test is used to rule out multiple myeloma?",C-reactive protein test,Blood count analysis,Serum protein electrophoresis,Calcium level test,c
OIC-307-04-B,"{'question': 'Which imaging technique is primarily used for assessing the axial skeleton in suspected bone tumours?', 'option_a': 'Standard X-rays', 'option_b': 'CT scans', 'option_c': 'MRI', 'option_d': 'PET-CT', 'correct_option': 'B'}",Additional examinations,Which imaging technique is primarily used for assessing the axial skeleton in suspected bone tumours?,Standard X-rays,CT scans,MRI,PET-CT,b
OIC-307-02-B,"{'question': 'Which of the following is a common radiological finding in bone tumours?', 'option_a': 'Osteolysis', 'option_b': 'Hypercalcaemia', 'option_c': 'Weight gain', 'option_d': 'Improved general condition', 'correct_option': 'A'}",Positive diagnosis,Which of the following is a common radiological finding in bone tumours?,Osteolysis,Hypercalcaemia,Weight gain,Improved general condition,a
OIC-307-07-B,"{'question': 'Which of the following radiological appearances is most commonly associated with prostate cancer in men?', 'option_a': 'Condensing bone metastasis', 'option_b': 'Pure lytic metastasis', 'option_c': 'Mixed-appearance metastasis', 'option_d': 'Lytic metastasis with calcifications', 'correct_option': 'A'}",Positive diagnosis,Which of the following radiological appearances is most commonly associated with prostate cancer in men?,Condensing bone metastasis,Pure lytic metastasis,Mixed-appearance metastasis,Lytic metastasis with calcifications,a
OIC-307-01-A,"{'question': 'What distinguishes secondary bone tumors from primitive bone tumors?', 'option_a': 'Secondary tumors originate directly in the bone.', 'option_b': 'Primitive tumors are always malignant.', 'option_c': 'Secondary tumors are metastases from distant tumors.', 'option_d': 'Primitive tumors cannot be benign.', 'correct_option': 'C'}",Definition,What distinguishes secondary bone tumors from primitive bone tumors?,Secondary tumors originate directly in the bone.,Primitive tumors are always malignant.,Secondary tumors are metastases from distant tumors.,Primitive tumors cannot be benign.,c
OIC-307-05-A,"{'question': 'What should be done if a primary malignant bone tumour is suspected?', 'option_a': 'Start chemotherapy immediately.', 'option_b': 'Refer the patient to a specialist.', 'option_c': 'Perform a bone biopsy without consulting a surgeon.', 'option_d': 'Monitor the patient for symptoms before taking action.', 'correct_option': 'B'}",Management,What should be done if a primary malignant bone tumour is suspected?,Start chemotherapy immediately.,Refer the patient to a specialist.,Perform a bone biopsy without consulting a surgeon.,Monitor the patient for symptoms before taking action.,b
OIC-307-06-A,"{'question': 'Which cancer is most frequently responsible for bone metastases?', 'option_a': 'Breast', 'option_b': 'Pancreatic', 'option_c': 'Colon', 'option_d': 'Esophageal', 'correct_option': 'A'}",Epidemiology,Which cancer is most frequently responsible for bone metastases?,Breast,Pancreatic,Colon,Esophageal,a
OIC-054-07-B,"{'question': 'What is a potential consequence of delayed diagnosis of non-diagnostic femoral epiphysitis in children?', 'option_a': 'Immediate recovery', 'option_b': 'Dramatic consequences', 'option_c': 'No impact on health', 'option_d': 'Improved bone growth', 'correct_option': 'B'}",Etiologies,What is a potential consequence of delayed diagnosis of non-diagnostic femoral epiphysitis in children?,Immediate recovery,Dramatic consequences,No impact on health,Improved bone growth,b
OIC-054-05-A,"{'question': 'What is the primary focus when diagnosing lameness in children?', 'option_a': 'Identifying the type of footwear used', 'option_b': 'Analyzing dietary habits', 'option_c': 'Assessing the underlying cause of lameness', 'option_d': ""Evaluating the child's academic performance"", 'correct_option': 'C'}",Positive diagnosis,What is the primary focus when diagnosing lameness in children?,Identifying the type of footwear used,Analyzing dietary habits,Assessing the underlying cause of lameness,Evaluating the child's academic performance,c
OIC-054-04-B,"{'question': 'Which imaging examination is prioritized when initial X-rays are normal in assessing lameness in children?', 'option_a': 'MRI of the painful area', 'option_b': 'Standard X-ray of the painful area', 'option_c': 'Bone scintigraphy', 'option_d': 'Ultrasound of the hip/knee', 'correct_option': 'd'}",Additional examinations,Which imaging examination is prioritized when initial X-rays are normal in assessing lameness in children?,MRI of the painful area,Standard X-ray of the painful area,Bone scintigraphy,Ultrasound of the hip/knee,d
OIC-054-01-A,"{'question': 'What is the definition of lameness in children?', 'option_a': 'A condition caused by bone fractures', 'option_b': 'A recent onset of gait asymmetry', 'option_c': 'A chronic condition affecting joint flexibility', 'option_d': 'A temporary muscle soreness', 'correct_option': 'B'}",Definition,What is the definition of lameness in children?,A condition caused by bone fractures,A recent onset of gait asymmetry,A chronic condition affecting joint flexibility,A temporary muscle soreness,b
OIC-054-02-A,"{'question': 'What is the primary concern when a child presents with febrile lameness?', 'option_a': 'It is likely a simple muscle strain.', 'option_b': 'It is considered an osteoarticular infection until proven otherwise.', 'option_c': 'It is usually due to dehydration.', 'option_d': 'It is a sign of a viral infection.', 'correct_option': 'B'}",Definition,What is the primary concern when a child presents with febrile lameness?,It is likely a simple muscle strain.,It is considered an osteoarticular infection until proven otherwise.,It is usually due to dehydration.,It is a sign of a viral infection.,b
OIC-054-03-A,"{'question': ""Which factor is most crucial in the initial assessment of a child's lameness according to the provided content?"", 'option_a': 'Presence of fever and age', 'option_b': 'Time to onset and changes over time', 'option_c': 'Muscle mass and atrophy', 'option_d': 'Presence of exquisite pain points', 'correct_option': 'A'}",Positive diagnosis,Which factor is most crucial in the initial assessment of a child's lameness according to the provided content?,Presence of fever and age,Time to onset and changes over time,Muscle mass and atrophy,Presence of exquisite pain points,a
OIC-054-06-A,"{'question': 'What is the primary concern for dairy consumption in children according to the educational content?', 'option_a': 'It can lead to osteoarticular infections.', 'option_b': 'It may cause lactose intolerance symptoms.', 'option_c': 'It is the main cause of childhood obesity.', 'option_d': 'It leads to a deficiency in vitamin D.', 'correct_option': 'B'}",Positive diagnosis,What is the primary concern for dairy consumption in children according to the educational content?,It can lead to osteoarticular infections.,It may cause lactose intolerance symptoms.,It is the main cause of childhood obesity.,It leads to a deficiency in vitamin D.,b
OIC-053-02-A,"{'question': 'Which of the following is a primary cause of delayed statural growth associated with a hormonal imbalance?', 'option_a': 'Celiac disease', 'option_b': 'Congenital growth hormone deficiency', 'option_c': 'Vegan diet', 'option_d': 'Chronic diarrhea', 'correct_option': 'B'}",Positive diagnosis,Which of the following is a primary cause of delayed statural growth associated with a hormonal imbalance?,Celiac disease,Congenital growth hormone deficiency,Vegan diet,Chronic diarrhea,b
OIC-053-04-B,"{'question': 'What is a characteristic symptom of acquired hypothyroidism in children?', 'option_a': 'Prolonged hypoglycemia', 'option_b': 'Excessive weight for height', 'option_c': 'Delayed bone age', 'option_d': 'School difficulties', 'correct_option': 'd'}",Positive diagnosis,What is a characteristic symptom of acquired hypothyroidism in children?,Prolonged hypoglycemia,Excessive weight for height,Delayed bone age,School difficulties,d
OIC-053-05-B,"{'question': 'Which radiological method is used to determine bone age by analyzing the left elbow?', 'option_a': 'Greulich and Pyle atlas', 'option_b': 'Sauvegrain and Nahum method', 'option_c': 'X-ray of the right wrist', 'option_d': 'MRI of the left knee', 'correct_option': 'B'}",Additional examinations,Which radiological method is used to determine bone age by analyzing the left elbow?,Greulich and Pyle atlas,Sauvegrain and Nahum method,X-ray of the right wrist,MRI of the left knee,b
OIC-053-03-B,"{'question': 'What is a primary focus when diagnosing delayed weight in isolation before statural delay?', 'option_a': 'Evaluating genetic factors as the main cause', 'option_b': 'Assessing gastroenterological and nutritional origins', 'option_c': 'Prioritizing neurological assessments', 'option_d': 'Focusing on environmental influences first', 'correct_option': 'B'}",Positive diagnosis,What is a primary focus when diagnosing delayed weight in isolation before statural delay?,Evaluating genetic factors as the main cause,Assessing gastroenterological and nutritional origins,Prioritizing neurological assessments,Focusing on environmental influences first,b
OIC-053-01-A,"{'question': 'Which phase of statural growth is characterized by a linear growth rate of approximately 5-6 cm per year?', 'option_a': 'Foetal growth', 'option_b': 'From birth to 4 years of age', 'option_c': 'From age 4 to the onset of puberty', 'option_d': 'During puberty', 'correct_option': 'C'}",Definition,Which phase of statural growth is characterized by a linear growth rate of approximately 5-6 cm per year?,Foetal growth,From birth to 4 years of age,From age 4 to the onset of puberty,During puberty,c
OIC-346-04-A,"{'question': 'Which of the following signs indicates a serious threat during a convulsive seizure in infants and young children?', 'option_a': 'Seizure lasting more than 15 minutes', 'option_b': 'Seizure lasting less than 5 minutes', 'option_c': 'Minor respiratory issues', 'option_d': 'Brief loss of consciousness', 'correct_option': 'A'}",Identification of the emergency,Which of the following signs indicates a serious threat during a convulsive seizure in infants and young children?,Seizure lasting more than 15 minutes,Seizure lasting less than 5 minutes,Minor respiratory issues,Brief loss of consciousness,a
OIC-346-05-A,"{'question': 'What is the first-line therapeutic management step for a convulsive seizure in infants and young children if seizures have not subsided after 5 minutes?', 'option_a': 'Administer intra-rectal diazepam 0.5 mg/kg', 'option_b': 'Administer oral phenytoin', 'option_c': 'Refer immediately for surgical intervention', 'option_d': 'Place the child in a cold bath', 'correct_option': 'A'}",Management,What is the first-line therapeutic management step for a convulsive seizure in infants and young children if seizures have not subsided after 5 minutes?,Administer intra-rectal diazepam 0.5 mg/kg,Administer oral phenytoin,Refer immediately for surgical intervention,Place the child in a cold bath,a
OIC-346-06-B,"{'question': 'When should a lumbar puncture be performed in infants experiencing convulsive seizures?', 'option_a': 'For all infants with febrile seizures.', 'option_b': 'Only if clinical signs of meningitis are present.', 'option_c': 'If there is a focal seizure, prolonged seizure, or the child is under 6 months old.', 'option_d': 'Always before a CT scan.', 'correct_option': 'C'}",Additional examinations,When should a lumbar puncture be performed in infants experiencing convulsive seizures?,For all infants with febrile seizures.,Only if clinical signs of meningitis are present.,"If there is a focal seizure, prolonged seizure, or the child is under 6 months old.",Always before a CT scan.,c
OIC-346-01-A,"{'question': 'What is a key method for diagnosing convulsive seizures in infants and children?', 'option_a': 'Direct observation by a doctor during the seizure.', 'option_b': ""Relying solely on the child's medical history."", 'option_c': 'Questioning and using video recordings of the seizures.', 'option_d': 'Performing a blood test to confirm epilepsy.', 'correct_option': 'C'}",Positive diagnosis,What is a key method for diagnosing convulsive seizures in infants and children?,Direct observation by a doctor during the seizure.,Relying solely on the child's medical history.,Questioning and using video recordings of the seizures.,Performing a blood test to confirm epilepsy.,c
OIC-346-02-A,"{'question': 'Which of the following is a characteristic of a simple febrile seizure?', 'option_a': 'Duration greater than 15 minutes', 'option_b': 'A single seizure during the febrile episode', 'option_c': 'Presence of a post-critical deficit', 'option_d': 'Age less than 1 year', 'correct_option': 'B'}",Definition,Which of the following is a characteristic of a simple febrile seizure?,Duration greater than 15 minutes,A single seizure during the febrile episode,Presence of a post-critical deficit,Age less than 1 year,b
OIC-346-03-A,"{'question': 'What is the most common cause of convulsive seizures in infants and young children?', 'option_a': 'Hyperthermic convulsion', 'option_b': 'Traumatic brain injury', 'option_c': 'Metabolic disorders', 'option_d': 'Stroke', 'correct_option': 'A'}",Etiologies,What is the most common cause of convulsive seizures in infants and young children?,Hyperthermic convulsion,Traumatic brain injury,Metabolic disorders,Stroke,a
OIC-346-07-A,"{'question': 'What is the prognosis for a simple hyperthermic convulsive seizure in infants?', 'option_a': 'Poor, with high risk of neurological damage', 'option_b': 'Good, with no neurological sequelae', 'option_c': 'Uncertain, requires immediate preventive treatment', 'option_d': 'High risk of developing epilepsy', 'correct_option': 'B'}",Support and/or prognosis,What is the prognosis for a simple hyperthermic convulsive seizure in infants?,"Poor, with high risk of neurological damage","Good, with no neurological sequelae","Uncertain, requires immediate preventive treatment",High risk of developing epilepsy,b
OIC-367-07-B,"{'question': 'What is the recommended action if there is doubt about an environmental or occupational origin of a pathology?', 'option_a': 'Refer patients to a general practitioner.', 'option_b': 'Consult the Anses website for self-diagnosis.', 'option_c': 'Refer patients to a CRPPE.', 'option_d': 'Visit a local pharmacy for advice.', 'correct_option': 'C'}",Management,What is the recommended action if there is doubt about an environmental or occupational origin of a pathology?,Refer patients to a general practitioner.,Consult the Anses website for self-diagnosis.,Refer patients to a CRPPE.,Visit a local pharmacy for advice.,c
OIC-367-06-B,"{'question': 'What is a key benefit of combining human biomonitoring studies with health monitoring?', 'option_a': 'It eliminates the need for environmental monitoring.', 'option_b': 'It allows for the deduction of reference values for regulatory thresholds.', 'option_c': 'It ensures exposure routes are modeled without mathematical approaches.', 'option_d': 'It identifies the least common mixtures of substances in the environment.', 'correct_option': 'b'}",Positive diagnosis,What is a key benefit of combining human biomonitoring studies with health monitoring?,It eliminates the need for environmental monitoring.,It allows for the deduction of reference values for regulatory thresholds.,It ensures exposure routes are modeled without mathematical approaches.,It identifies the least common mixtures of substances in the environment.,b
OIC-367-01-A,"{'question': 'Which of the following is considered a non-anthropogenic natural source of environmental exposure?', 'option_a': 'Pesticides', 'option_b': 'Pollens', 'option_c': 'Thermal energy', 'option_d': 'Oil industry emissions', 'correct_option': 'B'}",Definition,Which of the following is considered a non-anthropogenic natural source of environmental exposure?,Pesticides,Pollens,Thermal energy,Oil industry emissions,b
OIC-367-03-B,"{'question': 'Which of the following occupational respiratory diseases is primarily caused by exposure to organic antigens?', 'option_a': 'Mesothelioma', 'option_b': 'Occupational Asthma', 'option_c': 'Hypersensitivity Pneumonitis', 'option_d': 'Silicosis', 'correct_option': 'C'}",Definition,Which of the following occupational respiratory diseases is primarily caused by exposure to organic antigens?,Mesothelioma,Occupational Asthma,Hypersensitivity Pneumonitis,Silicosis,c
OIC-367-05-A,"{'question': 'What is the primary advantage of measuring exposure at the internal level on human matrices?', 'option_a': 'It provides a better definition of the pollution source.', 'option_b': 'It allows for the integration of various exposures at the organism level.', 'option_c': 'It is more cost-effective than environmental measurements.', 'option_d': 'It primarily focuses on detecting noise and UV exposure.', 'correct_option': 'B'}",Positive diagnosis,What is the primary advantage of measuring exposure at the internal level on human matrices?,It provides a better definition of the pollution source.,It allows for the integration of various exposures at the organism level.,It is more cost-effective than environmental measurements.,It primarily focuses on detecting noise and UV exposure.,b
OIC-367-04-B,"{'question': 'Which of the following is a main route of human exposure to environmental contaminants?', 'option_a': 'Inhalation', 'option_b': 'Auditory pathways', 'option_c': 'Visual pathways', 'option_d': 'Olfactory pathways', 'correct_option': 'A'}",Physiopathology,Which of the following is a main route of human exposure to environmental contaminants?,Inhalation,Auditory pathways,Visual pathways,Olfactory pathways,a
OIC-367-02-B,"{'question': 'What is the estimated range of diseases attributable to environmental pollution according to epidemiological studies?', 'option_a': 'Between 5% and 15%', 'option_b': 'Between 20% and 30%', 'option_c': 'Less than 5%', 'option_d': 'More than 30%', 'correct_option': 'A'}",Epidemiology,What is the estimated range of diseases attributable to environmental pollution according to epidemiological studies?,Between 5% and 15%,Between 20% and 30%,Less than 5%,More than 30%,a
OIC-090-09-B,"{'question': 'What are the two primary investigations for diagnosing salivary gland tumors?', 'option_a': 'Biopsy and Cytopunction', 'option_b': 'Injected MRI and Cytopunction', 'option_c': 'CT scan and Ultrasound', 'option_d': 'Ultrasound and Biopsy', 'correct_option': 'B'}",Management,What are the two primary investigations for diagnosing salivary gland tumors?,Biopsy and Cytopunction,Injected MRI and Cytopunction,CT scan and Ultrasound,Ultrasound and Biopsy,b
OIC-090-02-A,"{'question': 'What are the three main causes of salivary gland pathology?', 'option_a': 'Sialitis, sialosis, parotid tumour', 'option_b': 'Sialitis, sarcoidosis, parotid cyst', 'option_c': 'Sialosis, sialadenitis, parotid stones', 'option_d': 'Sialodochitis, sialosis, parotid abscess', 'correct_option': 'A'}",Definition,What are the three main causes of salivary gland pathology?,"Sialitis, sialosis, parotid tumour","Sialitis, sarcoidosis, parotid cyst","Sialosis, sialadenitis, parotid stones","Sialodochitis, sialosis, parotid abscess",a
OIC-090-08-B,"{'question': 'What is the recommended treatment for a salivary stone smaller than 4 mm located in the posterior part of the canal?', 'option_a': 'Endobuccal surgery', 'option_b': 'Sialendoscopy', 'option_c': 'Extracorporeal lithotripsy', 'option_d': 'General anesthesia surgery', 'correct_option': 'B'}",Management,What is the recommended treatment for a salivary stone smaller than 4 mm located in the posterior part of the canal?,Endobuccal surgery,Sialendoscopy,Extracorporeal lithotripsy,General anesthesia surgery,b
OIC-090-10-B,"{'question': 'What is the primary reason for choosing an accessory salivary gland biopsy over a main salivary gland biopsy?', 'option_a': 'It is less invasive and simpler to perform.', 'option_b': 'It provides a higher diagnostic accuracy.', 'option_c': 'It is the only method to detect amyloidosis.', 'option_d': 'It is more effective for diagnosing tuberculosis.', 'correct_option': 'A'}",Additional examinations,What is the primary reason for choosing an accessory salivary gland biopsy over a main salivary gland biopsy?,It is less invasive and simpler to perform.,It provides a higher diagnostic accuracy.,It is the only method to detect amyloidosis.,It is more effective for diagnosing tuberculosis.,a
OIC-090-01-A,"{'question': 'What is a common consequence of salivary gland lithiasis that involves inflammation of the excretory duct?', 'option_a': 'Sialadenitis', 'option_b': 'Sialodochitis', 'option_c': 'Salivary Hernia', 'option_d': 'Salivary Colic', 'correct_option': 'B'}",Positive diagnosis,What is a common consequence of salivary gland lithiasis that involves inflammation of the excretory duct?,Sialadenitis,Sialodochitis,Salivary Hernia,Salivary Colic,b
OIC-090-07-A,"{'question': 'What is the most common cause of unilateral sialitis in elderly and dehydrated patients?', 'option_a': 'Viral infections like mumps', 'option_b': 'Bacterial infections', 'option_c': 'Lithiasis', 'option_d': 'Influenza virus', 'correct_option': 'B'}",Etiologies,What is the most common cause of unilateral sialitis in elderly and dehydrated patients?,Viral infections like mumps,Bacterial infections,Lithiasis,Influenza virus,b
OIC-090-11-B,"{'question': 'Which of the following statements about salivary gland tumors is correct?', 'option_a': 'Pleomorphic adenomas are the most common malignant tumors.', 'option_b': 'Warthin tumors are more common than pleomorphic adenomas.', 'option_c': 'The risk of malignancy is higher in larger glands.', 'option_d': 'The malignant/benign ratio in the parotid gland is 60/40%.', 'correct_option': 'B'}",Definition,Which of the following statements about salivary gland tumors is correct?,Pleomorphic adenomas are the most common malignant tumors.,Warthin tumors are more common than pleomorphic adenomas.,The risk of malignancy is higher in larger glands.,The malignant/benign ratio in the parotid gland is 60/40%.,b
OIC-090-04-B,"{'question': 'Which imaging combination is highly suggestive of malignancy in parotid MRI?', 'option_a': 'ADC coefficient <1.2 and A-type perfusion curve', 'option_b': 'ADC coefficient >1.2 and B-type perfusion curve', 'option_c': 'ADC coefficient <1.2 and C-type perfusion curve', 'option_d': 'ADC coefficient >1.2 and C-type perfusion curve', 'correct_option': 'C'}",Additional examinations,Which imaging combination is highly suggestive of malignancy in parotid MRI?,ADC coefficient <1.2 and A-type perfusion curve,ADC coefficient >1.2 and B-type perfusion curve,ADC coefficient <1.2 and C-type perfusion curve,ADC coefficient >1.2 and C-type perfusion curve,c
OIC-090-03-A,"{'question': 'What is the main characteristic of sialosis in salivary gland pathologies?', 'option_a': 'Localized, hard swelling', 'option_b': 'Diffuse, painless swelling', 'option_c': 'Diffuse, painful swelling', 'option_d': 'Localized, painful swelling', 'correct_option': 'B'}",Diagnosis,What is the main characteristic of sialosis in salivary gland pathologies?,"Localized, hard swelling","Diffuse, painless swelling","Diffuse, painful swelling","Localized, painful swelling",b
OIC-004-44-A,"{'question': 'What is the primary purpose of complementary precautions in healthcare settings?', 'option_a': 'To replace standard precautions with isolation measures.', 'option_b': 'To establish a physical barrier to prevent pathogen transmission.', 'option_c': 'To ensure healthcare waste is disposed of differently.', 'option_d': 'To prescribe medication for infected patients.', 'correct_option': 'B'}",Definition,What is the primary purpose of complementary precautions in healthcare settings?,To replace standard precautions with isolation measures.,To establish a physical barrier to prevent pathogen transmission.,To ensure healthcare waste is disposed of differently.,To prescribe medication for infected patients.,b
OIC-004-37-B,"{'question': 'Which of the following is a recommended practice for preventing nosocomial urinary tract infections?', 'option_a': 'Use systematic catheter changes and bladder washings.', 'option_b': 'Ensure patients are properly hydrated.', 'option_c': 'Rely on antibiotic prophylaxis for all patients.', 'option_d': 'Perform intra-vesical injections of antiseptics regularly.', 'correct_option': 'B'}",Management,Which of the following is a recommended practice for preventing nosocomial urinary tract infections?,Use systematic catheter changes and bladder washings.,Ensure patients are properly hydrated.,Rely on antibiotic prophylaxis for all patients.,Perform intra-vesical injections of antiseptics regularly.,b
OIC-004-14-A,"{'question': 'What is the recommended practice for handling medical devices in procedures involving contact with a sterile body site?', 'option_a': 'Use antiseptics for disinfecting all equipment.', 'option_b': 'Sterilize all equipment or use single-use items.', 'option_c': 'Disinfect equipment with low-level disinfectants.', 'option_d': 'Rely on manufacturer recommendations for all procedures.', 'correct_option': 'B'}",,What is the recommended practice for handling medical devices in procedures involving contact with a sterile body site?,Use antiseptics for disinfecting all equipment.,Sterilize all equipment or use single-use items.,Disinfect equipment with low-level disinfectants.,Rely on manufacturer recommendations for all procedures.,b
OIC-004-51-A,"{'question': 'What is the primary purpose of peer groups in the context of professional practice assessment?', 'option_a': 'To establish a hierarchy among doctors', 'option_b': 'To analyze daily practice and improve it', 'option_c': 'To compete with other specialties', 'option_d': 'To conduct individual research projects', 'correct_option': 'B'}",Definition,What is the primary purpose of peer groups in the context of professional practice assessment?,To establish a hierarchy among doctors,To analyze daily practice and improve it,To compete with other specialties,To conduct individual research projects,b
OIC-004-50-A,"{'question': 'What is the primary goal of the Evaluation of Professional Practices (EPP)?', 'option_a': 'To achieve a comprehensive analysis of all medical practices.', 'option_b': 'To implement methods for improving professional practices through formative evaluation.', 'option_c': 'To ensure all patient populations are treated the same way.', 'option_d': 'To focus on the quantity of care provided to patients.', 'correct_option': 'B'}",Definition,What is the primary goal of the Evaluation of Professional Practices (EPP)?,To achieve a comprehensive analysis of all medical practices.,To implement methods for improving professional practices through formative evaluation.,To ensure all patient populations are treated the same way.,To focus on the quantity of care provided to patients.,b
OIC-004-15-B,"{'question': 'What are the three main causes of risks associated with care?', 'option_a': 'Invasive procedures, nosocomial infections, medication errors', 'option_b': 'Invasive procedures, poor compliance, adverse drug reactions', 'option_c': 'Nosocomial infections, poor compliance, surgical risks', 'option_d': 'Adverse drug reactions, poor compliance, surgical risks', 'correct_option': 'A'}",Epidemiology,What are the three main causes of risks associated with care?,"Invasive procedures, nosocomial infections, medication errors","Invasive procedures, poor compliance, adverse drug reactions","Nosocomial infections, poor compliance, surgical risks","Adverse drug reactions, poor compliance, surgical risks",a
OIC-004-20-B,"{'question': ""What is the main objective of a doctor's professional independence according to the Code of Medical Ethics?"", 'option_a': 'To maximize financial gain from pharmaceutical companies.', 'option_b': 'To ensure the interest of the patient is the sole objective.', 'option_c': 'To prioritize administrative structures over patient care.', 'option_d': 'To align medical decisions with personal convictions.', 'correct_option': 'B'}",Taking charge,What is the main objective of a doctor's professional independence according to the Code of Medical Ethics?,To maximize financial gain from pharmaceutical companies.,To ensure the interest of the patient is the sole objective.,To prioritize administrative structures over patient care.,To align medical decisions with personal convictions.,b
