id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-176-07-A,"{'question': 'Which test is recommended for diagnosing diarrhoea following hospitalisation or post-antibiotic treatment in adults?', 'option_a': 'Stool Culture', 'option_b': 'Parasitological Examination of Stools', 'option_c': 'C. difficile Toxin Testing', 'option_d': 'Virological Examination', 'correct_option': 'C'}",Complementary examinations,Which test is recommended for diagnosing diarrhoea following hospitalisation or post-antibiotic treatment in adults?,Stool Culture,Parasitological Examination of Stools,C. difficile Toxin Testing,Virological Examination,c
OIC-176-03-A,"{'question': 'Which clinical situation requires urgent nephrological consultation due to its association with diarrhoea and potential renal complications?', 'option_a': 'Acute Dehydration', 'option_b': 'Sepsis and Septic Shock', 'option_c': 'Haemolytic Uraemic Syndrome (HUS)', 'option_d': 'Post-Diarrhoea Pseudo-Occlusive Picture', 'correct_option': 'C'}",Identifying emergencies,Which clinical situation requires urgent nephrological consultation due to its association with diarrhoea and potential renal complications?,Acute Dehydration,Sepsis and Septic Shock,Haemolytic Uraemic Syndrome (HUS),Post-Diarrhoea Pseudo-Occlusive Picture,c
OIC-176-05-A,"{'question': 'What is a key reason for not testing young children for Clostridium difficile?', 'option_a': 'They are rarely colonized by C. difficile.', 'option_b': 'They lack the receptor for the toxin.', 'option_c': 'They always show symptoms when colonized.', 'option_d': 'They have a strong immune response to C. difficile.', 'correct_option': 'B'}",Positive diagnosis,What is a key reason for not testing young children for Clostridium difficile?,They are rarely colonized by C. difficile.,They lack the receptor for the toxin.,They always show symptoms when colonized.,They have a strong immune response to C. difficile.,b
OIC-176-04-A,"{'question': 'Which pathogen is most likely responsible for watery diarrhoea in children?', 'option_a': 'Salmonella non-Typhi', 'option_b': 'Rotavirus', 'option_c': 'Shigella spp.', 'option_d': 'Campylobacter jejuni', 'correct_option': 'B'}",Positive diagnosis,Which pathogen is most likely responsible for watery diarrhoea in children?,Salmonella non-Typhi,Rotavirus,Shigella spp.,Campylobacter jejuni,b
OIC-176-14-A,"{'question': 'What is a key preventive measure against infectious diarrhoea in tropical areas?', 'option_a': 'Drinking untreated water', 'option_b': 'Eating raw, unpeeled food', 'option_c': 'Drinking treated or mineral water', 'option_d': 'Using hydroalcoholic solutions for C. difficile', 'correct_option': 'C'}",,What is a key preventive measure against infectious diarrhoea in tropical areas?,Drinking untreated water,"Eating raw, unpeeled food",Drinking treated or mineral water,Using hydroalcoholic solutions for C. difficile,c
OIC-176-12-A,"{'question': 'What is the primary focus of symptomatic management of diarrhoea in adults?', 'option_a': 'Administer antibiotics to eliminate infection.', 'option_b': 'Correct or prevent dehydration using oral rehydration.', 'option_c': 'Increase dietary fiber to solidify stools.', 'option_d': 'Use anti-diarrheal medications to stop symptoms immediately.', 'correct_option': 'B'}",Management,What is the primary focus of symptomatic management of diarrhoea in adults?,Administer antibiotics to eliminate infection.,Correct or prevent dehydration using oral rehydration.,Increase dietary fiber to solidify stools.,Use anti-diarrheal medications to stop symptoms immediately.,b
OIC-176-17-A,"{'question': 'What is the primary goal of treating infectious diarrhoea in adults and children?', 'option_a': 'To eliminate the infection with antibiotics', 'option_b': 'To prevent dehydration through rehydration', 'option_c': 'To reduce fever with antipyretics', 'option_d': 'To increase dietary fiber intake', 'correct_option': 'B'}",,What is the primary goal of treating infectious diarrhoea in adults and children?,To eliminate the infection with antibiotics,To prevent dehydration through rehydration,To reduce fever with antipyretics,To increase dietary fiber intake,b
OIC-222-03-A,"{'question': 'What is a key characteristic of metabolic syndrome related to cardiovascular risk?', 'option_a': 'It is solely caused by genetic factors.', 'option_b': 'It is defined by a waist circumference > 80 cm in women and > 94 cm in men.', 'option_c': 'It is primarily due to high protein intake.', 'option_d': 'It is unrelated to insulin resistance.', 'correct_option': 'B'}",Definition,What is a key characteristic of metabolic syndrome related to cardiovascular risk?,It is solely caused by genetic factors.,It is defined by a waist circumference > 80 cm in women and > 94 cm in men.,It is primarily due to high protein intake.,It is unrelated to insulin resistance.,b
OIC-222-04-A,"{'question': 'Which of the following is a hygienic-dietary measure for reducing cardiovascular risk?', 'option_a': 'Anti-hypertensive drugs', 'option_b': 'Promote physical activity', 'option_c': 'Lipid-lowering drugs', 'option_d': 'Antiplatelet drugs', 'correct_option': 'B'}",Definition,Which of the following is a hygienic-dietary measure for reducing cardiovascular risk?,Anti-hypertensive drugs,Promote physical activity,Lipid-lowering drugs,Antiplatelet drugs,b
OIC-222-07-B,"{'question': 'What is the role of stress in cardiovascular risk according to the educational content?', 'option_a': 'Stress has a negligible impact on cardiovascular risk.', 'option_b': 'Stress only affects individuals with no pre-existing cardiovascular conditions.', 'option_c': 'Stress can trigger events in high-risk patients and those with established cardiovascular pathology.', 'option_d': 'Stress is the primary cause of cardiovascular diseases.', 'correct_option': 'C'}",Physiopathology,What is the role of stress in cardiovascular risk according to the educational content?,Stress has a negligible impact on cardiovascular risk.,Stress only affects individuals with no pre-existing cardiovascular conditions.,Stress can trigger events in high-risk patients and those with established cardiovascular pathology.,Stress is the primary cause of cardiovascular diseases.,c
OIC-222-11-B,"{'question': 'What is the recommended amount of physical activity for primary cardiovascular prevention in patients presumed to be in good health?', 'option_a': '150 minutes/week of moderate-intensity or 75 minutes/week of vigorous-intensity exercise', 'option_b': '300 minutes/week of moderate-intensity exercise only', 'option_c': '75 minutes/week of moderate-intensity exercise', 'option_d': '150 minutes/week of vigorous-intensity exercise only', 'correct_option': 'A'}",Management,What is the recommended amount of physical activity for primary cardiovascular prevention in patients presumed to be in good health?,150 minutes/week of moderate-intensity or 75 minutes/week of vigorous-intensity exercise,300 minutes/week of moderate-intensity exercise only,75 minutes/week of moderate-intensity exercise,150 minutes/week of vigorous-intensity exercise only,a
OIC-222-08-B,"{'question': 'What is the primary objective of lipid-lowering treatment in managing cardiovascular risk?', 'option_a': 'Reducing LDL cholesterol (LDL-c)', 'option_b': 'Increasing HDL cholesterol (HDL-c)', 'option_c': 'Lowering triglycerides by 40 mg/dL', 'option_d': 'Reducing insulin resistance', 'correct_option': 'A'}",Physiopathology,What is the primary objective of lipid-lowering treatment in managing cardiovascular risk?,Reducing LDL cholesterol (LDL-c),Increasing HDL cholesterol (HDL-c),Lowering triglycerides by 40 mg/dL,Reducing insulin resistance,a
OIC-222-01-A,"{'question': 'What is the primary objective of secondary cardiovascular prevention?', 'option_a': 'To prevent the progression of subclinical lesions.', 'option_b': 'To reduce the incidence of first-time cardiovascular events.', 'option_c': 'To reduce the risk of recurrence of cardiovascular events.', 'option_d': 'To manage cardiovascular risk factors in healthy individuals.', 'correct_option': 'C'}",Definition,What is the primary objective of secondary cardiovascular prevention?,To prevent the progression of subclinical lesions.,To reduce the incidence of first-time cardiovascular events.,To reduce the risk of recurrence of cardiovascular events.,To manage cardiovascular risk factors in healthy individuals.,c
OIC-222-10-A,"{'question': 'What is one of the main benefits of regular physical activity in managing cardiovascular risk?', 'option_a': 'Increases LDL-c levels', 'option_b': 'Reduces cardiovascular mortality by 30%', 'option_c': 'Increases insulin resistance', 'option_d': 'Raises blood pressure', 'correct_option': 'B'}",Management,What is one of the main benefits of regular physical activity in managing cardiovascular risk?,Increases LDL-c levels,Reduces cardiovascular mortality by 30%,Increases insulin resistance,Raises blood pressure,b
OIC-222-12-A,"{'question': 'What is the main benefit of patient-centred cardiovascular prevention in primary care?', 'option_a': 'It is effective, relevant, and feasible.', 'option_b': 'It is only effective in specialized clinics.', 'option_c': 'It is relevant but not feasible.', 'option_d': 'It is feasible but not effective.', 'correct_option': 'A'}",,What is the main benefit of patient-centred cardiovascular prevention in primary care?,"It is effective, relevant, and feasible.",It is only effective in specialized clinics.,It is relevant but not feasible.,It is feasible but not effective.,a
OIC-222-05-B,"{'question': 'Which of the following statements is true regarding the management of major modifiable cardiovascular risk factors?', 'option_a': 'Smoking cessation reduces the relative risk of cardiovascular death by 50%.', 'option_b': 'A 10 mmHg reduction in systolic blood pressure reduces the risk of stroke by 32%.', 'option_c': 'Intensive glycaemic control in diabetes consistently reduces cardiovascular events.', 'option_d': 'Reducing LDL cholesterol by 1 mmol/L decreases cardiovascular risk by 10%.', 'correct_option': 'B'}",Epidemiology,Which of the following statements is true regarding the management of major modifiable cardiovascular risk factors?,Smoking cessation reduces the relative risk of cardiovascular death by 50%.,A 10 mmHg reduction in systolic blood pressure reduces the risk of stroke by 32%.,Intensive glycaemic control in diabetes consistently reduces cardiovascular events.,Reducing LDL cholesterol by 1 mmol/L decreases cardiovascular risk by 10%.,b
OIC-222-02-A,"{'question': 'Which of the following is a non-modifiable cardiovascular risk factor?', 'option_a': 'Smoking', 'option_b': 'Hypertension', 'option_c': 'Age', 'option_d': 'Diabetes', 'correct_option': 'C'}",Definition,Which of the following is a non-modifiable cardiovascular risk factor?,Smoking,Hypertension,Age,Diabetes,c
OIC-222-06-B,"{'question': 'What is the effect of chronic low to moderate alcohol consumption on cardiovascular health?', 'option_a': 'Increases LDL cholesterol significantly', 'option_b': 'Reduces the risk of acute coronary syndrome', 'option_c': 'Increases the risk of toxic dilated heart disease', 'option_d': 'Causes a 40% increase in CV mortality', 'correct_option': 'B'}",Physiopathology,What is the effect of chronic low to moderate alcohol consumption on cardiovascular health?,Increases LDL cholesterol significantly,Reduces the risk of acute coronary syndrome,Increases the risk of toxic dilated heart disease,Causes a 40% increase in CV mortality,b
OIC-222-09-B,"{'question': 'Which type of obesity is most strongly associated with increased cardiovascular risk?', 'option_a': 'Diffuse obesity with predominantly subcutaneous fat', 'option_b': 'Central obesity with excess visceral adipose tissue', 'option_c': 'Obesity with a BMI between 25 and 30 kg/m²', 'option_d': 'Obesity with a BMI over 40 kg/m²', 'correct_option': 'B'}",Etiologies,Which type of obesity is most strongly associated with increased cardiovascular risk?,Diffuse obesity with predominantly subcutaneous fat,Central obesity with excess visceral adipose tissue,Obesity with a BMI between 25 and 30 kg/m²,Obesity with a BMI over 40 kg/m²,b
OIC-281-10-B,"{'question': 'What is the primary management strategy for alleviating pain in patients with chronic pancreatitis?', 'option_a': 'Ceasing alcohol consumption', 'option_b': 'Using NSAIDs exclusively', 'option_c': 'Surgical intervention', 'option_d': 'Endoscopic drainage', 'correct_option': 'a'}",Management,What is the primary management strategy for alleviating pain in patients with chronic pancreatitis?,Ceasing alcohol consumption,Using NSAIDs exclusively,Surgical intervention,Endoscopic drainage,a
OIC-281-04-B,"{'question': 'Which of the following is a rare cause of chronic pancreatitis?', 'option_a': 'Obstructive chronic pancreatitis', 'option_b': 'Autoimmune pancreatitis', 'option_c': 'Chronic hypercalcaemia', 'option_d': 'Genetic pancreatitis', 'correct_option': 'C'}",Etiologies,Which of the following is a rare cause of chronic pancreatitis?,Obstructive chronic pancreatitis,Autoimmune pancreatitis,Chronic hypercalcaemia,Genetic pancreatitis,c
OIC-281-03-A,"{'question': 'What is the main independent risk factor for chronic pancreatitis?', 'option_a': 'Excessive alcohol consumption', 'option_b': 'Smoking', 'option_c': 'High-fat diet', 'option_d': 'Genetic predisposition', 'correct_option': 'B'}",Etiologies,What is the main independent risk factor for chronic pancreatitis?,Excessive alcohol consumption,Smoking,High-fat diet,Genetic predisposition,b
OIC-281-01-A,"{'question': 'What is a key characteristic of chronic pancreatitis?', 'option_a': 'Acute inflammation of the pancreas', 'option_b': 'Development of fibrosis affecting exocrine and endocrine tissue', 'option_c': 'Rapid regeneration of pancreatic cells', 'option_d': 'Temporary dysfunction of the pancreas', 'correct_option': 'B'}",Definition,What is a key characteristic of chronic pancreatitis?,Acute inflammation of the pancreas,Development of fibrosis affecting exocrine and endocrine tissue,Rapid regeneration of pancreatic cells,Temporary dysfunction of the pancreas,b
OIC-281-06-B,"{'question': 'Which of the following is a common complication of chronic pancreatitis that can lead to jaundice?', 'option_a': 'Necrotic collections', 'option_b': 'Biliary complications', 'option_c': 'Exocrine pancreatic insufficiency', 'option_d': 'Diabetes secondary to pancreatic endocrine insufficiency', 'correct_option': 'B'}",Positive diagnosis,Which of the following is a common complication of chronic pancreatitis that can lead to jaundice?,Necrotic collections,Biliary complications,Exocrine pancreatic insufficiency,Diabetes secondary to pancreatic endocrine insufficiency,b
OIC-281-02-B,"{'question': 'What is the prevalence of chronic pancreatitis in Western countries?', 'option_a': '10 per 100,000 inhabitants', 'option_b': '25 per 100,000 inhabitants', 'option_c': '50 per 100,000 inhabitants', 'option_d': '100 per 100,000 inhabitants', 'correct_option': 'B'}",Epidemiology,What is the prevalence of chronic pancreatitis in Western countries?,"10 per 100,000 inhabitants","25 per 100,000 inhabitants","50 per 100,000 inhabitants","100 per 100,000 inhabitants",b
OIC-281-08-B,"{'question': 'Which imaging examination is considered the first-line reference for diagnosing chronic pancreatitis?', 'option_a': 'Abdominal CT scan', 'option_b': 'Bilio-pancreatic MRI', 'option_c': 'Bilio-pancreatic echo-endoscopy', 'option_d': 'Ultrasound', 'correct_option': 'A'}",,Which imaging examination is considered the first-line reference for diagnosing chronic pancreatitis?,Abdominal CT scan,Bilio-pancreatic MRI,Bilio-pancreatic echo-endoscopy,Ultrasound,a
OIC-281-09-B,"{'question': 'What is a common clinical progression in chronic pancreatitis?', 'option_a': 'Pain disappears and diabetes or exocrine insufficiency persists.', 'option_b': 'Pain increases over time with no other complications.', 'option_c': 'Diabetes appears first, followed by acute pancreatitis attacks.', 'option_d': 'Pseudocysts form before any pain is experienced.', 'correct_option': 'A'}",,What is a common clinical progression in chronic pancreatitis?,Pain disappears and diabetes or exocrine insufficiency persists.,Pain increases over time with no other complications.,"Diabetes appears first, followed by acute pancreatitis attacks.",Pseudocysts form before any pain is experienced.,a
OIC-281-07-B,"{'question': 'Which of the following is a common biological abnormality associated with chronic pancreatitis?', 'option_a': 'Elevated lipasemia during non-acute phases', 'option_b': 'Cholestasis due to biliary obstruction', 'option_c': 'Increased insulin production', 'option_d': 'Improved nutrient absorption', 'correct_option': 'B'}",Additional tests,Which of the following is a common biological abnormality associated with chronic pancreatitis?,Elevated lipasemia during non-acute phases,Cholestasis due to biliary obstruction,Increased insulin production,Improved nutrient absorption,b
OIC-281-05-A,"{'question': 'What is a characteristic feature of pain in chronic pancreatitis?', 'option_a': 'Pain is localized to the lower abdomen.', 'option_b': 'Pain is relieved by food intake.', 'option_c': 'Pain is epigastric and radiates posteriorly.', 'option_d': 'Pain lasts only a few minutes.', 'correct_option': 'C'}",Positive diagnosis,What is a characteristic feature of pain in chronic pancreatitis?,Pain is localized to the lower abdomen.,Pain is relieved by food intake.,Pain is epigastric and radiates posteriorly.,Pain lasts only a few minutes.,c
OIC-255-05-B,"{'question': 'What is the primary treatment approach for managing gestational diabetes?', 'option_a': 'Oral hypoglycemic treatments', 'option_b': 'Therapeutic lifestyle modification', 'option_c': 'Immediate insulin therapy', 'option_d': 'No treatment until after 24 weeks', 'correct_option': 'B'}",Management,What is the primary treatment approach for managing gestational diabetes?,Oral hypoglycemic treatments,Therapeutic lifestyle modification,Immediate insulin therapy,No treatment until after 24 weeks,b
OIC-255-07-A,"{'question': 'What is a long-term metabolic risk for mothers who had gestational diabetes?', 'option_a': 'Increased risk of type 2 diabetes', 'option_b': 'No risk of cardiovascular disease', 'option_c': 'Decreased risk of metabolic syndrome', 'option_d': 'Lower chance of gestational diabetes recurrence', 'correct_option': 'A'}",,What is a long-term metabolic risk for mothers who had gestational diabetes?,Increased risk of type 2 diabetes,No risk of cardiovascular disease,Decreased risk of metabolic syndrome,Lower chance of gestational diabetes recurrence,a
OIC-255-01-A,"{'question': 'What distinguishes gestational diabetes from pregestational diabetes?', 'option_a': 'Gestational diabetes is diagnosed only after pregnancy.', 'option_b': 'Gestational diabetes is a pre-existing condition before pregnancy.', 'option_c': 'Gestational diabetes always requires insulin treatment.', 'option_d': 'Gestational diabetes is diagnosed based on symptoms alone.', 'correct_option': 'A'}",Definition,What distinguishes gestational diabetes from pregestational diabetes?,Gestational diabetes is diagnosed only after pregnancy.,Gestational diabetes is a pre-existing condition before pregnancy.,Gestational diabetes always requires insulin treatment.,Gestational diabetes is diagnosed based on symptoms alone.,a
OIC-255-02-B,"{'question': 'What is a common fetal complication associated with gestational diabetes?', 'option_a': 'Pregnancy-induced hypertension', 'option_b': 'Macrosomia', 'option_c': 'Caesarean section', 'option_d': 'Pre-eclampsia', 'correct_option': 'B'}",Definition,What is a common fetal complication associated with gestational diabetes?,Pregnancy-induced hypertension,Macrosomia,Caesarean section,Pre-eclampsia,b
OIC-255-03-A,"{'question': 'Which of the following is a risk factor for gestational diabetes (GDM)?', 'option_a': 'Age ≥ 35 years', 'option_b': 'BMI < 25 kg/m²', 'option_c': 'No family history of diabetes', 'option_d': 'History of low birth weight child', 'correct_option': 'A'}",Definition,Which of the following is a risk factor for gestational diabetes (GDM)?,Age ≥ 35 years,BMI < 25 kg/m²,No family history of diabetes,History of low birth weight child,a
OIC-255-04-B,"{'question': 'What is a primary cause of gestational diabetes during pregnancy?', 'option_a': 'Excessive maternal exercise', 'option_b': 'Impaired pancreatic function', 'option_c': 'Low levels of placental hormones', 'option_d': 'Increased insulin sensitivity', 'correct_option': 'B'}",Physiopathology,What is a primary cause of gestational diabetes during pregnancy?,Excessive maternal exercise,Impaired pancreatic function,Low levels of placental hormones,Increased insulin sensitivity,b
OIC-255-06-B,"{'question': 'What is the recommended monitoring procedure for a pregnancy with gestational diabetes mellitus (GDM) balanced by diet and no other risk factors?', 'option_a': 'Same as a normal pregnancy', 'option_b': 'Weekly ultrasounds', 'option_c': 'Daily blood pressure checks', 'option_d': 'Induction of labor at 37 weeks', 'correct_option': 'A'}",Management,What is the recommended monitoring procedure for a pregnancy with gestational diabetes mellitus (GDM) balanced by diet and no other risk factors?,Same as a normal pregnancy,Weekly ultrasounds,Daily blood pressure checks,Induction of labor at 37 weeks,a
OIC-029-02-A,"{'question': 'Which of the following is a proven reprotoxic substance that poses a risk to the unborn child?', 'option_a': 'Lead', 'option_b': 'Toluene', 'option_c': '1-bromopropane', 'option_d': 'Electromagnetic fields', 'correct_option': 'A'}",Etiologies,Which of the following is a proven reprotoxic substance that poses a risk to the unborn child?,Lead,Toluene,1-bromopropane,Electromagnetic fields,a
OIC-029-03-A,"{'question': 'What is a key preventive measure for pregnant women in the workplace?', 'option_a': 'Avoiding standing and walking', 'option_b': 'Mandatory night shifts', 'option_c': 'Reducing prenatal leave to 2 weeks', 'option_d': 'Exposure to ionising radiation', 'correct_option': 'A'}",Taking charge,What is a key preventive measure for pregnant women in the workplace?,Avoiding standing and walking,Mandatory night shifts,Reducing prenatal leave to 2 weeks,Exposure to ionising radiation,a
OIC-029-01-A,"{'question': 'What is considered the most vulnerable period for teratogenic risk during pregnancy?', 'option_a': 'The last trimester of pregnancy', 'option_b': 'The periconceptional period and the first three months', 'option_c': 'The entire duration of pregnancy', 'option_d': 'The period of breastfeeding', 'correct_option': 'B'}",Definition,What is considered the most vulnerable period for teratogenic risk during pregnancy?,The last trimester of pregnancy,The periconceptional period and the first three months,The entire duration of pregnancy,The period of breastfeeding,b
OIC-353-09-B,"{'question': 'What is one of the main objectives of hospitalizing a patient with suicidal risk?', 'option_a': 'To immediately discharge the patient after stabilization.', 'option_b': 'To protect the person by limiting the risk of suicide.', 'option_c': 'To avoid any form of psychotherapy.', 'option_d': 'To ensure the patient is isolated from all social interactions.', 'correct_option': 'B'}",Management,What is one of the main objectives of hospitalizing a patient with suicidal risk?,To immediately discharge the patient after stabilization.,To protect the person by limiting the risk of suicide.,To avoid any form of psychotherapy.,To ensure the patient is isolated from all social interactions.,b
OIC-353-04-A,"{'question': 'What is a major protective factor against suicidal crises in both children and adolescents?', 'option_a': 'Family support', 'option_b': 'Chronic illness', 'option_c': 'Emotional dysregulation', 'option_d': 'Substance use', 'correct_option': 'A'}",Positive diagnosis,What is a major protective factor against suicidal crises in both children and adolescents?,Family support,Chronic illness,Emotional dysregulation,Substance use,a
OIC-353-01-A,"{'question': ""What is the definition of 'Attempted Suicide'?"", 'option_a': ""A deliberate act to end one's own life."", 'option_b': 'A self-inflicted behavior that puts life at risk without a fatal outcome.', 'option_c': 'Thoughts about wanting to die, either passive or active.', 'option_d': 'An individual who has voluntarily taken their own life.', 'correct_option': 'B'}",Definition,What is the definition of 'Attempted Suicide'?,A deliberate act to end one's own life.,A self-inflicted behavior that puts life at risk without a fatal outcome.,"Thoughts about wanting to die, either passive or active.",An individual who has voluntarily taken their own life.,b
OIC-353-03-A,"{'question': 'What characterizes a suicidal crisis according to the educational content?', 'option_a': 'It is a permanent state with no beginning or end.', 'option_b': 'It is a temporary state with a beginning and end.', 'option_c': 'It is characterized by increased social interaction.', 'option_d': 'It is resolved by improving coping strategies.', 'correct_option': 'B'}",Positive diagnosis,What characterizes a suicidal crisis according to the educational content?,It is a permanent state with no beginning or end.,It is a temporary state with a beginning and end.,It is characterized by increased social interaction.,It is resolved by improving coping strategies.,b
OIC-353-11-B,"{'question': 'What is a crucial step in managing suicidal risk in older adults?', 'option_a': 'Ignoring physical pain as it is unrelated to mental health.', 'option_b': 'Focusing only on psychiatric disorders without considering physical health.', 'option_c': 'Removing access to means of suicide during a crisis.', 'option_d': 'Assuming depressive episodes are rare in old age.', 'correct_option': 'C'}",Management,What is a crucial step in managing suicidal risk in older adults?,Ignoring physical pain as it is unrelated to mental health.,Focusing only on psychiatric disorders without considering physical health.,Removing access to means of suicide during a crisis.,Assuming depressive episodes are rare in old age.,c
OIC-353-07-B,"{'question': 'What is a key component of a systematic suicide risk assessment?', 'option_a': 'Avoid discussing suicidal thoughts to prevent triggering them.', 'option_b': 'Ensure the interview is conducted in a public setting for transparency.', 'option_c': 'Directly address suicidal thoughts and identify support systems.', 'option_d': ""Rely solely on the patient's self-report without involving family."", 'correct_option': 'C'}",Management,What is a key component of a systematic suicide risk assessment?,Avoid discussing suicidal thoughts to prevent triggering them.,Ensure the interview is conducted in a public setting for transparency.,Directly address suicidal thoughts and identify support systems.,Rely solely on the patient's self-report without involving family.,c
OIC-353-06-B,"{'question': 'Which of the following is a primary prevention measure for suicide prevention?', 'option_a': 'Identifying people with risk factors for depression', 'option_b': 'Providing helplines and toll-free numbers', 'option_c': 'Implementing VigilanS-type recontact systems', 'option_d': 'Improving media coverage of suicidal behavior', 'correct_option': 'A'}",,Which of the following is a primary prevention measure for suicide prevention?,Identifying people with risk factors for depression,Providing helplines and toll-free numbers,Implementing VigilanS-type recontact systems,Improving media coverage of suicidal behavior,a
OIC-353-08-A,"{'question': ""What is the primary purpose of the psychiatric interview after stabilizing a patient's non-psychiatric condition in a suicidal crisis?"", 'option_a': 'To immediately prescribe long-term medication.', 'option_b': 'To assess the potential for suicidal crisis and guide treatment.', 'option_c': 'To discharge the patient as soon as possible.', 'option_d': ""To focus solely on the patient's physical health."", 'correct_option': 'B'}",Management,What is the primary purpose of the psychiatric interview after stabilizing a patient's non-psychiatric condition in a suicidal crisis?,To immediately prescribe long-term medication.,To assess the potential for suicidal crisis and guide treatment.,To discharge the patient as soon as possible.,To focus solely on the patient's physical health.,b
OIC-353-05-A,"{'question': 'What are the three components of the RUD assessment in evaluating suicidal potential?', 'option_a': 'Risk, urgency, and dangerousness', 'option_b': 'Risk, resilience, and determination', 'option_c': 'Urgency, resilience, and danger', 'option_d': 'Danger, resilience, and support', 'correct_option': 'A'}",Positive diagnosis,What are the three components of the RUD assessment in evaluating suicidal potential?,"Risk, urgency, and dangerousness","Risk, resilience, and determination","Urgency, resilience, and danger","Danger, resilience, and support",a
OIC-353-10-B,"{'question': 'What is a key component of managing suicidal risk in children and adolescents?', 'option_a': 'Conducting a psychosocial assessment without parental involvement.', 'option_b': 'Creating a personalized safety plan with the patient and their parents.', 'option_c': 'Relying solely on medical assessments for treatment.', 'option_d': 'Focusing only on medication to prevent suicidal behavior.', 'correct_option': 'B'}",Management,What is a key component of managing suicidal risk in children and adolescents?,Conducting a psychosocial assessment without parental involvement.,Creating a personalized safety plan with the patient and their parents.,Relying solely on medical assessments for treatment.,Focusing only on medication to prevent suicidal behavior.,b
OIC-353-02-A,"{'question': 'What is the leading cause of preventable death related to the epidemiology of suicides in France?', 'option_a': 'Heart disease', 'option_b': 'Suicide', 'option_c': 'Cancer', 'option_d': 'Accidents', 'correct_option': 'B'}",Epidemiology,What is the leading cause of preventable death related to the epidemiology of suicides in France?,Heart disease,Suicide,Cancer,Accidents,b
OIC-354-06-A,"{'question': 'What is a common cause of occlusive syndrome in both children and adults?', 'option_a': 'Reactive ileus', 'option_b': 'Strangulated hernia', 'option_c': 'Flange', 'option_d': 'Metabolic fecal impaction', 'correct_option': 'b'}",Etiologies,What is a common cause of occlusive syndrome in both children and adults?,Reactive ileus,Strangulated hernia,Flange,Metabolic fecal impaction,b
OIC-354-01-A,"{'question': 'What is the primary characteristic of occlusive syndrome?', 'option_a': 'It always involves a physical blockage.', 'option_b': 'It is defined by the cessation of transit.', 'option_c': 'It only affects the small intestine.', 'option_d': 'It is synonymous with Ogilvie syndrome.', 'correct_option': 'B'}",Definition,What is the primary characteristic of occlusive syndrome?,It always involves a physical blockage.,It is defined by the cessation of transit.,It only affects the small intestine.,It is synonymous with Ogilvie syndrome.,b
OIC-354-03-A,"{'question': 'Which of the following tests is NOT typically included in the biological work-up for occlusive syndrome?', 'option_a': 'Haemogram', 'option_b': 'Blood ionogram', 'option_c': 'Liver function test', 'option_d': 'CRP', 'correct_option': 'C'}",Additional tests,Which of the following tests is NOT typically included in the biological work-up for occlusive syndrome?,Haemogram,Blood ionogram,Liver function test,CRP,c
OIC-354-04-A,"{'question': 'Which of the following signs indicates the need for urgent surgical management in occlusive syndrome?', 'option_a': 'Fever ≥ 38°C', 'option_b': 'Mild abdominal pain', 'option_c': 'Normal blood pressure', 'option_d': 'Absence of erythema', 'correct_option': 'A'}",Identification of the emergency,Which of the following signs indicates the need for urgent surgical management in occlusive syndrome?,Fever ≥ 38°C,Mild abdominal pain,Normal blood pressure,Absence of erythema,a
OIC-354-12-A,"{'question': 'What is the primary clinical sign for diagnosing intestinal obstruction?', 'option_a': 'Cessation of gas', 'option_b': 'Abdominal pain', 'option_c': 'Nausea/vomiting', 'option_d': 'Abdominal meteorism', 'correct_option': 'A'}",Positive diagnosis,What is the primary clinical sign for diagnosing intestinal obstruction?,Cessation of gas,Abdominal pain,Nausea/vomiting,Abdominal meteorism,a
OIC-354-10-A,"{'question': 'What is the primary purpose of inserting a nasogastric tube in the management of occlusive syndrome?', 'option_a': 'To administer medication directly to the stomach', 'option_b': 'To prevent inhalation due to vomiting and reduce intestinal distension', 'option_c': 'To provide nutrition to the patient', 'option_d': 'To measure the acidity level of the stomach', 'correct_option': 'B'}",Management,What is the primary purpose of inserting a nasogastric tube in the management of occlusive syndrome?,To administer medication directly to the stomach,To prevent inhalation due to vomiting and reduce intestinal distension,To provide nutrition to the patient,To measure the acidity level of the stomach,b
OIC-354-02-B,"{'question': 'What is a key difference between mechanical and functional occlusive syndromes?', 'option_a': 'Mechanical occlusion involves gradual onset.', 'option_b': 'Functional occlusion often leads to strangulation.', 'option_c': 'Mechanical occlusion can cause abrupt onset due to strangulation.', 'option_d': 'Functional occlusion is always intra-luminal.', 'correct_option': 'C'}",Physiopathology,What is a key difference between mechanical and functional occlusive syndromes?,Mechanical occlusion involves gradual onset.,Functional occlusion often leads to strangulation.,Mechanical occlusion can cause abrupt onset due to strangulation.,Functional occlusion is always intra-luminal.,c
OIC-354-14-B,"{'question': 'Which imaging technique is first-line for suspected occlusion in cases of hypertrophic stenosis of the pylorus?', 'option_a': 'Abdominopelvic ultrasound', 'option_b': 'Unprepared abdominal x-ray', 'option_c': 'CT scan', 'option_d': 'MRI', 'correct_option': 'A'}",Additional examinations,Which imaging technique is first-line for suspected occlusion in cases of hypertrophic stenosis of the pylorus?,Abdominopelvic ultrasound,Unprepared abdominal x-ray,CT scan,MRI,a
