id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-103-06-A,"{'question': 'Which of the following is a definitive feature of Benign Paroxysmal Positional Vertigo (BPPV)?', 'option_a': 'Spontaneous nystagmus without head movement', 'option_b': 'Vertigo triggered by head movements with latency', 'option_c': 'Continuous vertigo without relief', 'option_d': 'Associated auditory symptoms', 'correct_option': 'B'}",Positive diagnosis,Which of the following is a definitive feature of Benign Paroxysmal Positional Vertigo (BPPV)?,Spontaneous nystagmus without head movement,Vertigo triggered by head movements with latency,Continuous vertigo without relief,Associated auditory symptoms,b
OIC-142-02-B,"{'question': 'What is a key characteristic of perinatal bereavement?', 'option_a': 'It follows a standard timeline for all individuals.', 'option_b': 'It involves unique emotional experiences for each case.', 'option_c': 'Family and friends always fully understand the situation.', 'option_d': 'There is no need for specialized support or guidance.', 'correct_option': 'B'}",Positive diagnosis,What is a key characteristic of perinatal bereavement?,It follows a standard timeline for all individuals.,It involves unique emotional experiences for each case.,Family and friends always fully understand the situation.,There is no need for specialized support or guidance.,b
OIC-142-01-B,"{'question': 'What is the primary focus of pediatric palliative care?', 'option_a': 'To provide only curative treatment for life-threatening illnesses.', 'option_b': 'To support the child and family emotionally and manage symptoms, even after death.', 'option_c': ""To focus solely on the parents' needs during the child's illness."", 'option_d': 'To delay treatment decisions until after birth in all cases.', 'correct_option': 'B'}",Positive diagnosis,What is the primary focus of pediatric palliative care?,To provide only curative treatment for life-threatening illnesses.,"To support the child and family emotionally and manage symptoms, even after death.",To focus solely on the parents' needs during the child's illness.,To delay treatment decisions until after birth in all cases.,b
OIC-136-02-A,"{'question': 'What is the current rate of mortality directly attributable to anaesthesia in France?', 'option_a': '1 in 10,000', 'option_b': '1 in 150,000', 'option_c': '1 in 200,000', 'option_d': '1 in 1,000,000', 'correct_option': 'C'}",Epidemiology,What is the current rate of mortality directly attributable to anaesthesia in France?,"1 in 10,000","1 in 150,000","1 in 200,000","1 in 1,000,000",c
OIC-136-08-B,"{'question': 'What is the primary mechanism of action of local anaesthetics during locoregional anaesthesia?', 'option_a': 'They inhibit potassium channels.', 'option_b': 'They block voltage-dependent sodium channels.', 'option_c': 'They increase calcium influx.', 'option_d': 'They stimulate acetylcholine receptors.', 'correct_option': 'B'}",Management,What is the primary mechanism of action of local anaesthetics during locoregional anaesthesia?,They inhibit potassium channels.,They block voltage-dependent sodium channels.,They increase calcium influx.,They stimulate acetylcholine receptors.,b
OIC-136-07-A,"{'question': 'What is crucial for understanding the application of locoregional spinal anesthesia?', 'option_a': 'The Higham score', 'option_b': 'Anatomical bases', 'option_c': 'Severity of menorrhagia', 'option_d': 'Preoperative explanation', 'correct_option': 'B'}",Management,What is crucial for understanding the application of locoregional spinal anesthesia?,The Higham score,Anatomical bases,Severity of menorrhagia,Preoperative explanation,b
OIC-136-03-A,"{'question': 'What is a key principle of the anaesthesia decree to ensure patient safety for scheduled procedures?', 'option_a': 'Pre-anaesthetic consultation 1 day before surgery', 'option_b': 'Continuous monitoring only during the procedure', 'option_c': 'Adaptation of the anaesthetic process in emergencies', 'option_d': 'No need for consent in planned procedures', 'correct_option': 'c'}",Management,What is a key principle of the anaesthesia decree to ensure patient safety for scheduled procedures?,Pre-anaesthetic consultation 1 day before surgery,Continuous monitoring only during the procedure,Adaptation of the anaesthetic process in emergencies,No need for consent in planned procedures,c
OIC-136-01-B,"{'question': 'What is the long-term target percentage for outpatient anaesthetic procedures in France?', 'option_a': '30%', 'option_b': '50%', 'option_c': '70%', 'option_d': '90%', 'correct_option': 'C'}",,What is the long-term target percentage for outpatient anaesthetic procedures in France?,30%,50%,70%,90%,c
OIC-136-04-A,"{'question': 'Which treatment requires stopping due to the risk of lactic acidosis in the perioperative period?', 'option_a': 'Platelet Antiaggregants', 'option_b': 'Biguanide', 'option_c': 'Diuretic', 'option_d': 'RAAS Antagonist', 'correct_option': 'B'}",,Which treatment requires stopping due to the risk of lactic acidosis in the perioperative period?,Platelet Antiaggregants,Biguanide,Diuretic,RAAS Antagonist,b
OIC-136-11-A,"{'question': 'What is the preferred technique for obstetric analgesia/anaesthesia?', 'option_a': 'Intravenous general anaesthesia', 'option_b': 'Peri-medullary anaesthesia', 'option_c': 'Local infiltration anaesthesia', 'option_d': 'Inhalation anaesthesia', 'correct_option': 'B'}",Management,What is the preferred technique for obstetric analgesia/anaesthesia?,Intravenous general anaesthesia,Peri-medullary anaesthesia,Local infiltration anaesthesia,Inhalation anaesthesia,b
OIC-136-06-A,"{'question': 'What is a crucial step before administering general anesthesia for an invasive procedure?', 'option_a': ""Determining the patient's blood type"", 'option_b': 'Explaining the procedure and obtaining consent', 'option_c': 'Administering a muscle relaxant', 'option_d': 'Conducting a full body scan', 'correct_option': 'B'}",Management,What is a crucial step before administering general anesthesia for an invasive procedure?,Determining the patient's blood type,Explaining the procedure and obtaining consent,Administering a muscle relaxant,Conducting a full body scan,b
OIC-136-09-B,"{'question': 'Which of the following is NOT a main local anaesthetic?', 'option_a': 'Lidocaine', 'option_b': 'Mepivacaine', 'option_c': 'Bupivacaine', 'option_d': 'Ibuprofen', 'correct_option': 'D'}",Management,Which of the following is NOT a main local anaesthetic?,Lidocaine,Mepivacaine,Bupivacaine,Ibuprofen,d
OIC-136-10-B,"{'question': 'What type of nerve fibers carry visceral pain impulses during the first phase of labor?', 'option_a': 'Aδ fibers', 'option_b': 'C fibers', 'option_c': 'Pudendal nerves', 'option_d': 'Sacral roots S2-S4', 'correct_option': 'B'}",Physiopathology,What type of nerve fibers carry visceral pain impulses during the first phase of labor?,Aδ fibers,C fibers,Pudendal nerves,Sacral roots S2-S4,b
OIC-136-05-A,"{'question': 'What is the main difference between general and locoregional anaesthesia?', 'option_a': 'General anaesthesia maintains consciousness.', 'option_b': 'Locoregional anaesthesia causes reversible loss of consciousness.', 'option_c': 'General anaesthesia involves a reversible loss of consciousness.', 'option_d': 'Locoregional anaesthesia can only be performed by specialists.', 'correct_option': 'option_c'}",Definition,What is the main difference between general and locoregional anaesthesia?,General anaesthesia maintains consciousness.,Locoregional anaesthesia causes reversible loss of consciousness.,General anaesthesia involves a reversible loss of consciousness.,Locoregional anaesthesia can only be performed by specialists.,option_c
OIC-136-12-B,"{'question': 'What is a key characteristic of ambulatory surgery?', 'option_a': 'It requires overnight hospital stay.', 'option_b': 'It involves high-risk procedures.', 'option_c': 'Patients are discharged the same day.', 'option_d': 'It excludes the use of anesthesia.', 'correct_option': 'C'}",Management,What is a key characteristic of ambulatory surgery?,It requires overnight hospital stay.,It involves high-risk procedures.,Patients are discharged the same day.,It excludes the use of anesthesia.,c
OIC-208-14-B,"{'question': 'What is the primary method for diagnosing and monitoring chronic respiratory failure?', 'option_a': 'Functional respiratory investigations', 'option_b': 'Routine blood tests', 'option_c': 'Sputum culture tests', 'option_d': 'Electrocardiogram (ECG)', 'correct_option': 'A'}",Additional examinations,What is the primary method for diagnosing and monitoring chronic respiratory failure?,Functional respiratory investigations,Routine blood tests,Sputum culture tests,Electrocardiogram (ECG),a
OIC-208-04-B,"{'question': 'Which of the following is a sign of pulmonary hypertension (PH)?', 'option_a': 'Jugular turgidity', 'option_b': 'Holosystolic murmur of tricuspid insufficiency', 'option_c': 'Hepatomegaly', 'option_d': 'Oedema of the lower limbs', 'correct_option': 'B'}",Positive diagnosis,Which of the following is a sign of pulmonary hypertension (PH)?,Jugular turgidity,Holosystolic murmur of tricuspid insufficiency,Hepatomegaly,Oedema of the lower limbs,b
OIC-208-06-B,"{'question': 'What is the main purpose of Functional Respiratory Interpretation (FRI) for Chronic Kidney Disease (CKD)?', 'option_a': 'To diagnose asthma in CKD patients', 'option_b': 'To assess lung capacity in obstructive and restrictive cases', 'option_c': 'To measure kidney function in respiratory diseases', 'option_d': 'To identify nutritional deficiencies in CKD patients', 'correct_option': 'B'}",,What is the main purpose of Functional Respiratory Interpretation (FRI) for Chronic Kidney Disease (CKD)?,To diagnose asthma in CKD patients,To assess lung capacity in obstructive and restrictive cases,To measure kidney function in respiratory diseases,To identify nutritional deficiencies in CKD patients,b
OIC-208-11-B,"{'question': 'What is the primary purpose of long-term oxygen therapy (LTO) in patients with chronic respiratory failure?', 'option_a': 'To relieve symptoms of dyspnoea', 'option_b': 'To improve pulmonary hypertension and reduce mortality', 'option_c': 'To treat non-apnoeic nocturnal arterial saturations', 'option_d': 'To increase physical activity levels', 'correct_option': 'B'}",,What is the primary purpose of long-term oxygen therapy (LTO) in patients with chronic respiratory failure?,To relieve symptoms of dyspnoea,To improve pulmonary hypertension and reduce mortality,To treat non-apnoeic nocturnal arterial saturations,To increase physical activity levels,b
OIC-208-02-A,"{'question': 'Which clinical sign is most indicative of obstructive CKD, such as COPD?', 'option_a': 'Exertional dyspnoea', 'option_b': 'Tele-inspiratory crackles', 'option_c': 'Barrel chest', 'option_d': 'Kyphoscoliosis', 'correct_option': 'C'}",Positive diagnosis,"Which clinical sign is most indicative of obstructive CKD, such as COPD?",Exertional dyspnoea,Tele-inspiratory crackles,Barrel chest,Kyphoscoliosis,c
OIC-208-08-A,"{'question': 'Which condition is associated with chronic hypoxic pulmonary vasoconstriction in chronic respiratory failure?', 'option_a': 'Polycythemia', 'option_b': 'Group 3 Pulmonary Hypertension', 'option_c': 'Asthenia', 'option_d': 'Somnolence', 'correct_option': 'B'}",,Which condition is associated with chronic hypoxic pulmonary vasoconstriction in chronic respiratory failure?,Polycythemia,Group 3 Pulmonary Hypertension,Asthenia,Somnolence,b
OIC-208-01-A,"{'question': 'What is the threshold for diagnosing chronic respiratory failure in a stable state?', 'option_a': '70 mmHg PaO2', 'option_b': '60 mmHg PaO2', 'option_c': '80 mmHg PaO2', 'option_d': '50 mmHg PaO2', 'correct_option': 'A'}",Positive diagnosis,What is the threshold for diagnosing chronic respiratory failure in a stable state?,70 mmHg PaO2,60 mmHg PaO2,80 mmHg PaO2,50 mmHg PaO2,a
OIC-208-12-B,"{'question': 'What is one of the benefits for patients with severe CKD (PaO2 < 60 mmHg) under ALD 14?', 'option_a': 'Exemption from co-payment for treatment', 'option_b': 'Automatic eligibility for organ transplant', 'option_c': 'Access to private healthcare services', 'option_d': 'Free medication for all conditions', 'correct_option': 'A'}",Prise en charge,What is one of the benefits for patients with severe CKD (PaO2 < 60 mmHg) under ALD 14?,Exemption from co-payment for treatment,Automatic eligibility for organ transplant,Access to private healthcare services,Free medication for all conditions,a
OIC-208-07-A,"{'question': 'Which clinical sign indicates a severe decompensation in a patient with CKD?', 'option_a': 'PaO2 > 80 mmHg', 'option_b': 'pH > 7.45 with PaCO2 < 35 mmHg', 'option_c': 'PaO2 < 60 mmHg', 'option_d': 'Normal blood gases compared to stable state', 'correct_option': 'C'}",Identifying the emergency,Which clinical sign indicates a severe decompensation in a patient with CKD?,PaO2 > 80 mmHg,pH > 7.45 with PaCO2 < 35 mmHg,PaO2 < 60 mmHg,Normal blood gases compared to stable state,c
OIC-208-03-A,"{'question': 'In the context of pulmonary hypertension (PH) secondary to chronic kidney disease (CKD), how is it primarily classified?', 'option_a': 'Group 1', 'option_b': 'Group 2', 'option_c': 'Group 3', 'option_d': 'Group 4', 'correct_option': 'C'}",,"In the context of pulmonary hypertension (PH) secondary to chronic kidney disease (CKD), how is it primarily classified?",Group 1,Group 2,Group 3,Group 4,c
OIC-208-05-A,"{'question': 'What diagnostic test is used to confirm restrictive chronic kidney disease (CKD) based on lung function?', 'option_a': 'Spirometry with flow-volume curve', 'option_b': 'Plethysmography', 'option_c': 'Blood gas analysis', 'option_d': 'Chest X-ray', 'correct_option': 'b'}",,What diagnostic test is used to confirm restrictive chronic kidney disease (CKD) based on lung function?,Spirometry with flow-volume curve,Plethysmography,Blood gas analysis,Chest X-ray,b
OIC-208-09-B,"{'question': 'Which of the following is a disease of the ventilatory pump that can lead to chronic respiratory failure?', 'option_a': 'COPD', 'option_b': 'Bronchial dilatation', 'option_c': 'Neuromuscular diseases', 'option_d': 'Diffuse infiltrative lung disease', 'correct_option': 'C'}","Physiopathology, Etiologies",Which of the following is a disease of the ventilatory pump that can lead to chronic respiratory failure?,COPD,Bronchial dilatation,Neuromuscular diseases,Diffuse infiltrative lung disease,c
OIC-208-10-B,"{'question': 'Which mechanism is initially responsible for hypoxaemia with normo or hypocapnia in COPD?', 'option_a': 'Alveolar hypoventilation', 'option_b': 'Disease of the pulmonary exchanger', 'option_c': 'Disease of the ventilatory pump', 'option_d': 'Hypercapnia due to CO2 retention', 'correct_option': 'b'}","Physiopathology, Etiologies",Which mechanism is initially responsible for hypoxaemia with normo or hypocapnia in COPD?,Alveolar hypoventilation,Disease of the pulmonary exchanger,Disease of the ventilatory pump,Hypercapnia due to CO2 retention,b
OIC-208-13-B,"{'question': 'What is the recommended oxygen saturation target for hypercapnic patients undergoing oxygen therapy?', 'option_a': 'Below 88%', 'option_b': 'Between 88% and 92%', 'option_c': 'Above 92%', 'option_d': 'Exactly 100%', 'correct_option': 'B'}",Management,What is the recommended oxygen saturation target for hypercapnic patients undergoing oxygen therapy?,Below 88%,Between 88% and 92%,Above 92%,Exactly 100%,b
OIC-202-07-B,"{'question': 'Which of the following situations may lead to a permanent adjustment of targeted treatments?', 'option_a': 'Temporary travel plans', 'option_b': 'Insufficient efficiency of treatment', 'option_c': ""Patient's preference for fewer medications"", 'option_d': 'Routine vaccination schedules', 'correct_option': 'B'}",,Which of the following situations may lead to a permanent adjustment of targeted treatments?,Temporary travel plans,Insufficient efficiency of treatment,Patient's preference for fewer medications,Routine vaccination schedules,b
OIC-202-05-B,"{'question': 'What are the three main areas that must be regularly assessed when monitoring a patient treated with biological or targeted therapy?', 'option_a': 'Treatment effectiveness, tolerance and side effects, compliance with treatment', 'option_b': 'Dietary habits, exercise routine, sleep quality', 'option_c': 'Mental health status, social interactions, lifestyle choices', 'option_d': ""Patient's age, gender, and occupation"", 'correct_option': 'A'}",,What are the three main areas that must be regularly assessed when monitoring a patient treated with biological or targeted therapy?,"Treatment effectiveness, tolerance and side effects, compliance with treatment","Dietary habits, exercise routine, sleep quality","Mental health status, social interactions, lifestyle choices","Patient's age, gender, and occupation",a
OIC-202-06-B,"{'question': 'What is the primary purpose of a pre-therapeutic assessment before initiating targeted treatment?', 'option_a': 'To diagnose new diseases unrelated to the treatment', 'option_b': 'To identify contraindications and assess co-morbidities', 'option_c': ""To solely determine the patient's vaccination status"", 'option_d': 'To prescribe treatment without further tests', 'correct_option': 'B'}",,What is the primary purpose of a pre-therapeutic assessment before initiating targeted treatment?,To diagnose new diseases unrelated to the treatment,To identify contraindications and assess co-morbidities,To solely determine the patient's vaccination status,To prescribe treatment without further tests,b
OIC-202-09-B,"{'question': 'What is the primary source of hematopoietic stem cells (HSC) for allogeneic transplants?', 'option_a': 'Bone marrow', 'option_b': 'Peripheral blood after G-CSF treatment', 'option_c': 'Cord blood', 'option_d': 'Peripheral blood without treatment', 'correct_option': 'B'}",,What is the primary source of hematopoietic stem cells (HSC) for allogeneic transplants?,Bone marrow,Peripheral blood after G-CSF treatment,Cord blood,Peripheral blood without treatment,b
OIC-202-03-B,"{'question': 'What is the primary mechanism by which monoclonal antibodies exert their therapeutic effects?', 'option_a': 'Blocking or activating the function of the recognized molecule', 'option_b': 'Stimulating the hematopoietic system with cytokines', 'option_c': 'Inhibiting abnormal signaling pathways', 'option_d': 'Genetic modification of immune cells', 'correct_option': 'A'}",Physiopathology,What is the primary mechanism by which monoclonal antibodies exert their therapeutic effects?,Blocking or activating the function of the recognized molecule,Stimulating the hematopoietic system with cytokines,Inhibiting abnormal signaling pathways,Genetic modification of immune cells,a
OIC-202-08-B,"{'question': 'What is the primary purpose of autologous HSC transplants?', 'option_a': 'To cure haematological malignancies', 'option_b': 'To reconstitute haematopoiesis after intensive chemotherapy', 'option_c': 'To prevent infection during chemotherapy', 'option_d': 'To increase the concentration of HSC in bone marrow', 'correct_option': 'B'}",Physiopathology,What is the primary purpose of autologous HSC transplants?,To cure haematological malignancies,To reconstitute haematopoiesis after intensive chemotherapy,To prevent infection during chemotherapy,To increase the concentration of HSC in bone marrow,b
OIC-202-02-A,"{'question': 'What is a key characteristic of disease-modifying therapies involving cellular and gene therapies?', 'option_a': 'They involve in vivo modification of somatic cells.', 'option_b': 'They include polyclonal immunoglobulins and monoclonal antibodies.', 'option_c': 'They involve manipulation of cells ex vivo before re-administration.', 'option_d': 'They can modify germline cells, affecting descendants.', 'correct_option': 'C'}",Definition,What is a key characteristic of disease-modifying therapies involving cellular and gene therapies?,They involve in vivo modification of somatic cells.,They include polyclonal immunoglobulins and monoclonal antibodies.,They involve manipulation of cells ex vivo before re-administration.,"They can modify germline cells, affecting descendants.",c
OIC-202-01-A,"{'question': 'What is the primary purpose of targeted therapy in oncology?', 'option_a': 'To use a single treatment for all types of tumors.', 'option_b': 'To guide treatment based on individual tumor characteristics.', 'option_c': 'To replace biotherapies with traditional chemotherapy.', 'option_d': 'To apply the same treatment regardless of genetic information.', 'correct_option': 'B'}",Definition,What is the primary purpose of targeted therapy in oncology?,To use a single treatment for all types of tumors.,To guide treatment based on individual tumor characteristics.,To replace biotherapies with traditional chemotherapy.,To apply the same treatment regardless of genetic information.,b
OIC-202-04-A,"{'question': 'What is the recommended procedure for treating latent tuberculosis in patients undergoing background biological or targeted therapy?', 'option_a': 'Suspend DMARDs until tuberculosis is resolved.', 'option_b': 'Treat with isoniazid and vitamin B6 for nine months, and start DMARDs one month later.', 'option_c': 'Continue DMARDs and treat with antivirals.', 'option_d': 'Treat with antibiotics and continue DMARDs without interruption.', 'correct_option': 'B'}",,What is the recommended procedure for treating latent tuberculosis in patients undergoing background biological or targeted therapy?,Suspend DMARDs until tuberculosis is resolved.,"Treat with isoniazid and vitamin B6 for nine months, and start DMARDs one month later.",Continue DMARDs and treat with antivirals.,Treat with antibiotics and continue DMARDs without interruption.,b
OIC-084-05-B,"{'question': 'What distinguishes normal pressure primary open-angle glaucoma (POAG) from elevated intraocular pressure POAG?', 'option_a': 'Normal pressure POAG is characterized by low IOP and no optic nerve damage.', 'option_b': 'Normal pressure POAG occurs when IOP remains within normal limits but optic nerve damage is present.', 'option_c': 'Normal pressure POAG is diagnosed solely based on elevated IOP without any visual field alterations.', 'option_d': 'Normal pressure POAG is characterized by fluctuating IOP levels throughout the day.', 'correct_option': 'B'}",Positive diagnosis,What distinguishes normal pressure primary open-angle glaucoma (POAG) from elevated intraocular pressure POAG?,Normal pressure POAG is characterized by low IOP and no optic nerve damage.,Normal pressure POAG occurs when IOP remains within normal limits but optic nerve damage is present.,Normal pressure POAG is diagnosed solely based on elevated IOP without any visual field alterations.,Normal pressure POAG is characterized by fluctuating IOP levels throughout the day.,b
OIC-084-13-B,"{'question': 'What is a key predisposing factor for an acute angle closure glaucoma attack?', 'option_a': 'Hyperopia', 'option_b': 'Large anterior chamber', 'option_c': 'Low intraocular pressure', 'option_d': 'Small lens', 'correct_option': 'A'}",Positive diagnosis,What is a key predisposing factor for an acute angle closure glaucoma attack?,Hyperopia,Large anterior chamber,Low intraocular pressure,Small lens,a
OIC-084-02-B,"{'question': 'How does corneal thickness affect the measurement of intraocular pressure (IOP)?', 'option_a': 'Thicker corneas underestimate IOP.', 'option_b': 'Thinner corneas overestimate IOP.', 'option_c': 'Thicker corneas overestimate IOP.', 'option_d': 'Corneal thickness does not affect IOP measurement.', 'correct_option': 'C'}",Positive diagnosis,How does corneal thickness affect the measurement of intraocular pressure (IOP)?,Thicker corneas underestimate IOP.,Thinner corneas overestimate IOP.,Thicker corneas overestimate IOP.,Corneal thickness does not affect IOP measurement.,c
OIC-084-14-A,"{'question': 'Why is an acute attack of angle-closure glaucoma considered a life-threatening emergency?', 'option_a': 'It can cause permanent vision loss within hours if untreated.', 'option_b': 'It can lead to complete blindness in both eyes simultaneously.', 'option_c': 'It can cause irreversible damage to the optic nerve in a few days.', 'option_d': 'It can result in severe headaches that last for weeks.', 'correct_option': 'A'}",Identification of the emergency,Why is an acute attack of angle-closure glaucoma considered a life-threatening emergency?,It can cause permanent vision loss within hours if untreated.,It can lead to complete blindness in both eyes simultaneously.,It can cause irreversible damage to the optic nerve in a few days.,It can result in severe headaches that last for weeks.,a
OIC-084-15-B,"{'question': 'What is the primary emergency treatment for an acute angle closure glaucoma attack?', 'option_a': 'Use of mydriatic eye drops to dilate the pupil', 'option_b': 'Immediate surgical iridectomy without prior medication', 'option_c': 'Administration of IOP-reducing eye drops and systemic agents like acetazolamide', 'option_d': 'Exclusive use of hyperosmolar solutions without monitoring', 'correct_option': 'C'}",Management,What is the primary emergency treatment for an acute angle closure glaucoma attack?,Use of mydriatic eye drops to dilate the pupil,Immediate surgical iridectomy without prior medication,Administration of IOP-reducing eye drops and systemic agents like acetazolamide,Exclusive use of hyperosmolar solutions without monitoring,c
OIC-084-04-B,"{'question': 'What is the primary characteristic of primary open-angle glaucoma (POAG)?', 'option_a': 'Increased production of aqueous humor.', 'option_b': 'Accelerated loss of retinal ganglion cells.', 'option_c': 'Sudden changes in visual acuity.', 'option_d': 'Presence of ocular hypertonia in all cases.', 'correct_option': 'B'}",Physiopathology,What is the primary characteristic of primary open-angle glaucoma (POAG)?,Increased production of aqueous humor.,Accelerated loss of retinal ganglion cells.,Sudden changes in visual acuity.,Presence of ocular hypertonia in all cases.,b
OIC-084-11-B,"{'question': 'What is the primary purpose of laser trabeculoplasty in the treatment of glaucoma?', 'option_a': 'To increase the production of aqueous humour.', 'option_b': 'To enhance the outflow of aqueous humour.', 'option_c': 'To reduce the size of the iridocorneal angle.', 'option_d': 'To perform a full-thickness resection of the sclera.', 'correct_option': 'B'}",,What is the primary purpose of laser trabeculoplasty in the treatment of glaucoma?,To increase the production of aqueous humour.,To enhance the outflow of aqueous humour.,To reduce the size of the iridocorneal angle.,To perform a full-thickness resection of the sclera.,b
OIC-084-09-B,"{'question': 'Why is systematic screening for primary open-angle glaucoma recommended for individuals over the age of 40?', 'option_a': 'Glaucoma is the leading cause of reversible blindness.', 'option_b': 'Glaucoma is only a concern for individuals over 60.', 'option_c': 'Glaucoma is a major public health problem causing irreversible blindness.', 'option_d': 'Screening is unnecessary if intraocular pressure is normal.', 'correct_option': 'C'}",Epidemiology,Why is systematic screening for primary open-angle glaucoma recommended for individuals over the age of 40?,Glaucoma is the leading cause of reversible blindness.,Glaucoma is only a concern for individuals over 60.,Glaucoma is a major public health problem causing irreversible blindness.,Screening is unnecessary if intraocular pressure is normal.,c
OIC-084-08-B,"{'question': 'Which statement is correct regarding the first-line treatment for glaucoma?', 'option_a': 'Prostaglandin eye drops are generally not recommended due to poor tolerance.', 'option_b': 'Beta-blocker eye drops can be used as first-line treatment unless contraindicated.', 'option_c': 'Alpha-adrenergic agonists are always the first choice in treatment.', 'option_d': 'Systemic acetazolamide is the most common first-line treatment.', 'correct_option': 'B'}",Management,Which statement is correct regarding the first-line treatment for glaucoma?,Prostaglandin eye drops are generally not recommended due to poor tolerance.,Beta-blocker eye drops can be used as first-line treatment unless contraindicated.,Alpha-adrenergic agonists are always the first choice in treatment.,Systemic acetazolamide is the most common first-line treatment.,b
OIC-084-10-B,"{'question': 'Which type of medication primarily works by increasing the elimination of aqueous humour in the treatment of glaucoma?', 'option_a': 'Beta-blocker eye drops', 'option_b': 'Alpha-adrenergic agonist eye drops', 'option_c': 'Prostaglandin eye drops', 'option_d': 'Carbonic anhydrase inhibitors', 'correct_option': 'C'}",Management,Which type of medication primarily works by increasing the elimination of aqueous humour in the treatment of glaucoma?,Beta-blocker eye drops,Alpha-adrenergic agonist eye drops,Prostaglandin eye drops,Carbonic anhydrase inhibitors,c
OIC-084-06-B,"{'question': 'Which of the following is a characteristic feature of primary open-angle glaucoma (POAG)?', 'option_a': 'Narrow anterior chamber', 'option_b': 'Painful red eye', 'option_c': 'Open angle on gonioscopy', 'option_d': 'Normal optic nerve head', 'correct_option': 'C'}",Positive diagnosis,Which of the following is a characteristic feature of primary open-angle glaucoma (POAG)?,Narrow anterior chamber,Painful red eye,Open angle on gonioscopy,Normal optic nerve head,c
OIC-084-03-A,"{'question': 'Which of the following is a clearly identified risk factor for developing primary open-angle glaucoma (POAG)?', 'option_a': 'Smoking habits', 'option_b': 'Age over 85', 'option_c': 'Lack of exercise', 'option_d': 'Vitamin deficiency', 'correct_option': 'B'}",Definition,Which of the following is a clearly identified risk factor for developing primary open-angle glaucoma (POAG)?,Smoking habits,Age over 85,Lack of exercise,Vitamin deficiency,b
OIC-084-01-A,"{'question': 'What characterizes primary open-angle glaucoma?', 'option_a': 'Sudden vision loss and eye pain', 'option_b': 'Progressive optic neuropathy with an open iridocorneal angle', 'option_c': 'Swelling of the optic nerve with high intraocular pressure', 'option_d': 'Rapid onset with significant visual field loss', 'correct_option': 'B'}",Definition,What characterizes primary open-angle glaucoma?,Sudden vision loss and eye pain,Progressive optic neuropathy with an open iridocorneal angle,Swelling of the optic nerve with high intraocular pressure,Rapid onset with significant visual field loss,b
OIC-084-12-A,"{'question': 'Which of the following is a symptom of an acute angle-closure glaucoma attack?', 'option_a': 'Deep eye pain and nausea', 'option_b': 'Gradual vision improvement', 'option_c': 'Clear cornea and normal pupil response', 'option_d': 'Normal ocular pressure', 'correct_option': 'A'}",Positive diagnosis,Which of the following is a symptom of an acute angle-closure glaucoma attack?,Deep eye pain and nausea,Gradual vision improvement,Clear cornea and normal pupil response,Normal ocular pressure,a
OIC-084-07-A,"{'question': 'What is the primary focus of treatment for primary open-angle glaucoma (POAG)?', 'option_a': 'Reducing intraocular pressure (IOP).', 'option_b': 'Improving visual acuity.', 'option_c': 'Enhancing color vision.', 'option_d': 'Increasing ocular blood flow.', 'correct_option': 'A'}",Management,What is the primary focus of treatment for primary open-angle glaucoma (POAG)?,Reducing intraocular pressure (IOP).,Improving visual acuity.,Enhancing color vision.,Increasing ocular blood flow.,a
OIC-246-04-B,"{'question': 'What is the primary role of mammography in the investigation of gynecomastia?', 'option_a': 'To confirm all cases of gynecomastia', 'option_b': 'To rule out breast cancer in men', 'option_c': 'To differentiate between gynecomastia and adipomastia', 'option_d': 'To diagnose gynecomastia based on blood tests', 'correct_option': 'b'}",Additional examinations,What is the primary role of mammography in the investigation of gynecomastia?,To confirm all cases of gynecomastia,To rule out breast cancer in men,To differentiate between gynecomastia and adipomastia,To diagnose gynecomastia based on blood tests,b
OIC-246-07-B,"{'question': 'Which complementary examinations are necessary for the etiological diagnosis of gynecomastia?', 'option_a': 'Only blood tests for testosterone levels', 'option_b': 'Hormonal exploration and testicular ultrasound', 'option_c': 'MRI of the hypothalamic-pituitary region', 'option_d': ""Karyotype for Klinefelter's syndrome"", 'correct_option': 'B'}",Complementary examinations,Which complementary examinations are necessary for the etiological diagnosis of gynecomastia?,Only blood tests for testosterone levels,Hormonal exploration and testicular ultrasound,MRI of the hypothalamic-pituitary region,Karyotype for Klinefelter's syndrome,b
OIC-246-06-B,"{'question': 'What percentage of gynecomastia cases are attributed to medicinal causes?', 'option_a': '5-10%', 'option_b': '10-25%', 'option_c': '25-40%', 'option_d': '40-55%', 'correct_option': 'B'}",Etiologies,What percentage of gynecomastia cases are attributed to medicinal causes?,5-10%,10-25%,25-40%,40-55%,b
OIC-246-03-A,"{'question': 'What is a key method to clinically differentiate gynecomastia from adipomastia?', 'option_a': 'Palpation of firm mobile tissue around the nipple', 'option_b': 'Presence of nipple discharge', 'option_c': 'Lymph node investigation', 'option_d': 'Testicular palpation', 'correct_option': 'A'}",Positive diagnosis,What is a key method to clinically differentiate gynecomastia from adipomastia?,Palpation of firm mobile tissue around the nipple,Presence of nipple discharge,Lymph node investigation,Testicular palpation,a
