id,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-342-09-A,Etiologies,Which of the following is a non-cardiac and non-neurological cause of malaise that can lead to partial or total loss of consciousness?,Myocardial infarction,Panic attack,Hypoglycemia,Stroke,C
OIC-342-15-A,Management,What is the appropriate emergency procedure to follow in the presence of a generalized convulsive seizure in an adult?,Attempt to restrain the individual to prevent movement,Place the person in a prone position to facilitate breathing,"Clear the area around the person, place them on their side to maintain an open airway, and call for medical help",Give the person water to help alleviate the seizure,C
OIC-342-03-A,,"During the clinical examination of a patient who has suffered from malaise or loss of consciousness, which of the following is NOT a factor to consider when making an etiological diagnosis?",Presence of a pacemaker or mechanical valve prosthesis.,"Vital signs, such as heart rate and blood pressure in different positions.","Evidence of traumatic lesions, like bruises or fractures.",The patient's dietary preferences and food allergies.,D
OIC-342-16-A,,"What are the first aid treatment steps for an adult experiencing malaise with symptoms of discomfort, loss of consciousness, or coma?",Administer a pain reliever and encourage movement.,Ensure a comfortable resting position and apply a cold compress.,"Safety position, lateral safety position if unconscious, and elevate legs if blood pressure is low.","Offer food and water, and monitor for improvement.",C
OIC-342-13-B,Additional tests,"Which of the following tests is NOT considered a second-line investigation for syncope and lipothymia, according to the provided educational content?",Implantable ECG monitoring,Tilt test,Blood ionogram and creatininemia,Endocavitary electrophysiological study,C
OIC-342-04-A,Positive diagnosis,Which of the following factors is NOT considered in the Higham score for assessing the severity of menorrhagia?,Frequency of bleeding episodes,Duration of bleeding,Loss of consciousness,Blood pressure levels during episodes,D
OIC-342-12-B,Additional examinations,What is the primary purpose of performing an electroencephalogram (EEG) in adults experiencing malaise or loss of consciousness presumed to be of epileptic origin?,To assess cardiovascular health,To evaluate brain wave patterns for epilepsy diagnosis,To measure blood glucose levels,To detect bone fractures,B
OIC-342-08-A,Etiologies,Which of the following is NOT a common neurological cause of malaise with partial or total loss of consciousness?,Hypoglycaemia,Metabolic disorders,Focal intracerebral lesion,Common cold,D
OIC-342-14-A,Identifying the emergency,Which of the following ECG abnormalities within 24 hours most justifies a cardiological opinion for an adult experiencing loss of consciousness during physical effort?,Sinus tachycardia,Complete right bundle branch block,T-wave inversion,Prolonged PR interval,B
OIC-342-01-A,Definition,Which of the following best describes the clinical manifestation associated with syncope?,"Prolonged loss of consciousness lasting several hours, followed by gradual recovery.","Brief, spontaneous loss of consciousness due to transient global cerebral hypoperfusion, with rapid return to normal consciousness.","Synchronous paroxysmal hyperactivity of cortical neurons, causing prolonged loss of consciousness.","Immediate sensation of syncope without actual loss of consciousness, lasting for a few seconds.",B
OIC-342-07-A,Etiologies,Which of the following is a correct cause of syncope (fainting) as described in the educational content?,"Reflex, hypertensive, cardiac","Reflex, hypotensive, cardiac","Reflex, normal blood pressure, neurological","Non-reflex, hypotensive, respiratory",B
OIC-245-24-B,,Which biological assay is systematically performed on newborns in France to aid in the etiological diagnosis of adrenal insufficiency in children?,Measurement of cortisol levels,Determination of 17 OH progesterone,Assessment of thyroid function tests,Evaluation of insulin-like growth factor 1 (IGF-1),B
OIC-245-06-B,,"When diagnosing adrenal insufficiency using the 8-hour ACTH assay, what does a high level of ACTH at 8 o'clock in the morning suggest about the patient's condition?",Primary adrenal insufficiency,Corticotropic insufficiency,Secondary adrenal insufficiency,Normal adrenal function,A
OIC-245-17-B,Positive diagnosis,"When confirming the diagnosis of adrenal insufficiency, which of the following test results indicates primary adrenal insufficiency?",Low or collapsed cortisol levels and elevated ACTH.,Normal or collapsed cortisol levels and elevated ACTH.,Normal cortisol levels and low ACTH.,Low cortisol levels and normal ACTH.,A
OIC-245-13-B,Management,Which of the following is an essential part of therapeutic education for patients with chronic adrenal insufficiency?,Taking hydrocortisone once a week to manage symptoms,Carrying an adrenal insufficiency card with emergency recommendations,Utilizing laxatives and diuretics to regulate electrolyte balance,Avoiding hydrocortisone tablets during travel for reduced risk of side effects,B
OIC-245-08-B,Etiologies,Which of the following is NOT a common clinical feature of primary adrenal insufficiency in adults?,Presence of positive anti-21-hydroxylase autoantibodies.,Bilateral adrenal masses indicative of metastases.,Increased size of adrenal glands in the initial phase of bilateral adrenal tuberculosis.,Bilateral adrenal thrombosis due to antiphospholipid syndrome.,D
OIC-245-10-B,Etiologies,Which of the following is NOT a recognized cause of corticotropic insufficiency in adults and children?,Granulomatosis associated with sarcoidosis,Cranial trauma,Excessive intake of vitamin D,Pituitary surgery,C
OIC-245-16-A,Positive diagnosis,Which of the following is NOT a typical clinical or biological sign of adrenal insufficiency in adults and children?,Hypernatremia and hypokalemia,Digestive disorders such as anorexia and nausea,Confusion and possible convulsive seizures due to hyponatremia and hypoglycemia,Metabolic acidosis,A
OIC-245-05-A,,What does an 8-hour cortisol test indicate in the diagnosis of adrenal insufficiency?,A cortisol level of > 180 ng/ml (500 nmol/l) at 8 o'clock indicates adrenal insufficiency.,A cortisol level of < 50 ng/ml (138 nmol/l) at 8 o'clock indicates adrenal insufficiency.,"If cortisol levels are between < 50 ng/ml (138 nmol/l) and > 180 ng/ml (500 nmol/l) after a stimulation test, it indicates adrenal insufficiency.","If cortisol levels remain > 180 ng/ml (500 nmol/l) after a stimulation test, it indicates no adrenal insufficiency.",D
OIC-245-20-B,Management,"When managing a patient with adrenal insufficiency in a stressful situation, such as surgery, which of the following is the appropriate initial treatment?",Increase fludrocortisone dosage immediately to 100 mg/24 hours.,Administer hydrocortisone IM or IV: 25 mg every 6 hours or 100 mg continuous IV at SAP.,Start treatment with hydrocortisone 'per os' by doubling the usual dose.,Cease all hydrocortisone treatment to avoid overmedication.,B
OIC-245-09-A,Etiologies,What are the two main causes of adrenal insufficiency in adults and children?,Excessive physical exercise and high sodium intake,Prolonged corticosteroid therapy and tumors of the hypothalamic-pituitary region,Viral infections and severe dehydration,Radiation therapy and genetic mutations,B
OIC-245-15-A,Identification of the emergency,What is the immediate course of action for suspected acute adrenal insufficiency in adults and children?,Delay treatment until cortisol and ACTH levels can be measured.,"Begin treatment immediately, even if diagnostic certainty is not yet achieved.",Seek alternative diagnoses before starting any form of treatment.,Administer over-the-counter medication while waiting for a specialist's consultation.,B
OIC-245-11-B,Management,Which corticoid has the highest glucocorticoid activity and the longest biological half-life?,"Hydrocortisone - Glucocorticoid activity: 1, Biological half-life: 8-12 hours","Prednisone - Glucocorticoid activity: 4, Biological half-life: 18-36 hours","Prednisolone - Glucocorticoid activity: 4, Biological half-life: 18-36 hours","Dexamethasone - Glucocorticoid activity: 40, Biological half-life: 36-54 hours",D
OIC-245-21-B,,"In the management of acute adrenal insufficiency triggered by stress, what is the appropriate adjustment to hydrocortisone doses in adults and children?",Increase fludrocortisone doses in both adults and children.,Double the hydrocortisone dose in adults and halve it in children.,Triple the hydrocortisone dose in children and increase it to a minimum of 60 mg per 24 hours in adults.,Maintain normal hydrocortisone doses in both adults and children.,C
OIC-245-19-B,Positive diagnosis,Which of the following conditions is NOT typically associated with acute adrenal insufficiency in adults?,Addison's disease,Bilateral adrenal hemorrhage,Pituitary apoplexy,Cushing's syndrome,D
OIC-245-02-A,Positive diagnosis,Which of the following is a semiological characteristic uniquely associated with primary adrenal insufficiency (peripheral) rather than secondary (central) adrenal insufficiency?,Pallor without anemia,Hyperkalemia and hyponatremia due to salt loss,Hypoglycemia without associated somatotropic insufficiency,Orthostatic hypotension without fatigue,C
OIC-245-18-B,Etiologies,What can cause decompensation in patients with treated adrenal insufficiency?,Consistent hydrocortisone dosage regardless of stressful events,Mild physical exercise,Acute stress or illness such as infection or surgery,Adequate hydration and rest,C
OIC-245-12-A,,"In the management of acute adrenal insufficiency, which of the following is the correct initial treatment plan for a patient?","Administer 50 mg of hydrocortisone IV/IM/SC, and administer potassium supplements.","Administer 100 mg of hydrocortisone IV/IM/SC, and monitor for hyperkalaemia.","Administer 100 mg of hydrocortisone IV/IM/SC, and refill with 0.9% NaCl to compensate for dehydration.","Administer glucose to compensate for hypoglycaemia, and treat the triggering factor.",C
OIC-245-03-A,Positive diagnosis,Which of the following sets of symptoms is characteristic of primary adrenal insufficiency (Addison's disease)?,"Hypertension, weight gain, polyuria, and hypernatremia.","Orthostatic hypotension, tachycardia, vomiting, diarrhea, and hyperkalemia.","Constant high fever, polyuria, hypoglycemia, and normal electrolytes.","Weight gain, polyuria, hypokalemia, and hyponatremia.",B
OIC-245-04-A,Positive diagnosis,Which of the following is a correct description of the clinical and biological signs associated with adrenal insufficiency in adults and children?,Presence of melanoderma and hyperkalemia.,"General signs are more pronounced than in primary adrenal insufficiency, with melanoderma being a key feature.","Asthenia may be the only clinical sign, with hyponatremia without hyperkalemia being a biological sign.",Headaches and chiasmatic compression signs are the primary indicators of adrenal insufficiency.,C
OIC-245-23-A,Positive diagnosis,"Which of the following clinical features is NOT associated with primary adrenal insufficiency in children, based on the educational content provided?",Clitoral hypertrophy in little girls,Abnormal testicles in boys,Persistent cholestatic jaundice,Cardiac arrhythmias,D
OIC-245-25-B,Etiologies,"What is the most common cause of adrenal insufficiency in children, and how is it inherited?","Adrenoleukodystrophy, autosomal dominant","21-hydroxylase deficiency, X-linked recessive","21-hydroxylase deficiency, autosomal recessive","Adrenal cortex hyperplasia, autosomal dominant",C
OIC-245-01-A,Definition,Which of the following best describes primary adrenal insufficiency?,"A condition caused by a rapid deficiency in cortisol production, often leading to an overproduction of aldosterone and adrenal androgen.","A disease resulting from a chronic deficit in the production of cortisol by the adrenal glands, including deficiencies in aldosterone and adrenal androgen.","An acute condition due to a sudden drop in pituitary ACTH, preventing adrenal cortisol production.","A situation where the pituitary gland produces excessive ACTH, causing an overstimulation of adrenal cortisol production.",B
OIC-245-22-B,Physiopathology,What is the primary consequence of a block in the 21 hydroxylase enzyme in the pathophysiology of adrenal insufficiency?,Excess production of cortisol and aldosterone,Deficit of cortisol leading to adrenal insufficiency and aldosterone leading to salt retention,Deficit of cortisol leading to adrenal insufficiency and aldosterone leading to salt loss and dehydration,Accumulation of very long-chain fatty acids in the bloodstream,C
OIC-245-07-A,Additional tests,What does a cortisol measurement of less than 180 ng/ml (500 nmol/l) after administration of Synacthen indicate in an adrenal insufficiency test?,"The cortisol response is normal, suggesting no adrenal insufficiency.",The cortisol response indicates adrenal insufficiency due to lack of response to Synacthen.,The cortisol levels suggest partial adrenocortical insufficiency due to recent surgery.,"The cortisol measurement signifies adrenal atrophy, but not insufficiency.",B
OIC-245-14-B,,Which of the following is NOT a sign indicating an overdose of hydrocortisone in patients with adrenal insufficiency?,Swelling and redness of the face,Edema of the lower limbs,Orthostatic hypotension,Weight gain,C
OIC-107-05-B,Positive diagnosis,Which of the following clinical signs is NOT typically associated with Huntington's disease?,Progressive chorea affecting various parts of the body.,Subcortical-frontal dysexecutive syndrome leading to dementia.,Hyperreflexia and muscle rigidity akin to Parkinson's disease.,"Psychiatric disorders including mood changes, depression, and anxiety.",C
OIC-107-06-A,Positive diagnosis,What is a key characteristic that differentiates simple motor tics from Tourette's syndrome?,Simple motor tics are more severe and impact daily functioning.,Tourette's syndrome involves only vocal tics.,Simple motor tics occur daily and affect socio-professional adaptation.,Simple motor tics are isolated occurrences that generally do not impair daily functioning.,D
OIC-107-03-A,Etiologies,"Which of the following drugs is least likely to induce an abnormal movement disorder such as parkinsonism, chorea, dystonia, or myoclonus?",Neuroleptics (antipsychotics) - Can cause iatrogenic parkinsonian syndrome and dystonia.,L-dopa and dopaminergic agonists - Associated with chorea and peak/mid-dose dyskinesias.,Calcium channel blockers - Not commonly associated with inducing abnormal movements as described.,Serotonin reuptake inhibitors - Can cause myoclonus alongside other listed drugs.,C
OIC-107-07-B,Positive diagnosis,Which of the following is NOT a form of dyskinesia as described in the educational content?,Peak-dose dyskinesias induced by L-dopa in Parkinson's disease.,Akathisia characterized by incessant trampling.,Choreic movements typically seen in Huntington's disease.,Late dyskinesias during prolonged treatment with antipsychotics.,C
OIC-107-02-A,Positive diagnosis,Which of the following descriptions best fits the characteristics of Parkinsonian tremor?,"It is a high-frequency tremor, affecting mainly the head and voice, present during muscle contraction.","It is a low-frequency tremor (4-6 Hz), present at rest, affects distal limbs, lips, or chin, and disappears with movement or sleep.","It is an action tremor, present during target-reaching movements, with a frequency around 3 Hz, and indicates cerebellar problems.","It is a tremor that appears in response to stressful situations, changes frequency during competing tasks, and is associated with psychological fragility.",B
OIC-107-01-A,Positive diagnosis,Which of the following descriptions best characterizes a simple tic?,"A sudden, brief, intermittent, stereotyped movement without purpose, involving an elaborate motor sequence.","A sudden, brief, intermittent, stereotyped movement without purpose, involving just a few muscles.","A continuous, involuntary rhythmic oscillation of a part of the body around its equilibrium.","A sudden, brief, intermittent, stereotyped movement without purpose, associated with internal sensations and increased internal tension.",B
OIC-133-04-A,Positive diagnosis,"Which of the following scales is primarily used to assess an elderly person's ability to perform basic physical activities, and what does a score of 6 represent on this scale?",IADL scale; a score of 6 indicates complete dependence,ADL scale; a score of 6 indicates complete autonomy,MMSE (Mini-Mental State Examination); a score of 6 indicates mild cognitive impairment,Katz scales; a score of 6 indicates severe cognitive impairment,B
OIC-133-05-B,Physiopathology,Which of the following is NOT considered a primary cause of iatrogenic dependence in elderly patients according to the HAS Recommendation?,Immobilization syndrome,Chronic hypertension,Acute confusion,Adverse drug reactions,B
OIC-133-06-B,Positive diagnosis,What are the consequences of dependency for elderly patients and their carers?,"For patients: Improved physical health, increased psychological well-being, and expanded social networks.","For carers: Decreased risk of physical health issues, enhanced psychological health, and increased time for leisure activities.","For patients: Physical reduction in capacity, psychological suffering, and social isolation. For carers: Physical health neglect, psychological exhaustion, and social conflicts.","For patients: Heightened vitality, improved psychological stability, and greater social engagement. For carers: Reduced risk of health issues, psychological resilience, and improved work-life balance.",C
OIC-133-09-B,Care,What type of establishment is specifically designed for elderly people who require comprehensive care due to their high level of dependency?,Independent Living Residences,Établissements de Soins de Longue Durée (Unité de Soins Longue Durée),Establishments Providing Accommodation for the Elderly (EHPA),Accueillant Familiaux,B
OIC-133-03-A,Definition,What does Wood's functional analysis of diseases distinguish?,"Deficiency - A temporary improvement in the function of an organ, apparatus, or system.","Disability - The cause of the anomaly in an organ, apparatus, or system.",Disadvantage - The effect of having more resources than usual for compensating incapacity.,"Deficiency - An anomaly of an organ, apparatus, or system, often symptomatic and equivalent to disease.",D
OIC-133-07-A,,"Which of the following statements about autonomy and dependence in the elderly, based on the provided educational content, is correct?",Financial aid for elderly autonomy is primarily provided by teleassistance companies.,"GIR 1 to 4 indicates a higher degree of independence, for which part of the cost of EHPAD can be funded.",Technical aids available at home for the elderly include wheelchairs and electric scooters.,Paramedical healthcare professionals responsible for elderly care include general practitioners and doctors in care networks.,B
OIC-133-08-A,Taking charge,Which of the following is a legal measure designed to protect an adult who requires advice or supervision for certain civil acts?,Mandat de Protection Future,Habilitation Familiale,Sauvegarde de Justice,Curatelle,D
OIC-133-01-A,Definition,Which of the following best describes the concepts of autonomy and functional dependence in the elderly?,"Autonomy is the ability to perform daily tasks without any help, while functional dependence means relying on others for intellectual decision-making.","Autonomy refers to the freedom and ability to establish one's own laws and self-governance, including intellectual, cognitive, and motor skills. Functional dependence signifies a person's inability to perform daily activities without assistance.","Functional dependence is the capacity to make decisions and act independently, while autonomy indicates the need for others to manage basic daily tasks.","Autonomy and functional dependence both refer to the elderly's ability to live independently, but autonomy is more focused on financial independence.",B
OIC-133-02-B,Definition,Which of the following best describes the Iso-Resource Groups (GIR) classification system for elderly people based on the discriminant variables of the GIR score?,Group 1 includes people with the highest level of autonomy in daily activities.,Group 6 includes the most independent individuals who consistently manage all daily tasks without assistance.,Group 1 comprises the most dependent individuals who often require help with daily activities.,Group 6 consists of elderly people who only require remote communication for alerting purposes.,C
OIC-234-14-A,Additional examinations,"In adult heart failure with haemodynamic origin, which of the following radiographic findings is most consistent with the described semiology in a posteroanterior (PA) chest X-ray?",Vascular redistribution from the periphery to the bases,Clear lung fields with no opacities or Kerley's lines,"Vascular redistribution from the bases to the apices, interstitial oedema with Kerley's B lines, and 'butterfly wing' alveolar opacities extending from the hilum",Unilateral pleural effusion and normal cardiothoracic ratio (CTR),C
OIC-234-22-A,,Which combination of symptoms and conditions is indicative of cardiogenic shock?,"High blood pressure, polyuria, warm skin, normal consciousness","Low blood pressure, oliguria, skin mottling, cyanosis, and consciousness disorders","Elevated cardiac output, clear lungs, warm extremities, euphoria","Normal systolic blood pressure, polyuria, pallor, consciousness disorders",B
OIC-234-03-A,Definition,What is the primary pathophysiological change leading to Cardiogenic Acute Pulmonary Oedema (PAO) in cases of left heart failure?,Decrease in left ventricular filling pressure leading to a reduction in pulmonary capillary pressure.,"Elevation in left ventricular filling pressure causing an increase in pressure in the left atrium and pulmonary capillaries, resulting in transudative pulmonary oedema.",Reduction in left atrial pressure unrelated to changes in pulmonary capillary pressure.,Sudden increase in right ventricular filling pressure leading to pulmonary oedema.,B
OIC-234-05-B,,Which of the following is NOT a characteristic of left heart failure?,Decreased ejection fraction,Increased intrinsic cardiac properties,Desynchronization of ventricular activation,Pulmonary hypertension as a direct consequence,B
OIC-234-09-A,Positive diagnosis,Which of the following clinical signs is typically associated with right heart failure?,Dyspnoea on exertion,Paroxysmal nocturnal dyspnoea,Jugular turgidity,Rest fatigue (Asthenia),C
OIC-234-07-A,Positive diagnosis,Which of the following clinical findings would suggest a non-cardiogenic cause of acute respiratory failure in a patient?,Increased heart rate and chest pain,Wheezing and crackles upon auscultation,Elevated blood pressure and headache,Shortness of breath and palpitations,B
OIC-234-17-A,Emergency identification,Which of the following signs indicates a serious exacerbation of Adult Heart Failure (PAO) in a patient?,Respiratory rate < 12/minute,Systolic blood pressure < 90 mmHg,Laryngeal crackling with normal blood pressure,Orthopnoea with respiratory rate > 30/minute,B
OIC-234-13-B,Additional examinations,Which of the following parameters can transthoracic echocardiography (TTE) NOT directly assess in adult heart failure patients?,Left ventricular ejection fraction (LVEF),Diastolic function and left ventricular filling pressures,Pulmonary artery pressure,Neurological function and cognitive abilities,D
OIC-234-19-A,Management,Which of the following is a recommended component of the management plan for adult heart failure patients according to the provided educational content?,Increase salt intake to 10g per day to improve heart function,Engage in high-intensity workouts to strengthen the heart,Monitor weight regularly and seek advice if there is a sudden gain of 2 to 3 kg,Continue smoking to improve lung capacity and indirectly support heart health,C
OIC-234-10-B,Additional examinations,Which of the following tests is considered the reference test and should be performed in all patients with Congestive Heart Failure (CHF)?,Coronary angiography,Transthoracic echocardiography (TTE),BNP (Brain Natriuretic Peptide) measurement,Cardiac MRI,B
OIC-234-23-B,Management,"Which of the following is the correct initial treatment approach for a patient experiencing cardiogenic shock with blood pressure below 90 mmHg, oliguria, and skin mottling?",Immediate administration of oral diuretics and discharge with outpatient follow-up.,Intra-aortic counterpulsation and emergency heart transplant without further assessment.,"Hospitalization in intensive care, urinary catheter, invasive blood pressure monitoring, and administration of dobutamine.",Administration of levosimendan as a standalone treatment and avoidance of invasive monitoring.,C
OIC-234-08-B,,"According to the threshold values for ejection fraction (LVEF), how is heart failure classified?",Heart failure with reduced LVEF is classified as LVEF ≤ 30%.,Heart failure with preserved LVEF is classified as LVEF ≥ 50%.,Heart failure with moderately impaired LVEF is classified as LVEF between 31% and 40%.,Heart failure with reduced LVEF is classified as LVEF ≤ 40%.,D
OIC-234-12-B,Additional tests,"When interpreting BNP or NT-proBNP levels for the diagnosis of adult heart failure, which of the following statements is correct regarding age-dependent threshold values and the impact of certain conditions and treatments?",BNP levels below 100 pg/ml in a 70-year-old woman with obesity and atrial fibrillation suggest a very likely diagnosis of heart failure.,NT-proBNP levels above 1800 pg/ml in a 75-year-old male without any comorbidities indicate a highly probable diagnosis of heart failure.,"BNP levels above 450 pg/ml in a 65-year-old female with renal insufficiency should be interpreted as indicative of heart failure, unless she is on the ARNI treatment Sacubitril and Valsartan (Entresto®).","Treatment with ARNI (Angiotensin Receptor-Neprilysin Inhibitor) results in decreased BNP concentrations, making it a reliable marker for heart failure diagnosis.",C
OIC-234-18-A,Management,What is the initial emergency treatment for a patient with Acute Onset of Pulmonary Aortic Obstruction (AOAP) presenting with adult heart failure?,Prescription of beta-blockers immediately to reduce heart rate,Hospitalization in a continuous care unit with monitoring and oxygen therapy,Immediate surgical intervention to remove the obstruction,Administration of high-dose aspirin to prevent clot formation,B
OIC-234-11-A,Additional tests,"Which of the following sets of examinations is most appropriate to be conducted urgently in a case of cardiogenic pulmonary artery obstruction (PAO) with signs of adult heart failure, without delaying patient management?","Blood tests for glucose levels, urinalysis, lipid profile, ECG","ECG, troponin, BNP or NT Pro BNP, chest X-ray, blood ionogram (Na+, K+), and arterial blood gas","BMI calculation, dental examination, ECG, and MRI","Electroencephalogram (EEG), carotid ultrasound, blood pressure monitoring, and BNP or NT Pro BNP",B
OIC-234-01-B,Epidemiology,What are the characteristics of adult heart failure epidemiology based on the provided educational content?,"Prevalence of 5-6%, average age of 50-60 years, predominantly female, 5% mortality at one year","Prevalence of 1-2%, average age of 70-80 years, predominantly male, 10% mortality at one year","Prevalence of 3-4%, average age of 60-70 years, evenly distributed between males and females, 20% mortality at one year","Prevalence of 0.5-1%, average age of 80-90 years, predominantly female, 15% mortality at one year",B
OIC-234-21-B,,Which of the following is NOT a main complication of adult heart failure as described in the provided educational content?,Chronic refractory heart failure,Cardiogenic shock leading to multivisceral failure,Acute myocardial infarction,Sudden death due to ventricular rhythm disturbances,C
OIC-234-02-A,Definition,Which of the following statements accurately describes the classification of heart failure based on left ventricular ejection fraction (LVEF)?,Heart failure with reduced ejection fraction (LVEF ≤ 30%) is caused by a failure to fill the left ventricle properly.,"Systolic heart failure occurs when LVEF is exactly 40%, indicating a balance between ejection failure and filling compliance.",Heart failure with preserved ejection fraction (LVEF ≥ 50%) is due to a failure of myocardial contraction and is most responsive to common heart failure treatments.,Heart failure with reduced ejection fraction (LVEF ≤ 40%) results from a failure of myocardial contraction and is generally associated with specific treatment options.,D
OIC-234-20-A,Management,Which of the following is NOT a recommended treatment approach for managing adult heart failure with reduced ejection fraction (EF)?,"Prescribing spironolactone or eplerenone to patients with EF < 35% who remain symptomatic, provided renal function and kalaemia are carefully monitored.","Initiating beta-blockers at a very low dose, gradually increasing it while monitoring blood pressure and heart rate for potential bradycardia or conduction disorders.",Using aldosterone receptor antagonists in patients without considering their renal function or kalaemia levels.,Implementing glifozine inhibitors of sodium-glucose cotransporters type 2 (iSGLT2) regardless of diabetic status or ejection fraction.,C
OIC-234-06-B,,What is a key difference between lesional oedema and cardiogenic pulmonary oedema in the context of adult heart failure?,"Lesional oedema is caused by an increase in pulmonary capillary wedge pressure (PCWP), leading to fluid accumulation in the lungs.",Cardiogenic oedema is characterized by fluid with high protein content due to damage to the alveolar-capillary membrane.,"Lesional oedema occurs due to normal or low pulmonary capillary pressure and increased membrane permeability, while cardiogenic oedema is associated with elevated PCWP.",Cardiogenic oedema involves fluid accumulation in the alveoli due to high interstitial oncotic pressure.,C
OIC-234-16-A,Etiologies,Which of the following is NOT a recognized cause of left heart failure?,Familial dilated cardiomyopathies caused by a gene mutation,Chronic constrictive pericarditis,Right ventricular infarction,Ischaemic heart disease,C
OIC-234-04-A,Definition,Which of the following clinical criteria is NOT typically associated with the diagnosis of cardiogenic shock?,Systolic blood pressure > 100 mmHg,Urine output > 60 mL/h,Cardiac index < 2.2 l/min/m² with capillary pressure > 15 mmHg,Peripheral organ failure,A
OIC-270-05-A,Additional examinations,When should imaging tests be urgently ordered for an adult patient presenting with acute low back pain?,If the patient has a history of simple lumbago,"When pain is resistant to symptomatic treatment, worsening, or accompanied by signs of severity (e.g., fever, neurological deficit)",If the patient's pain originates from a visceral cause and a CT scan is unavailable,For patients with cord torsion,B
OIC-270-01-A,Positive diagnosis,"When examining a patient with acute low back pain, which of the following is NOT a focus of the clinical examination based on the provided educational content?",Palpation of the spine to identify painful points and stiffness,Neurological examination to rule out radiculalgia or cauda equina syndrome,Inspection for cellulo-myalgic syndrome opposite painful areas,Blood pressure measurement to directly assess the cause of low back pain,D
OIC-270-07-B,,Which of the following factors is considered a black flag contributing to the chronicity of acute low back pain?,Regular physical exercise,Positive family relationships,Professional conflict and dissatisfaction at work,Access to accurate health information,C
OIC-270-03-A,Identifying an emergency,Which of the following is NOT a sign of severity indicating an emergency in acute low back pain?,Febrile nephritic colic with clinical signs of sepsis,Oligo-anuria and acute renal failure,Hyperalgesic nephritic colitis resistant to medical treatment,Mild muscle soreness and temporary discomfort,D
OIC-270-04-A,Etiologies,Which of the following is the primary clinical sign associated with renal colic?,Bilateral lumbar pain with urinary signs,Unilateral lumbar pain with oblique distal and anterior radiation towards the homolateral iliac fossa,Pain on palpation of the spine and paravertebral muscle masses,Acute fever and chills without lumbar pain,B
OIC-270-02-A,Etiologies,Which of the following is NOT typically considered a cause of acute low back pain as per the provided educational content?,Degenerative changes in the vertebrae,Infectious causes such as bacterial infection,Spondyloarthritis,Myocardial infarction,D
OIC-270-06-A,Additional tests,"In the context of acute low back pain, which of the following sets of biological tests should be ordered with urgency when a serious secondary cause is suspected?","CBC, creatininemia, blood ionogram, CRP, calcemia","Urological, vascular and cardiological, gynaecological","Pulmonary, neurological, arterial blood gas","D-dimer, proteinuria, pregnancy test, blood group",A
OIC-032-04-B,Management,Which of the following is NOT a correct pairing of neonatal screening indicators and the associated disorder?,Elevated TSH blood levels - Congenital Hypothyroidism,Increased immunoreactive trypsin (IRT) blood levels - Cystic Fibrosis,Elevated 17-OH-progesterone blood levels - Phenylketonuria,Haemoglobin electrophoresis showing a specific HbS band - Sickle Cell Disease,C
OIC-032-06-A,Care,"What are the recommended practices for a mother regarding breastfeeding after her newborn's birth, according to WHO guidelines?",Begin breastfeeding after the first month to allow the mother's milk to come in.,Introduce formula supplementation to ensure the baby gets enough nutrition.,Initiate breastfeeding within the first hour of life and offer breastfeeding on demand.,Start breastfeeding only after the mother has stopped smoking and alcohol consumption.,C
OIC-032-07-B,Positive diagnosis,Which of the following maternal risk factors is NOT typically associated with an increased risk of neonatal bacterial infection (NBI)?,Maternal colonization with Group B Streptococcus (GBS),History of neonatal GBS infection,Maternal fever > 38.0°C intrapartum or within 2 hours of delivery,Maternal consumption of prenatal vitamins,D
OIC-032-05-B,,"During the assessment and care of a term newborn, which of the following screening tests is NOT typically performed as part of the standard protocol?",Hearing screening using induced acoustic emission tests (EAPT),"Visual screening including examination of eyelids, eyeballs, and pupils",Blood glucose level test to assess for diabetes,Hip examination to check for Congenital Dislocation of the Hip (CDH),C
OIC-032-08-B,Positive diagnosis,Which of the following statements about cleft palate is correct?,Cleft palate occurs in approximately 1 in 1000 births and is always syndromic.,Cleft palate can only be diagnosed postnatally through clinical examination.,Cleft palate affects approximately 1 in 2000 births and can be either isolated or syndromic.,Cleft palate exclusively involves the uvula and cannot be combined with other forms.,C
OIC-032-03-B,Positive diagnosis,What are the essential initial care steps for a newborn in the delivery room?,"Administering vaccines immediately, placing the infant in a crib, and ensuring the room temperature is above 75°F.","Clamping and cutting the cord, preventing hypothermia by drying and covering with a cap, encouraging skin-to-skin contact (if conditions allow), initiating breastfeeding during the first hour, assessing the Apgar score, and fitting identification bracelets.","Immediately bathing the infant, starting formula feeding if breastfeeding is not possible, and measuring the infant's height and weight after one week.","Checking the infant's blood type, administering an umbilical vein catheter, and waiting for the parents to decide on resuscitation procedures.",B
OIC-032-01-B,Positive diagnosis,"During the initial clinical examination of a newborn, which of the following signs would indicate a positive adaptation to extra-uterine life according to the Apgar score parameters?",Heartbeat of less than 100/minute,Respiratory movements are slow and irregular,"Muscle tone is strong, with active movements (quadriflexion)",Overall body coloring is pale with blue tips,C
OIC-032-02-B,Positive diagnosis,Which of the following is NOT indicative of a maturing term newborn's neurological development?,Active tone demonstrated by full sit-up,Presence of archaic reflexes such as the sucking and moro reflexes,Spontaneous quadriflexion posture indicating flexed posture,Persistence of the moro reflex beyond 4 months of age,D
