id,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-191-08-B,Complementary examinations,Which of the following is the correct sequence of complementary examinations to be carried out in a febrile neutropenic patient after 48 hours of antibiotic therapy if the fever persists?,"Peripheral aero-anaerobic blood cultures, ECBU, CBC, and CT scan.","ECBC, stool culture, CRP, and CT scan.","Aspergillosis antigenemia, B-D glucans, mycological blood cultures, and CT scan.","Chest X-ray, TP TCA fibrinogen, renal and hepatic function tests, and ECBC.",C
OIC-191-09-B,Management,Which of the following is the appropriate antibiotic treatment strategy for a patient with febrile neutropenia who meets the criteria for oral antibiotic therapy?,Initiate intravenous antibiotic therapy with piperacillin/tazobactam and add an aminoglycoside.,Administer oral antibiotic therapy with amoxicillin/clavulanic acid and ciprofloxacin.,Continue intravenous antibiotic therapy with cefepime for at least 48 hours after apyrexia.,Maintain intravenous antibiotic therapy with vancomycin and add an aminoglycoside.,B
OIC-191-10-B,Management,"What is the recommended initial antibiotic therapy for an asplenic patient presenting with unexplained fever, and why is it urgent?","Amoxicillin, because it is a broad-spectrum antibiotic.","Cefotaxime, because it is active against encapsulated bacteria and OPSI is a risk.","Azithromycin, because it is effective against a wide range of bacteria.","Vancomycin, because it is used for severe infections.",B
OIC-191-07-B,Etiologies,Which of the following is NOT a common cause of infection in immunocompromised patients with neutropenia?,Aspergillus in cases of deep and prolonged neutropenia,Neisseria meningitidis due to complement deficiencies,Streptococcus pneumoniae as part of humoral immunity deficiencies,Staphylococcus aureus in the presence of catheters,D
OIC-191-11-B,,"Which of the following is a recommended practice for vaccinating immunocompromised patients, according to the educational content provided?",Administer live attenuated vaccines immediately before starting immunosuppressive treatment.,Vaccinate with live attenuated vaccines if CD4 count is above 0.2 G/L.,Ensure that the vaccination schedule is up to date and administer an annual influenza vaccine.,Avoid all vaccinations due to the high risk of developing vaccine disease.,C
OIC-191-03-A,Positive diagnosis,"When conducting a clinical examination of an immunocompromised patient with fever, which of the following is NOT a recommended step in the process?","Measuring blood pressure, heart rate, respiratory rate, and temperature.",Assessing for signs of pain in thoracic and abdominal areas.,Listening for crepitus during pulmonary auscultation.,Checking for the presence of a rash on the integuments.,D
OIC-191-06-A,Identification of urgency,"In an immunocompromised patient presenting with fever, which of the following is the most appropriate initial approach to management?",Wait for additional symptoms to develop before starting antibiotic therapy.,Start broad-spectrum antibiotic therapy immediately after taking appropriate microbiological samples.,Administer antiviral medication as fever is always caused by a viral infection in immunocompromised patients.,Recommend over-the-counter fever reducers and monitor the patient's temperature.,B
OIC-191-01-A,Definition,What is the correct definition of febrile neutropenia in an immunocompromised patient?,Fever and PNN > 1500/mm³,Fever ≥38°C on one occasion and PNN < 500/mm³,"Fever ≥38°C on two occasions or for more than 1 hour, and PNN < 500/mm³",Any temperature ≥38.3°C with PNN > 0.5G/L,C
OIC-191-05-A,,Which of the following is NOT considered a primary infectious entry point for fever in an immunocompromised patient?,Respiratory tract,Digestive tract (mouth to anus),Skin via peripheral and central venous catheter,Urinary tract,D
OIC-226-07-A,,"What is the primary diagnostic criterion for Deep Vein Thrombosis (DVT) using a Venous Doppler Ultrasound, and what are some limitations of this examination?",Diagnosis based on vein coloration; limitations include patient allergies to ultrasound gel.,Diagnosis based on vein elasticity; limitations include the inability to perform the test on patients with skin conditions.,Diagnosis based on inability to compress the vein; limitations include difficulties accessing the venous network due to factors like obesity.,Diagnosis based on blood flow speed; limitations include the requirement for the patient to be in a supine position for extended periods.,C
OIC-226-09-A,,Which of the following criteria indicates a patient with pulmonary embolism (PE) can be managed as an outpatient?,"Systolic blood pressure (SBP) < 90 mmHg or a fall in SBP ≥ 40 mmHg for more than 15 minutes, without another cause.",sPESI score = 0 and no cardiac repercussions.,High intermediate severity PE with immediate intensive care unit monitoring.,Presence of cardiac dysfunction markers or imaging.,B
OIC-226-04-A,Positive diagnosis,Which of the following is NOT a clinical sign suggestive of Deep Vein Thrombosis (DVT)?,Unilateral oedema,Basi- or latero-thoracic pain,Spontaneous pain in the lower limb,Superficial venous dilatation in the absence of varicose veins,B
OIC-226-01-A,,What is the primary distinction between proximal Deep Vein Thrombosis (DVT) and distal DVT?,"Proximal DVT occurs in the upper limbs, while distal DVT occurs in the lower limbs.","Proximal DVT involves the collecting trunks or muscle veins, while distal DVT occurs in the popliteal and suprapopliteal regions.",Proximal DVT is less severe than distal DVT and does not require medical intervention.,Proximal DVT is associated with a lower risk of pulmonary embolism (PE) compared to distal DVT.,B
OIC-226-05-A,,What is the immediate management strategy for a patient diagnosed with a high-risk pulmonary embolism (PE)?,Perform a D-dimer assay and initiate anticoagulation therapy.,Administer fibrinolysis in the absence of absolute contraindication and start anticoagulation by HNF until patient stabilization.,"Conduct a thoracic angioscanner immediately, regardless of the patient's hemodynamic state.",Prescribe bed rest and monitor the patient's condition without immediate intervention.,B
OIC-226-13-A,,Which of the following is NOT a method of preventing venous thromboembolism (VTE) as described in the educational content?,Regular physical exercise and maintaining hydration,Use of intermittent pneumatic compression devices,Administration of anticoagulants in prophylactic doses,Prescribing antibiotics to prevent blood clot formation,D
OIC-226-14-B,,"What is the recommended minimum duration of anticoagulant treatment for a patient with proximal deep vein thrombosis (DVT) or pulmonary embolism (PE), and what factors may influence the decision to prolong this treatment?",1 month; presence of a transient favoring factor,3 months; strong identified transient favoring factor or unprovoked condition,"6 months; recurrent DVT or PE, cancer, or pregnancy",9 months; renal insufficiency or elderly patients,B
OIC-226-06-A,,"When considering the use of D-dimer levels for the diagnosis of pulmonary embolism (PE), which of the following statements is correct regarding age-adjusted thresholds?",D-dimer levels above 500 µg/L in patients under 50 years of age confirm the diagnosis of PE.,D-dimer levels below the age-adjusted threshold of [age × 10] µg/L in patients over 50 years of age can rule out PE if clinical probability is low.,Age-adjusted thresholds for D-dimer levels are used to diagnose DVT in patients of all ages.,D-dimer levels are not relevant for diagnosing PE in patients with severe or high-probability clinical scenarios.,B
OIC-226-03-B,,Which of the following factors is NOT part of Virchow's triad that contributes to the development of deep vein thrombosis (DVT)?,Venous stasis,Endothelial damage,Hypercoagulability,Hypertension,D
OIC-226-18-B,,"What is the recommended initial treatment for superficial venous thrombosis (SVD) in the lower limb, and what diagnostic procedure is advised to confirm the diagnosis and assess the extent of the condition?",Anticoagulant treatment with warfarin; magnetic resonance imaging (MRI),Elastic compression; venous Doppler ultrasound of the lower limbs,Immediate surgery; computed tomography (CT) scan,Antibiotic therapy; venography,B
OIC-226-17-B,,"Before discontinuing anticoagulant treatment for pulmonary embolism (PE), which condition must be ruled out to prevent further complications?",Hypertension (HT-123),Dyspnoea (SD-162),Tachycardia (TR-204),Bradycardia (BR-305),B
OIC-226-02-A,Etiologies,Which of the following is considered a Major Persistent Risk Factor for deep vein thrombosis and pulmonary embolism?,Lower limb fracture within the last 3 months,Active or treated cancer,Prolonged travel (plane > 6 hours),Injury to a non-patellar lower limb with reduced mobility ≥ 3 days,B
OIC-226-11-A,,"In the management of Deep Vein Thrombosis (DVT) of the lower limbs, when is class 3 elastic compression indicated and under what condition should it not be used?",Indicated during the acute phase to reduce oedema and pain; should not be used if the ankle systolic pressure index is greater than 0.60.,Indicated during the acute phase to reduce oedema and pain; should not be used if the ankle systolic pressure index is less than 0.60.,Indicated for a minimum of 6 months to prevent post-thrombotic syndrome; should not be used if the patient has a history of allergic reactions to compression garments.,Indicated for a minimum of 6 months to reduce post-thrombotic syndrome; should not be used if the patient is currently experiencing an acute phase of DVT.,B
OIC-226-08-A,Additional tests,Which of the following statements about the diagnostic tests for pulmonary embolism (PE) is correct?,"Ventilation-Perfusion Scintigraphy is conclusive in all cases, even with underlying respiratory pathology.",Trans-Thoracic Cardiac Echography can definitively rule out PE if the cardiac ultrasound is normal.,Angio-CT is contraindicated in cases of allergy to contrast products or severe renal insufficiency.,A high scintigraphic probability in Ventilation-Perfusion Scintigraphy rules out the diagnosis of PE.,C
OIC-226-10-A,,Which of the following is NOT a recommended first-line treatment for non-severe pulmonary embolism (PE)?,"Direct Oral Anticoagulants (Rivaroxaban, Apixaban)",Low Molecular Weight Heparin (LMWH) / Fondaparinux - VKA Relay,Unfractionated Heparin (UFH),Warfarin,D
OIC-226-16-B,,"What are the long-term complications of Deep Vein Thrombosis (DVT) and Pulmonary Embolism (PE), and how are they assessed?","Post-thrombotic syndrome (PTS) and pulmonary arterial hypertension (PAH), assessed using the Villalta score and ECG respectively.","Chronic venous insufficiency and left heart failure, assessed using the Villalta score and echocardiogram respectively.","Post-thrombotic syndrome (PTS) and right heart failure, assessed using the Villalta score and ECG respectively.","Iliofemoral thrombosis and pulmonary arterial hypertension (PAH), assessed using the Villalta score and chest X-ray respectively.",A
OIC-226-12-A,,Which of the following contraceptive methods is contraindicated for a patient with a history of deep vein thrombosis (DVT) or pulmonary embolism (PE)?,Combined oral contraceptives containing both oestrogen and progestogen,Progestogen-only pills,Intra-uterine device (IUD),Micro-progestogen pills,A
OIC-226-15-B,Etiologies,"When assessing a patient with a suspected case of deep vein thrombosis (DVT) or pulmonary embolism (PE), which of the following steps is recommended as the initial approach?",Immediate administration of anticoagulant therapy,Conducting a thorough clinical examination and routine biological tests,Scheduling a PSA test for all patients regardless of gender,Referring the patient for immediate cancer screening,B
OIC-056-02-A,Definition,Which of the following best describes a child with multiple disabilities?,"A child with a single sensory impairment, such as hearing loss.",A child with a motor impairment that improves over time and does not affect other areas of functioning.,"A child with early cerebral dysfunction leading to irreversible consequences in motor, perceptive, cognitive efficiency, and social relationships, requiring dependency on others.",A child with a temporary psychiatric disorder that does not impact their physical or cognitive abilities.,C
OIC-056-06-A,Definition,What is the primary purpose of the personalized compensation plan (PPC) for school-age children with disabilities in the MDPH system?,To assess the child's academic performance and provide scholarships.,To draw up a personalized schooling plan (PPS) by a multidisciplinary team.,To determine the child's eligibility for financial benefits.,To assign the child to a specific care facility based on their main impairment.,B
OIC-056-01-A,Definition,"According to the International Classification of Functioning (ICF) and the Convention on the Rights of Persons with Disabilities (CRPD), which of the following best describes the situation of a child with a disability?",A child with a disability is unable to participate in any activities typical for their age group due to their impairments.,"A child with a disability has one or more impairments that may affect their ability to engage in typical activities and participation for their age group, but they still have the same rights as other children.",A child with a disability is excluded from education and social inclusion because of their impairments.,A child with a disability's participation in family and school activities is solely dependent on the level of musculoskeletal growth.,B
OIC-056-08-B,Etiologies,"When applying an aetiological approach to disability, which of the following factors is NOT considered in the orientation and care process?","The systems affected by the disability (central or peripheral motor impairment, sensory impairment, cognitive impairment)","The age of onset of the disorders (antenatal, neonatal, post-natal)",The patient's favorite color,"The course of the disorders (stability, improvement, regression)",C
OIC-056-04-A,Support,"Which of the following best represents the triple support model for caring for a disabled child, as outlined in the educational content?","Medical treatment, legal advocacy, and financial planning","Therapeutic intervention, educational accommodations, and social integration","Psychological counseling, specialized schooling, and community service","Rehabilitation services, individual tutoring, and social media support",B
OIC-056-03-A,Positive diagnosis,"When conducting a functional assessment of a disabled child, which of the following principles is emphasized according to the provided educational content?",Sole reliance on 'frank' clinical examination without family involvement.,"Assessment based only on the child's chronological age, ignoring ICF-based factors.","Multidisciplinary and coordinated functional assessment considering the child's and family's needs, including environmental and personal factors.",Regular assessments are unnecessary if the child shows typical development.,C
OIC-056-05-A,Taking charge,"Which of the following best describes the multidisciplinary approach to the care of a disabled child, as outlined in the educational content?","The care plan focuses solely on medical interventions, such as medication and surgery, to address the child's disability.","The care plan includes only rehabilitation professionals, such as physiotherapists and occupational therapists, to improve the child's physical abilities.","The care plan integrates medical, rehabilitation, and psychological aspects, involving various professionals to address the child's needs comprehensively.","The care plan is managed exclusively by the family, without any professional intervention or support.",C
OIC-056-07-B,Epidemiology,Which of the following is the leading cause of motor disability in children in France?,Trisomy 21,Foetal Alcohol Syndrome,Dyslexia and Dysorthographia,Cerebral Palsy,D
OIC-056-09-B,,Which of the following is NOT a schooling arrangement for a disabled child according to the provided educational content?,Enrolment in a reference school as per the 'Projet personnalisé de scolarisation' (PPS).,Participation in distance learning (CNED) when other arrangements are not feasible.,Attendance in a specialized environment's teaching units (UE) for children under the age of 6.,Integration into mainstream schools without any specific support or plan.,D
OIC-254-04-A,Positive diagnosis,Which of the following groups is considered at nutritional risk during pregnancy due to factors such as lifestyle choices and medical history?,Middle-aged women with a balanced diet and no history of addiction,Teenage girls with restrictive or unbalanced diets,Women with a history of regular exercise and no chronic illnesses,Older women with a well-managed diabetes condition,B
OIC-254-02-B,Physiopathology,What is the recommended weight gain during pregnancy for a woman with a pre-pregnancy BMI of 22 kg/m²?,5 - 9 kg,7 - 11.5 kg,11.5 - 18 kg,12.5 - 16 kg,D
OIC-254-05-A,Management,"During pregnancy, which of the following supplementation recommendations is accurate according to the French National Authority for Health (HAS)?",Iron supplementation of 50 mg per day for all pregnant women.,"Vitamin D supplementation of 100,000 IU per os in a single dose at the end of the 2nd trimester for all pregnant women.","Calcium supplementation of more than 1000 mg per day, equivalent to 3 to 4 dairy products, for all pregnant women.",Iron supplementation of 50 mg per day only for patients with anemia proven by CBC or low ferritin levels.,D
OIC-254-01-B,Physiopathology,"During pregnancy, how do the nutritional needs of pregnant women change, and what might be necessary to meet these needs?","Energy requirements decrease by 70, 260, and 500 kcal/day in the 1st, 2nd, and 3rd trimesters, respectively; dietary intake alone is sufficient for all vitamins and minerals.","Energy requirements increase by 70, 260, and 500 kcal/day in the 1st, 2nd, and 3rd trimesters, respectively; dietary intake alone may not cover the needs for vitamins A, B9, C, D, iron, and iodine.",Energy requirements remain constant throughout pregnancy; dietary intake alone is sufficient for all vitamins and minerals.,"Energy requirements increase by 70, 260, and 500 kcal/day in the 1st, 2nd, and 3rd trimesters, respectively; supplements are unnecessary as dietary intake alone covers all nutritional needs.",B
OIC-254-06-A,Management,"Which of the following foods should pregnant women, especially those who are non-immune, avoid to reduce the risk of food-borne infections like listeriosis and toxoplasmosis?",Cooked poultry and well-done steaks,"Pressed cooked cheeses (e.g., Gruyère, Comté)",Raw or undercooked meats and soft cheeses with bloomy or washed rinds,Boiled vegetables and pasteurized milk,C
OIC-254-03-B,Physiopathology,"What is the recommended daily intake of folic acid for pregnant women to prevent spina bifida, and when should it be started?","400 µg/day, starting 4 weeks before conception","400 µg/day, starting 28 days before conception","800 µg/day, starting 28 days before conception","200 µg/day, starting immediately after conception",B
OIC-254-07-A,Taking charge,Which of the following is the best dietary advice for pregnant women based on the nutritional content provided?,"Consume one soy-based food daily and avoid all fish, including wild predatory fish.","Limit consumption of highly bioaccumulative freshwater fish to once every two months and avoid swordfish, marlin, siki, shark, and lamprey.",Refrain from consuming products enriched with phytosterols or phytostanols and limit soy-based foods to one per day.,"Eat a variety of fish species, origins, and methods of supply, but consume swordfish, marlin, siki, shark, and lamprey regularly.",C
OIC-009-15-B,,"What is the primary purpose of Prenatal Diagnosis (PND) as defined by the Bioethics Act of 1994, and how does it relate to the ethical considerations surrounding Non-Invasive Prenatal Screening (NIPS)?",To enhance the physical development of the foetus by detecting any genetic anomalies.,"To detect a particularly serious condition in the embryo or foetus in utero, allowing parents to make informed decisions regarding pregnancy termination and medical management.","To ensure that all pregnancies are carried to term, regardless of detected conditions.","To provide a definitive diagnosis of all genetic conditions in the foetus, leading to immediate medical intervention.",B
OIC-009-09-B,Definition,"Which of the following best describes the concept of vulnerability in the context of medical ethics, according to the provided educational content?",Vulnerability is solely a medical condition that patients must overcome to regain autonomy.,"Vulnerability refers to the inherent weakness of patients that doctors must protect, without considering the patient's autonomy or relational aspects.","Vulnerability is a relational capacity essential in the care relationship, involving both patients and caregivers, and emphasizes the importance of considering patients as capable subjects.","Vulnerability is a term used to describe the economic and social status of patients, which determines the level of care they receive.",C
OIC-009-13-A,Management,"Which of the following best represents the ethical considerations surrounding the right to voluntary termination of pregnancy in France, as outlined in the educational content?","The right to abortion is solely a matter of personal freedom, without any ethical implications.","The right to abortion is a compromise between different moral conceptions of human life, ensuring respect for the individual while considering the potential human personhood of the embryo.","The right to abortion is primarily a 'public health' policy, with no consideration given to the moral or philosophical debates surrounding the beginning of human life.","The right to abortion is universally recognized and uncontested, with no need for safeguards or regulations.",B
OIC-009-11-A,,Which of the following statements accurately describes the difference between guardianship and curatorship in medical ethics?,"Guardianship allows the protected person to perform all acts independently, while curatorship requires a guardian for all important decisions.",Guardianship and curatorship both involve the complete removal of the protected person's autonomy in all aspects of life.,"Guardianship imposes greater constraints than curatorship, requiring a guardian for important acts, while curatorship allows the protected person more autonomy.","Curatorship is a temporary measure used only in medical emergencies, whereas guardianship is a permanent solution for individuals with disabilities.",C
OIC-009-22-B,Support,Which of the following statements accurately reflects the requirements for obtaining informed consent under the French law on research involving the human person (Jardé Law)?,Informed consent must be obtained orally for all types of research.,Informed consent is not necessary for non-interventional research.,"Informed consent must be free, informed, and expressed, and given in writing for interventional research involving an intervention not justified by usual care.","Subjects can be compensated for participation in research, with no ceiling on the amount.",C
OIC-009-07-A,,"In the context of medical ethics, what is the primary legal requirement when a patient refuses treatment?",The doctor must respect the patient's decision without further discussion.,The doctor must provide the treatment regardless of the patient's wishes.,The doctor must inform the patient of the consequences of refusal and seek to understand the reasons behind it.,The doctor must report the patient to legal authorities for non-compliance.,C
OIC-009-12-B,Support,Who is eligible to apply for a protective measure according to the provided educational content?,Any adult over the age of 18,"The adult concerned, their spouse, a relative, or a person with whom the adult has a 'close and stable relationship'",Only the public prosecutor,Only the person already exercising a legal protection measure,B
OIC-009-14-B,,Which of the following statements accurately reflects the legal provisions for medical termination of pregnancy (IMG) in the provided educational content?,Termination of pregnancy for medical reasons must be performed within the first trimester and requires the woman's consent.,Termination of pregnancy for medical reasons can occur at any time during the pregnancy if continuing it would seriously endanger the woman's health or if the unborn child has a condition recognized as incurable.,Termination of pregnancy for medical reasons is only allowed if the woman is under 18 years of age.,"Termination of pregnancy for medical reasons requires a unanimous decision from a multidisciplinary team, without the woman's consent.",B
OIC-009-16-B,Management,Which of the following statements accurately reflects the ethical considerations surrounding preimplantation genetic diagnosis (PGD) as described in the educational content?,"PGD is universally accepted for selecting the sex of an embryo for personal convenience, as it aligns with ethical principles of autonomy and non-maleficence.","PGD is primarily used for prenatal diagnosis of serious conditions in embryos and fetuses, and its use for sex selection is considered a violation of gender equality principles.","In France, PGD is permitted for selecting embryos immunologically compatible with a sick sibling, but only when there is a high probability of a child being born with a serious, incurable genetic disease.",The CCNE supports the use of PGD for sex selection as it helps balance family gender ratios and does not pose societal risks or eugenics.,C
OIC-009-18-A,,"Which of the following best describes the principle of ""double effect"" as it relates to end-of-life care under the Claeys-Léonetti law?",The law permits the administration of treatments that intentionally hasten death to relieve suffering.,"The law allows for deep and continuous sedation causing altered consciousness until death, with analgesia, if it is the primary intention to relieve suffering, even if it may shorten life.",The law mandates that all life-sustaining treatments must be continued until the patient's natural death occurs.,"The law requires that all patients must be kept alive at all costs, regardless of their suffering or quality of life.",B
OIC-009-24-B,Management,Which of the following statements accurately reflects the process of organ donation from a deceased person according to the provided educational content?,"Organ donation can proceed without the agreement of the Public Prosecutor, as long as the patient is in a state of encephalic death.","Organ donation is prohibited if there is a medico-legal obstacle, regardless of the patient's state of death.","Organ donation requires the agreement of the Public Prosecutor, and the removal must not interfere with areas necessary for autopsy.","Organ donation is only possible if the patient is in cardiac arrest, and the body must be rapidly sampled.",C
OIC-009-23-A,,Which of the following principles is NOT part of the French law on organ donation?,Consent must be explicitly given by the donor for each organ donation.,Organ donation is presumed to be consented to unless the donor has expressed refusal.,Anonymity between donor and recipient is maintained to protect privacy.,The role of the Agence de la Biomédecine includes managing the waiting list and allocating transplants.,A
OIC-009-10-B,Definition,Which of the following statements accurately reflects the rights of adults under guardianship in medical decision-making?,The guardian has the sole authority to make all medical decisions without seeking consent from the protected adult.,"The protected adult's consent is not required for medical procedures, as the guardian's decision is final.",The guardian must seek the protected adult's consent for medical decisions when they are able to express their wishes and participate in decisions.,"The protected adult has no right to participate in medical decisions, and the guardian's consent is always sufficient.",C
OIC-009-21-A,Definition,Which of the following principles is NOT part of the ethical guidelines for biomedical research involving humans?,Beneficence - ensuring the research benefits society and assessing risks and benefits.,Non-maleficence - avoiding harm and halting research with significant harmful effects.,Autonomy - respecting the individual's capacity to make informed decisions about their participation in research.,Exploitation - using participants for research without their informed consent or for disproportionate benefits to the researchers.,D
OIC-009-03-A,Definition,What is the primary purpose of the Code of Medical Ethics?,To serve as a legal document for prosecuting medical malpractice.,To outline the regulatory provisions governing professional practice for doctors.,To provide a historical account of medical ethics since 1825.,To act as a binding contract between patients and doctors.,B
OIC-009-01-A,Definition,"In the context of medical ethics, which of the following best describes the role of ethics in decision-making processes?",Ethics serves as a strict set of legal rules that must be followed without question.,"Ethics is a process of reflection and analysis that aids in making decisions by considering moral principles, societal values, and scientific data.","Ethics is solely concerned with the maximization of knowledge about the consequences of actions, without regard to societal values or individual rights.",Ethics is a branch of science that provides definitive answers to moral dilemmas in medicine.,B
OIC-009-25-B,Definition,Which of the following statements accurately reflects the eligibility criteria for living organ donors according to the provided educational content?,Only biological parents of the recipient can be living donors.,Living donors must have a minimum of two years of shared living experience with the recipient.,Living donors are restricted to individuals over the age of 65.,Living donors must be related by blood and have lived with the recipient for at least one year.,B
OIC-009-27-B,Definition,"In the context of medical ethics and genetic testing in France, which of the following statements is correct regarding the use of genetic fingerprinting?",Genetic fingerprinting can be used for any type of genetic research without consent.,"Genetic fingerprinting is exclusively used for identifying unknown deceased persons, with no legal restrictions.","Genetic fingerprinting for identification purposes requires a magistrate's instruction and must be conducted by registered experts in approved laboratories, with written consent from the individual or their legal representative.",Genetic fingerprinting for paternity tests is mandatory and does not require the presumed father's consent.,C
OIC-009-26-B,Definition,Which of the following principles governs the use of elements and products of the human body for therapeutic purposes?,Economic Ownership,Informed Consent,Public Disclosure,Presumed Consent,B
OIC-009-04-A,Definition,Which of the following best represents the principle of autonomy in healthcare according to the educational content provided?,Healthcare providers make decisions for patients without their consent to ensure the best medical outcome.,Patients are encouraged to make decisions based solely on the healthcare provider's expertise and recommendations.,"Patients have the right to be informed and to participate in decisions about their healthcare, respecting their capacity for self-determination.",The healthcare system prioritizes the collective good over individual patient preferences and choices.,C
OIC-009-02-A,Definition,Which of the following best describes the evolution of bioethics according to the provided educational content?,Bioethics emerged solely as a result of religious figures' involvement in the 1960s.,"Bioethics began in the 1970s with a focus on secular debate and regulatory frameworks, later incorporating economic issues and justice in the 1990s.","The Kennedy Institute of Ethics in 1971 restricted bioethics to the medical field, excluding any societal or global considerations.","Bioethics has remained unchanged since its inception, focusing only on the ethical implications of Western biomedicine.",B
OIC-009-20-B,Definition,What is the primary role of a trusted support person in the context of end-of-life care according to the French law of 4 March 2002?,To make medical decisions on behalf of the patient when they are unable to do so.,To provide physical and/or psychological support to the patient and act as a liaison with medical teams.,To legally represent the patient in court if their wishes are not followed.,To ensure that the patient receives all possible life-sustaining treatments.,B
OIC-009-06-A,Care,"According to the French Supreme Court's 'Hédreul ruling,' in the event of a dispute over whether a patient was properly informed about the risks of a medical procedure, which of the following is NOT considered a valid method of proof for the information provided by the doctor?",Oral testimony from the patient about the information received,Signed consent forms from the patient,Medical record entries detailing the consultation,Video recordings of the consultation sessions,B
OIC-009-08-A,Management,"In the context of medical ethics and the role of a trusted support person, which of the following statements is correct?",The trusted support person must be a healthcare professional to ensure accurate medical decisions.,The trusted support person's designation is mandatory for all patients undergoing any form of healthcare service.,"The trusted support person is appointed to assist with the patient's care, support them, and communicate their wishes, with the designation being voluntary and not legally binding.",The trusted support person's role is limited to end-of-life decisions and does not extend to other healthcare services.,C
OIC-009-05-A,,"According to the principles of medical ethics, particularly regarding respect for autonomy, which of the following statements is correct when a patient refuses a recommended treatment?","The healthcare provider must respect the patient's refusal without further discussion, as it is a fundamental right of the patient.","The healthcare provider should immediately override the patient's refusal in cases of life-threatening emergencies, regardless of the patient's capacity to understand the situation.","The healthcare provider should engage in a dialogue with the patient, providing comprehensive information and exploring the reasons behind the refusal, while considering the patient's capacity to make an informed decision.",The healthcare provider is obligated to report the patient's refusal to authorities to ensure public health is not compromised.,C
OIC-009-17-A,Definition,"Which of the following best represents the ethical principle that emphasizes the importance of relieving pain and suffering in end-of-life care, even if it may hasten death, without the intention to cause death?",Autonomy,Beneficence,Justice,Non-maleficence,B
OIC-009-19-B,Management,"In the context of the collegial procedure for end-of-life decisions, which of the following statements best represents the ethical considerations involved?",The procedure mandates that deep and continuous sedation must always be used when a patient's prognosis is poor.,The collegial procedure is solely a procedural formality and does not require interdisciplinary debate or consideration of the patient's wishes.,"The collegial procedure involves reconciling the ""duty of solidarity"" towards the vulnerable with ""respect for the autonomy of the individual,"" and it must be a deliberative process that considers the patient's right to life and quality of life.",The final decision in the collegial procedure is made by the patient's family or friends without the need for consultation with medical professionals.,C
OIC-315-03-B,Etiologies,Which of the following is NOT considered a risk factor for the development of Acute Leukaemia (LA)?,Exposure to ionising radiation,Genetic anomalies such as trisomy 21,Consumption of high-fat diets,Progression of chronic myeloid leukaemia,C
OIC-315-02-A,Definition,"What are the two main categories of acute leukaemia, and what are their characteristics regarding age incidence and annual cases in France?","Acute Myeloblastic Leukaemia (AML) - median age at diagnosis 70, 3,500 cases per year; Acute Lymphoblastic Leukaemia (ALL) - median age at diagnosis 18, 1,000 cases per year","Acute Myeloblastic Leukaemia (AML) - median age at diagnosis 18, 1,000 cases per year; Acute Lymphoblastic Leukaemia (ALL) - median age at diagnosis 70, 3,500 cases per year","Acute Myeloblastic Leukaemia (AML) - median age at diagnosis 50, 2,000 cases per year; Acute Lymphoblastic Leukaemia (ALL) - median age at diagnosis 15, 1,500 cases per year","Acute Myeloblastic Leukaemia (AML) - median age at diagnosis 70, 1,000 cases per year; Acute Lymphoblastic Leukaemia (ALL) - median age at diagnosis 18, 3,500 cases per year",A
OIC-315-05-A,Identification of the emergency,Which of the following is NOT a clinical sign of severity associated with Acute Leukaemia?,Hyperleukocytosis leading to leukostasis,Neutropenia causing septic shock,Depth of anaemia resulting in myocardial damage,Hyperglycemia leading to diabetic ketoacidosis,D
OIC-315-06-A,,"Which of the following blood count abnormalities is most indicative of acute leukaemia, based on a haemogram?",Normocytic anaemia,Elevated platelet count,"Neutropenia, almost constant and sometimes severe",Lymphocytosis,C
OIC-315-04-A,Positive diagnosis,Which of the following clinical signs is NOT typically associated with acute leukaemia?,Anaemic syndrome with rapid onset,Haemorrhagic syndrome due to thrombocytopenia,Infectious syndrome due to neutropenia,Hyperglycemic syndrome due to insulin resistance,D
OIC-315-10-B,,When is a myelogram indicated for children with acute leukaemia?,When there is a presence of circulating blastosis,When there is an impairment of two or three blood lines on the haemogram,When there are neurological symptoms present,When there is less than 25% blasts on rich marrow observation,B
OIC-315-07-B,,What is the primary diagnostic value of a myelogram in the context of acute leukaemia?,It determines the patient's blood type.,"It shows a rich marrow with a marrow infiltrate of ≥ 20% blasts, aiding in differentiating between AML and ALL.",It measures the patient's white blood cell count.,It identifies the presence of bacterial infection in the bone marrow.,B
OIC-315-09-A,,"Which of the following symptoms is NOT typically associated with acute leukaemia in children, based on the provided educational content?",Persistent cough and wheezing,Asthenia and pallor,Recurrent sore throat and mouth ulcers,Hepatomegaly and splenomegaly,A
OIC-315-01-A,,What is the defining characteristic of Acute Leukemia (AL) in terms of cellular composition in the bone marrow?,Presence of more than 20% mature blood cells,"Presence of more than 20% immature, cancerous hematopoietic cells (blasts)","Presence of less than 20% immature, cancerous hematopoietic cells (blasts)","Presence of more than 50% immature, cancerous hematopoietic cells (blasts)",B
