"id","mcq_json","rubric","question","option_a","option_b","option_c","option_d","correct_option"
"OIC-242-01-A","{""question"": ""What is the primary difference between hyperthyroidism and thyrotoxicosis?"", ""option_a"": ""Hyperthyroidism refers to the consequences of excess thyroid hormones, while thyrotoxicosis refers to the excess production of thyroid hormones"", ""option_b"": ""Hyperthyroidism is caused by an exogenous supply of thyroid hormones, while thyrotoxicosis is caused by hyperproduction of thyroid hormones by the thyroid gland"", ""option_c"": ""Hyperthyroidism refers to the excess production of thyroid hormones linked to hyperfunction of the thyroid gland, while thyrotoxicosis refers to the consequences of excess thyroid hormones in target tissues, whatever the cause"", ""option_d"": ""Hyperthyroidism and thyrotoxicosis are interchangeable terms that refer to the same condition"", ""correct_option"": ""C""}","Definition","What is the primary difference between hyperthyroidism and thyrotoxicosis?","Hyperthyroidism refers to the consequences of excess thyroid hormones, while thyrotoxicosis refers to the excess production of thyroid hormones","Hyperthyroidism is caused by an exogenous supply of thyroid hormones, while thyrotoxicosis is caused by hyperproduction of thyroid hormones by the thyroid gland","Hyperthyroidism refers to the excess production of thyroid hormones linked to hyperfunction of the thyroid gland, while thyrotoxicosis refers to the consequences of excess thyroid hormones in target tissues, whatever the cause","Hyperthyroidism and thyrotoxicosis are interchangeable terms that refer to the same condition","c"
"OIC-242-02-B","{""question"": ""What is the approximate sex ratio of women to men affected by hyperthyroidism?"", ""option_a"": ""1:1"", ""option_b"": ""3:1"", ""option_c"": ""7:1"", ""option_d"": ""10:1"", ""correct_option"": ""C""}","Epidemiology","What is the approximate sex ratio of women to men affected by hyperthyroidism?","1:1","3:1","7:1","10:1","c"
"OIC-242-03-A","{""question"": ""What is a common ophthalmological sign specific to Graves' disease, characterized by the protrusion of the eyeball?"", ""option_a"": ""Retraction of the upper eyelid"", ""option_b"": ""Exophthalmos"", ""option_c"": ""Conjunctival redness"", ""option_d"": ""Palpebral oedema"", ""correct_option"": ""B""}","Positive diagnosis","What is a common ophthalmological sign specific to Graves' disease, characterized by the protrusion of the eyeball?","Retraction of the upper eyelid","Exophthalmos","Conjunctival redness","Palpebral oedema","b"
"OIC-242-04-A","{""question"": ""What is a common trigger for an acute thyrotoxic crisis?"", ""option_a"": ""A sudden increase in thyroid hormone medication"", ""option_b"": ""Thyroidectomy without prior medical preparation"", ""option_c"": ""A decrease in iodine intake"", ""option_d"": ""A routine check-up with normal thyroid function test results"", ""correct_option"": ""B""}","Identification of the emergency","What is a common trigger for an acute thyrotoxic crisis?","A sudden increase in thyroid hormone medication","Thyroidectomy without prior medical preparation","A decrease in iodine intake","A routine check-up with normal thyroid function test results","b"
"OIC-242-05-B","{""question"": ""What is a possible complication of Basedowian ophthalmopathy?"", ""option_a"": ""Compressive optic neuropathy"", ""option_b"": ""Hypertension due to thyroid hormone imbalance"", ""option_c"": ""Glaucoma caused by increased intraocular pressure"", ""option_d"": ""Retinal detachment from excessive eye movement"", ""correct_option"": ""A""}","Positive diagnosis","What is a possible complication of Basedowian ophthalmopathy?","Compressive optic neuropathy","Hypertension due to thyroid hormone imbalance","Glaucoma caused by increased intraocular pressure","Retinal detachment from excessive eye movement","a"
"OIC-242-06-A","{""question"": ""What is the next step if the TSH level is low in a patient suspected of having hyperthyroidism?"", ""option_a"": ""Determination of T3L to assess the severity of thyrotoxicosis"", ""option_b"": ""Second-line T4L assay to assess the severity of thyrotoxicosis"", ""option_c"": ""Repeat the TSH test to confirm the results"", ""option_d"": ""Immediately start treatment for hyperthyroidism"", ""correct_option"": ""B""}","Positive diagnosis","What is the next step if the TSH level is low in a patient suspected of having hyperthyroidism?","Determination of T3L to assess the severity of thyrotoxicosis","Second-line T4L assay to assess the severity of thyrotoxicosis","Repeat the TSH test to confirm the results","Immediately start treatment for hyperthyroidism","b"
"OIC-242-07-B","{""question"": ""What is a specific biological sign used to confirm the diagnosis of Graves' disease?"", ""option_a"": ""Elevated liver enzymes"", ""option_b"": ""Lower cholesterol and triglyceride levels"", ""option_c"": ""Presence of TSH receptor antibodies"", ""option_d"": ""Leukoneutropenia with relative lymphocytosis"", ""correct_option"": ""C""}","Positive diagnosis","What is a specific biological sign used to confirm the diagnosis of Graves' disease?","Elevated liver enzymes","Lower cholesterol and triglyceride levels","Presence of TSH receptor antibodies","Leukoneutropenia with relative lymphocytosis","c"
"OIC-242-08-B","{""question"": ""What is the primary purpose of thyroid scintigraphy and ultrasonography in the context of hyperthyroidism?"", ""option_a"": ""To assess the severity of hyperthyroidism symptoms"", ""option_b"": ""To determine the etiological diagnosis of hyperthyroidism"", ""option_c"": ""To evaluate the effectiveness of treatment for hyperthyroidism"", ""option_d"": ""To screen for hyperthyroidism in the general population"", ""correct_option"": ""B""}",,"What is the primary purpose of thyroid scintigraphy and ultrasonography in the context of hyperthyroidism?","To assess the severity of hyperthyroidism symptoms","To determine the etiological diagnosis of hyperthyroidism","To evaluate the effectiveness of treatment for hyperthyroidism","To screen for hyperthyroidism in the general population","b"
"OIC-242-09-A","{""question"": ""What is the leading cause of hyperthyroidism in young women?"", ""option_a"": ""Toxic multinodular goitre"", ""option_b"": ""Toxic adenoma"", ""option_c"": ""Graves' disease"", ""option_d"": ""Hypothyroidism"", ""correct_option"": ""C""}","Etiologies","What is the leading cause of hyperthyroidism in young women?","Toxic multinodular goitre","Toxic adenoma","Graves' disease","Hypothyroidism","c"
"OIC-242-11-A","{""question"": ""What is the characteristic scintigraphy finding for a toxic multinodular goitre?"", ""option_a"": ""A single hyperfixing area with extinction of healthy thyroid parenchyma"", ""option_b"": ""Alternating hot and cold fixation areas known as a checkerboard pattern"", ""option_c"": ""Complete extinction of thyroid parenchyma without any hyperfixing areas"", ""option_d"": ""Uniformly decreased fixation throughout the thyroid gland"", ""correct_option"": ""B""}","Positive diagnosis","What is the characteristic scintigraphy finding for a toxic multinodular goitre?","A single hyperfixing area with extinction of healthy thyroid parenchyma","Alternating hot and cold fixation areas known as a checkerboard pattern","Complete extinction of thyroid parenchyma without any hyperfixing areas","Uniformly decreased fixation throughout the thyroid gland","b"
"OIC-242-12-B","{""question"": ""What is the primary mechanism by which amiodarone induces hyperthyroidism in patients?"", ""option_a"": ""By stimulating the production of TSH receptor antibodies"", ""option_b"": ""Through two different mechanisms: excess synthesis in pre-existing nodular thyroid pathology and thyroiditis with release of preformed thyroid hormones"", ""option_c"": ""By inhibiting the production of thyroid hormones, leading to a compensatory increase in TSH"", ""option_d"": ""By directly damaging the thyroid gland, leading to a release of stored thyroid hormones"", ""correct_option"": ""B""}","Positive diagnosis","What is the primary mechanism by which amiodarone induces hyperthyroidism in patients?","By stimulating the production of TSH receptor antibodies","Through two different mechanisms: excess synthesis in pre-existing nodular thyroid pathology and thyroiditis with release of preformed thyroid hormones","By inhibiting the production of thyroid hormones, leading to a compensatory increase in TSH","By directly damaging the thyroid gland, leading to a release of stored thyroid hormones","b"
"OIC-242-13-B","{""question"": ""What is the primary factor that influences the choice of treatment for hyperthyroidism?"", ""option_a"": ""The patient's age and desire for pregnancy"", ""option_b"": ""The presence of heart disease or other chronic conditions"", ""option_c"": ""The cause of the hyperthyroidism and the context"", ""option_d"": ""The severity of symptoms such as tachycardia and tremors"", ""correct_option"": ""C""}","Management","What is the primary factor that influences the choice of treatment for hyperthyroidism?","The patient's age and desire for pregnancy","The presence of heart disease or other chronic conditions","The cause of the hyperthyroidism and the context","The severity of symptoms such as tachycardia and tremors","c"
"OIC-245-01-A","{""question"": ""What is the primary cause of primary or peripheral adrenal insufficiency, also known as Addison's disease?"", ""option_a"": ""Deficient production of pituitary ACTH"", ""option_b"": ""Adrenal cortisol deficiency associated with aldosterone and adrenal androgen deficiency"", ""option_c"": ""Involvement of only one adrenal gland"", ""option_d"": ""Acute hormone deficiency"", ""correct_option"": ""B""}","Definition","What is the primary cause of primary or peripheral adrenal insufficiency, also known as Addison's disease?","Deficient production of pituitary ACTH","Adrenal cortisol deficiency associated with aldosterone and adrenal androgen deficiency","Involvement of only one adrenal gland","Acute hormone deficiency","b"
"OIC-245-02-A","{""question"": ""What is a key difference in the semiological characteristics of primary and secondary adrenal insufficiency regarding skin and mucous membranes?"", ""option_a"": ""Hyperpigmentation is more common in secondary adrenal insufficiency"", ""option_b"": ""Pallor is a characteristic of primary adrenal insufficiency"", ""option_c"": ""Hyperpigmentation is characteristic of primary adrenal insufficiency, while pallor is seen in secondary adrenal insufficiency"", ""option_d"": ""Both primary and secondary adrenal insufficiency present with similar skin and mucous membrane characteristics"", ""correct_option"": ""C""}","Positive diagnosis","What is a key difference in the semiological characteristics of primary and secondary adrenal insufficiency regarding skin and mucous membranes?","Hyperpigmentation is more common in secondary adrenal insufficiency","Pallor is a characteristic of primary adrenal insufficiency","Hyperpigmentation is characteristic of primary adrenal insufficiency, while pallor is seen in secondary adrenal insufficiency","Both primary and secondary adrenal insufficiency present with similar skin and mucous membrane characteristics","c"
"OIC-245-03-A","{""question"": ""What are the three 'A's that are always present in primary adrenal insufficiency?"", ""option_a"": ""Asthenia, Anxiety, and Arthritis"", ""option_b"": ""Asthenia, Weight loss, and Anorexia"", ""option_c"": ""Apathy, Anemia, and Angina"", ""option_d"": ""Arrhythmia, Aphasia, and Ataxia"", ""correct_option"": ""B""}","Positive diagnosis","What are the three 'A's that are always present in primary adrenal insufficiency?","Asthenia, Anxiety, and Arthritis","Asthenia, Weight loss, and Anorexia","Apathy, Anemia, and Angina","Arrhythmia, Aphasia, and Ataxia","b"
"OIC-245-04-A","{""question"": ""What is a notable difference in clinical signs between primary adrenal insufficiency and secondary adrenal insufficiency?"", ""option_a"": ""Presence of melanoderma in secondary adrenal insufficiency"", ""option_b"": ""Absence of asthenia in secondary adrenal insufficiency"", ""option_c"": ""Presence of pallor instead of melanoderma in secondary adrenal insufficiency"", ""option_d"": ""Similarity in general signs between primary and secondary adrenal insufficiency"", ""correct_option"": ""C""}","Positive diagnosis","What is a notable difference in clinical signs between primary adrenal insufficiency and secondary adrenal insufficiency?","Presence of melanoderma in secondary adrenal insufficiency","Absence of asthenia in secondary adrenal insufficiency","Presence of pallor instead of melanoderma in secondary adrenal insufficiency","Similarity in general signs between primary and secondary adrenal insufficiency","c"
"OIC-245-05-A","{""question"": ""What is the next step when cortisol levels are between 50 ng/ml and 180 ng/ml in an 8-hour cortisol test?"", ""option_a"": ""Diagnose adrenal insufficiency"", ""option_b"": ""Eliminate adrenal insufficiency"", ""option_c"": ""Perform a stimulation test, such as the synACTHene test"", ""option_d"": ""Repeat the 8-hour cortisol test"", ""correct_option"": ""C""}",,"What is the next step when cortisol levels are between 50 ng/ml and 180 ng/ml in an 8-hour cortisol test?","Diagnose adrenal insufficiency","Eliminate adrenal insufficiency","Perform a stimulation test, such as the synACTHene test","Repeat the 8-hour cortisol test","c"
"OIC-245-06-B","{""question"": ""In the context of diagnosing adrenal insufficiency, what does a high ACTH level typically indicate?"", ""option_a"": ""Corticotropic insufficiency"", ""option_b"": ""Primary adrenal insufficiency"", ""option_c"": ""Normal adrenal function"", ""option_d"": ""Adrenal insufficiency of unknown etiology"", ""correct_option"": ""B""}",,"In the context of diagnosing adrenal insufficiency, what does a high ACTH level typically indicate?","Corticotropic insufficiency","Primary adrenal insufficiency","Normal adrenal function","Adrenal insufficiency of unknown etiology","b"
"OIC-245-07-A","{""question"": ""What is the interpretation of a peak cortisol level of 180 ng/ml (500 nmol/l) or higher during the synacthen test?"", ""option_a"": ""Adrenal insufficiency is confirmed, regardless of the underlying cause"", ""option_b"": ""Adrenal insufficiency is ruled out, except in cases of recent or partial adrenocortical insufficiency"", ""option_c"": ""The test is inconclusive and additional testing is required"", ""option_d"": ""The adrenal cortex is atrophied and unable to respond to exogenous ACTH"", ""correct_option"": ""B""}","Additional tests","What is the interpretation of a peak cortisol level of 180 ng/ml (500 nmol/l) or higher during the synacthen test?","Adrenal insufficiency is confirmed, regardless of the underlying cause","Adrenal insufficiency is ruled out, except in cases of recent or partial adrenocortical insufficiency","The test is inconclusive and additional testing is required","The adrenal cortex is atrophied and unable to respond to exogenous ACTH","b"
"OIC-245-08-B","{""question"": ""What is the most common cause of primary adrenal insufficiency in adults?"", ""option_a"": ""Bilateral adrenal tuberculosis"", ""option_b"": ""Autoimmune cortical shrinkage"", ""option_c"": ""Bilateral adrenal metastases"", ""option_d"": ""Vascular causes such as adrenal necrosis"", ""correct_option"": ""B""}","Etiologies","What is the most common cause of primary adrenal insufficiency in adults?","Bilateral adrenal tuberculosis","Autoimmune cortical shrinkage","Bilateral adrenal metastases","Vascular causes such as adrenal necrosis","b"
"OIC-245-09-A","{""question"": ""What is the most frequent cause of adrenal insufficiency?"", ""option_a"": ""Tumours of the hypothalamic-pituitary region"", ""option_b"": ""Interruption of prolonged corticosteroid therapy"", ""option_c"": ""Pituitary adenoma"", ""option_d"": ""Inhaled corticosteroid therapy"", ""correct_option"": ""B""}","Etiologies","What is the most frequent cause of adrenal insufficiency?","Tumours of the hypothalamic-pituitary region","Interruption of prolonged corticosteroid therapy","Pituitary adenoma","Inhaled corticosteroid therapy","b"
"OIC-245-10-B","{""question"": ""What is a rare cause of corticotropic insufficiency in the post-partum period?"", ""option_a"": ""Autoimmune disease affecting the pituitary"", ""option_b"": ""Sudden necrosis during hypovolaemic shock, also known as Sheehan's syndrome"", ""option_c"": ""Pituitary surgery complications"", ""option_d"": ""Granulomatosis due to sarcoidosis"", ""correct_option"": ""B""}","Etiologies","What is a rare cause of corticotropic insufficiency in the post-partum period?","Autoimmune disease affecting the pituitary","Sudden necrosis during hypovolaemic shock, also known as Sheehan's syndrome","Pituitary surgery complications","Granulomatosis due to sarcoidosis","b"
"OIC-245-11-B","{""question"": ""What is the biological half-life of Prednisolone?"", ""option_a"": ""8 - 12 hours"", ""option_b"": ""18 - 36 hours"", ""option_c"": ""36 - 54 hours"", ""option_d"": ""12 - 18 hours"", ""correct_option"": ""B""}","Management","What is the biological half-life of Prednisolone?","8 - 12 hours","18 - 36 hours","36 - 54 hours","12 - 18 hours","b"
"OIC-245-12-A","{""question"": ""What is the initial dose of hydrocortisone administered to a patient suspected of having acute adrenal insufficiency at home or in the hospital?"", ""option_a"": ""50 mg IV or IM"", ""option_b"": ""100 mg IV or IM or, failing that, SC"", ""option_c"": ""200 mg IV or IM"", ""option_d"": ""50 mg SC"", ""correct_option"": ""B""}",,"What is the initial dose of hydrocortisone administered to a patient suspected of having acute adrenal insufficiency at home or in the hospital?","50 mg IV or IM","100 mg IV or IM or, failing that, SC","200 mg IV or IM","50 mg SC","b"
"OIC-245-13-B","{""question"": ""What type of diet is recommended for patients with chronic adrenal insufficiency as part of their replacement treatment?"", ""option_a"": ""High-sodium diet"", ""option_b"": ""Low-sodium diet"", ""option_c"": ""Normosodium diet"", ""option_d"": ""Keto diet"", ""correct_option"": ""C""}","Management","What type of diet is recommended for patients with chronic adrenal insufficiency as part of their replacement treatment?","High-sodium diet","Low-sodium diet","Normosodium diet","Keto diet","c"
"OIC-245-14-B","{""question"": ""What is the primary method for monitoring the treatment of adrenal insufficiency?"", ""option_a"": ""Regular measurement of cortisol and ACTH levels"", ""option_b"": ""Clinical monitoring, including assessment of fatigue, weight, and blood pressure"", ""option_c"": ""Periodic renin assays and blood ionograms"", ""option_d"": ""Routine bone density scans and cardiovascular assessments"", ""correct_option"": ""B""}",,"What is the primary method for monitoring the treatment of adrenal insufficiency?","Regular measurement of cortisol and ACTH levels","Clinical monitoring, including assessment of fatigue, weight, and blood pressure","Periodic renin assays and blood ionograms","Routine bone density scans and cardiovascular assessments","b"
"OIC-245-15-A","{""question"": ""What is the appropriate approach when suspecting acute adrenal insufficiency?"", ""option_a"": ""Wait for diagnostic certainty before starting treatment"", ""option_b"": ""Start treatment as soon as the diagnosis is suspected, without delaying for diagnostic tests"", ""option_c"": ""Measure hormone levels immediately, and only start treatment if the results confirm the diagnosis"", ""option_d"": ""Delay treatment until the patient's condition stabilizes"", ""correct_option"": ""B""}","Identification of the emergency","What is the appropriate approach when suspecting acute adrenal insufficiency?","Wait for diagnostic certainty before starting treatment","Start treatment as soon as the diagnosis is suspected, without delaying for diagnostic tests","Measure hormone levels immediately, and only start treatment if the results confirm the diagnosis","Delay treatment until the patient's condition stabilizes","b"
"OIC-245-16-A","{""question"": ""What is a common biological sign of adrenal insufficiency in adults and children?"", ""option_a"": ""Hypernatremia and hypokalaemia"", ""option_b"": ""Hyponatremia and hyperkalaemia"", ""option_c"": ""Metabolic alkalosis and anaemia"", ""option_d"": ""Hypoglycaemia and hyperglycaemia"", ""correct_option"": ""B""}","Positive diagnosis","What is a common biological sign of adrenal insufficiency in adults and children?","Hypernatremia and hypokalaemia","Hyponatremia and hyperkalaemia","Metabolic alkalosis and anaemia","Hypoglycaemia and hyperglycaemia","b"
"OIC-245-17-B","{""question"": ""What is the appropriate initial step when the diagnosis of adrenal insufficiency is unknown?"", ""option_a"": ""Wait for the results of blood cortisol and ACTH tests before starting treatment"", ""option_b"": ""Start treatment immediately, without waiting for the results of blood cortisol and ACTH tests"", ""option_c"": ""Only measure blood cortisol levels and start treatment based on those results"", ""option_d"": ""Only measure ACTH levels and start treatment based on those results"", ""correct_option"": ""B""}","Positive diagnosis","What is the appropriate initial step when the diagnosis of adrenal insufficiency is unknown?","Wait for the results of blood cortisol and ACTH tests before starting treatment","Start treatment immediately, without waiting for the results of blood cortisol and ACTH tests","Only measure blood cortisol levels and start treatment based on those results","Only measure ACTH levels and start treatment based on those results","b"
"OIC-245-18-B","{""question"": ""What is a common cause of decompensation in treated adrenal insufficiency?"", ""option_a"": ""A well-managed hydrocortisone treatment regimen"", ""option_b"": ""Any intercurrent pathology, such as infection or major physical effort"", ""option_c"": ""A decrease in the patient's psychological stress levels"", ""option_d"": ""The patient's adherence to a regular exercise routine"", ""correct_option"": ""B""}","Etiologies","What is a common cause of decompensation in treated adrenal insufficiency?","A well-managed hydrocortisone treatment regimen","Any intercurrent pathology, such as infection or major physical effort","A decrease in the patient's psychological stress levels","The patient's adherence to a regular exercise routine","b"
"OIC-245-19-B","{""question"": ""Acute adrenal insufficiency in adulthood can be a sign of which of the following diseases or conditions?"", ""option_a"": ""Hypothyroidism"", ""option_b"": ""Addison's disease"", ""option_c"": ""Hyperparathyroidism"", ""option_d"": ""Pheochromocytoma"", ""correct_option"": ""B""}","Positive diagnosis","Acute adrenal insufficiency in adulthood can be a sign of which of the following diseases or conditions?","Hypothyroidism","Addison's disease","Hyperparathyroidism","Pheochromocytoma","b"
"OIC-245-20-B","{""question"": ""What should be done with fludrocortisone doses in patients with primary adrenal insufficiency during a stressful situation?"", ""option_a"": ""Increase the dose to prevent acute adrenal insufficiency"", ""option_b"": ""Decrease the dose to avoid excessive mineralocorticoid activity"", ""option_c"": ""Keep the dose the same as the usual maintenance dose"", ""option_d"": ""Stop the dose temporarily until the stressful situation resolves"", ""correct_option"": ""C""}","Management","What should be done with fludrocortisone doses in patients with primary adrenal insufficiency during a stressful situation?","Increase the dose to prevent acute adrenal insufficiency","Decrease the dose to avoid excessive mineralocorticoid activity","Keep the dose the same as the usual maintenance dose","Stop the dose temporarily until the stressful situation resolves","c"
"OIC-245-21-B","{""question"": ""What is the recommended adjustment to hydrocortisone dosage for adults experiencing stress due to acute adrenal insufficiency?"", ""option_a"": ""Reduce the dose by half to prevent over-suppression of the adrenal gland"", ""option_b"": ""Increase the dose to a minimum of 60 mg per 24 hours, taken in three or four doses including one at night"", ""option_c"": ""Maintain the regular dose without any adjustments, as stress does not significantly impact hydrocortisone requirements"", ""option_d"": ""Double the dose only at night to account for increased cortisol needs during stress"", ""correct_option"": ""B""}",,"What is the recommended adjustment to hydrocortisone dosage for adults experiencing stress due to acute adrenal insufficiency?","Reduce the dose by half to prevent over-suppression of the adrenal gland","Increase the dose to a minimum of 60 mg per 24 hours, taken in three or four doses including one at night","Maintain the regular dose without any adjustments, as stress does not significantly impact hydrocortisone requirements","Double the dose only at night to account for increased cortisol needs during stress","b"
"OIC-245-22-B","{""question"": ""What is the primary consequence of adrenal insufficiency due to 21 hydroxylase block in children?"", ""option_a"": ""Accumulation of very long-chain fatty acids in the cells"", ""option_b"": ""Deficit in cortisol and aldosterone, leading to adrenal insufficiency, salt loss, and dehydration, as well as hyperandrogenism"", ""option_c"": ""Mutation of a gene encoding a transporter of very long-chain fatty acids in the peroxisome"", ""option_d"": ""Elevation of androgens without any effect on cortisol and aldosterone levels"", ""correct_option"": ""B""}","Physiopathology","What is the primary consequence of adrenal insufficiency due to 21 hydroxylase block in children?","Accumulation of very long-chain fatty acids in the cells","Deficit in cortisol and aldosterone, leading to adrenal insufficiency, salt loss, and dehydration, as well as hyperandrogenism","Mutation of a gene encoding a transporter of very long-chain fatty acids in the peroxisome","Elevation of androgens without any effect on cortisol and aldosterone levels","b"
"OIC-245-23-A","{""question"": ""What is a common clinical manifestation of primary adrenal insufficiency in little girls?"", ""option_a"": ""Normal external genitalia"", ""option_b"": ""Abnormality of the external genitalia, ranging from clitoral hypertrophy to a male appearance without testicles"", ""option_c"": ""Arterial hypotension without any genital abnormalities"", ""option_d"": ""Persistent cholestatic jaundice as the sole symptom"", ""correct_option"": ""B""}","Positive diagnosis","What is a common clinical manifestation of primary adrenal insufficiency in little girls?","Normal external genitalia","Abnormality of the external genitalia, ranging from clitoral hypertrophy to a male appearance without testicles","Arterial hypotension without any genital abnormalities","Persistent cholestatic jaundice as the sole symptom","b"
"OIC-245-24-B","{""question"": ""What is the primary purpose of measuring 17 OH progesterone in newborns in the context of adrenal insufficiency?"", ""option_a"": ""To diagnose adrenoleukodystrophy"", ""option_b"": ""To determine the level of long-chain fatty acids"", ""option_c"": ""To identify 21 hydroxylase block, a common cause of congenital adrenal hyperplasia"", ""option_d"": ""To assess the function of the adrenal glands in general"", ""correct_option"": ""C""}",,"What is the primary purpose of measuring 17 OH progesterone in newborns in the context of adrenal insufficiency?","To diagnose adrenoleukodystrophy","To determine the level of long-chain fatty acids","To identify 21 hydroxylase block, a common cause of congenital adrenal hyperplasia","To assess the function of the adrenal glands in general","c"
"OIC-245-25-B","{""question"": ""What is the most common cause of adrenal insufficiency in children?"", ""option_a"": ""Adrenoleukodystrophy, an X-linked recessive disease"", ""option_b"": ""21-hydroxylase deficiency, an autosomal recessive disease"", ""option_c"": ""Autoimmune disorders"", ""option_d"": ""Infections such as tuberculosis"", ""correct_option"": ""B""}","Etiologies","What is the most common cause of adrenal insufficiency in children?","Adrenoleukodystrophy, an X-linked recessive disease","21-hydroxylase deficiency, an autosomal recessive disease","Autoimmune disorders","Infections such as tuberculosis","b"
"OIC-247-01-A","{""question"": ""What is the basis for the definition of diabetes?"", ""option_a"": ""The risk of short-term complications such as hypoglycaemia"", ""option_b"": ""The risk of long-term retinopathy"", ""option_c"": ""The level of insulin resistance in the body"", ""option_d"": ""The presence of symptoms such as polyuria and polydipsia"", ""correct_option"": ""B""}","Definition","What is the basis for the definition of diabetes?","The risk of short-term complications such as hypoglycaemia","The risk of long-term retinopathy","The level of insulin resistance in the body","The presence of symptoms such as polyuria and polydipsia","b"
"OIC-247-02-A","{""question"": ""What is the primary cause of death in individuals with Type 1 diabetes?"", ""option_a"": ""Cardiovascular disease"", ""option_b"": ""Kidney failure"", ""option_c"": ""Obesity-related complications"", ""option_d"": ""Hypoglycemic coma"", ""correct_option"": ""B""}","Definition","What is the primary cause of death in individuals with Type 1 diabetes?","Cardiovascular disease","Kidney failure","Obesity-related complications","Hypoglycemic coma","b"
"OIC-247-04-A","{""question"": ""What is the primary method of screening for type 2 diabetes mellitus (T2DM) in asymptomatic patients?"", ""option_a"": ""Oral glucose tolerance test"", ""option_b"": ""Fasting venous glycaemia"", ""option_c"": ""Random blood glucose measurement"", ""option_d"": ""Urine glucose test"", ""correct_option"": ""B""}",,"What is the primary method of screening for type 2 diabetes mellitus (T2DM) in asymptomatic patients?","Oral glucose tolerance test","Fasting venous glycaemia","Random blood glucose measurement","Urine glucose test","b"
"OIC-247-05-B","{""question"": ""What is the primary distinction between pregestational diabetes and gestational diabetes?"", ""option_a"": ""The type of glucose test used for diagnosis"", ""option_b"": ""The presence of diabetes prior to pregnancy"", ""option_c"": ""The severity of glucose intolerance"", ""option_d"": ""The age of onset of diabetes"", ""correct_option"": ""B""}","Definition","What is the primary distinction between pregestational diabetes and gestational diabetes?","The type of glucose test used for diagnosis","The presence of diabetes prior to pregnancy","The severity of glucose intolerance","The age of onset of diabetes","b"
"OIC-247-06-A","{""question"": ""What is a known risk factor for the onset of microangiopathic disorders in individuals with diabetes?"", ""option_a"": ""Hypoglycaemia"", ""option_b"": ""Hyperglycaemia: level and duration of exposure"", ""option_c"": ""Regular physical activity"", ""option_d"": ""Balanced diet"", ""correct_option"": ""B""}",,"What is a known risk factor for the onset of microangiopathic disorders in individuals with diabetes?","Hypoglycaemia","Hyperglycaemia: level and duration of exposure","Regular physical activity","Balanced diet","b"
"OIC-247-07-A","{""question"": ""What is one of the key risk factors for the onset of macroangiopathic disorders in patients with type 2 diabetes mellitus (T2DM), in addition to age and sex?"", ""option_a"": ""Family history of diabetes"", ""option_b"": ""Glycaemic control (HbA1c)"", ""option_c"": ""Obesity"", ""option_d"": ""Physical inactivity"", ""correct_option"": ""B""}",,"What is one of the key risk factors for the onset of macroangiopathic disorders in patients with type 2 diabetes mellitus (T2DM), in addition to age and sex?","Family history of diabetes","Glycaemic control (HbA1c)","Obesity","Physical inactivity","b"
"OIC-247-08-B","{""question"": ""What is the primary cause of the lack of insulin secretion in Type 1 Diabetes Mellitus (T1DM)?"", ""option_a"": ""Genetic predisposition alone"", ""option_b"": ""Autoimmune destruction of pancreatic beta cells"", ""option_c"": ""Environmental factors such as diet and lifestyle"", ""option_d"": ""Viral infections affecting the pancreas"", ""correct_option"": ""B""}",,"What is the primary cause of the lack of insulin secretion in Type 1 Diabetes Mellitus (T1DM)?","Genetic predisposition alone","Autoimmune destruction of pancreatic beta cells","Environmental factors such as diet and lifestyle","Viral infections affecting the pancreas","b"
"OIC-247-09-B","{""question"": ""What are the two major pathophysiological mechanisms of Type 2 Diabetes Mellitus (T2DM)?"", ""option_a"": ""Insulin resistance and hyperglycaemia"", ""option_b"": ""Insulin secretion abnormalities and glucotoxicity"", ""option_c"": ""Insulin resistance and insulin secretion abnormalities"", ""option_d"": ""Lipotoxicity and chronic low-grade inflammation"", ""correct_option"": ""C""}",,"What are the two major pathophysiological mechanisms of Type 2 Diabetes Mellitus (T2DM)?","Insulin resistance and hyperglycaemia","Insulin secretion abnormalities and glucotoxicity","Insulin resistance and insulin secretion abnormalities","Lipotoxicity and chronic low-grade inflammation","c"
"OIC-247-10-B","{""question"": ""What is the primary factor that differentiates grade 1 from grade 2 in the grading of diabetic foot?"", ""option_a"": ""History of ulceration"", ""option_b"": ""Association of neuropathy with arteriopathy or foot/toe deformities"", ""option_c"": ""Presence of social insecurity"", ""option_d"": ""Absence of sensory neuropathy and arteriopathy"", ""correct_option"": ""B""}",,"What is the primary factor that differentiates grade 1 from grade 2 in the grading of diabetic foot?","History of ulceration","Association of neuropathy with arteriopathy or foot/toe deformities","Presence of social insecurity","Absence of sensory neuropathy and arteriopathy","b"
"OIC-247-11-B","{""question"": ""What is the recommended monitoring rhythm for moderate Non-proliferative Diabetic Retinopathy (RDNP)?"", ""option_a"": ""1-2 years depending on BP, HbA1c"", ""option_b"": ""Annual"", ""option_c"": ""3-4 months"", ""option_d"": ""3 months"", ""correct_option"": ""B""}","Positive diagnosis","What is the recommended monitoring rhythm for moderate Non-proliferative Diabetic Retinopathy (RDNP)?","1-2 years depending on BP, HbA1c","Annual","3-4 months","3 months","b"
